"Plot Title: Site_B_maxsonar"
"#","Date Time, GMT-07:00","Snow_distance, mm (LGR S/N: 21378392, SEN S/N: 21246212)","Current, mA (LGR S/N: 21378392, SEN S/N: 21246212)"
832,04/19/23 05:00:29 AM,522.84,0.0000
833,04/19/23 11:00:29 AM,523.56,0.0000
834,04/19/23 05:00:29 PM,527.86,0.0000
835,04/19/23 11:00:29 PM,522.84,0.0000
836,04/20/23 05:00:29 AM,521.40,0.0000
837,04/20/23 11:00:29 AM,526.43,0.0000
838,04/20/23 05:00:29 PM,531.45,0.0000
839,04/20/23 11:00:29 PM,522.12,0.0000
840,04/21/23 05:00:29 AM,522.84,0.0000
841,04/21/23 11:00:29 AM,526.43,0.0000
842,04/21/23 05:00:29 PM,529.30,0.0000
843,04/21/23 11:00:29 PM,520.69,0.0000
844,04/22/23 05:00:29 AM,521.40,0.0000
845,04/22/23 11:00:29 AM,522.84,0.0000
846,04/22/23 05:00:29 PM,523.56,0.0000
847,04/22/23 11:00:29 PM,522.84,0.0000
848,04/23/23 05:00:29 AM,522.84,0.0000
849,04/23/23 11:00:29 AM,526.43,0.0000
850,04/23/23 05:00:29 PM,523.56,0.0000
851,04/23/23 11:00:29 PM,522.84,0.0000
852,04/24/23 05:00:29 AM,524.99,0.0000
853,04/24/23 11:00:29 AM,527.14,0.0000
854,04/24/23 05:00:29 PM,525.71,0.0000
855,04/24/23 11:00:29 PM,522.12,0.0000
856,04/25/23 05:00:29 AM,524.27,0.0000
857,04/25/23 11:00:29 AM,525.71,0.0000
858,04/25/23 05:00:29 PM,524.27,0.0000
859,04/25/23 11:00:29 PM,522.84,0.0000
860,04/26/23 05:00:29 AM,523.56,0.0000
861,04/26/23 11:00:29 AM,523.56,0.0000
862,04/26/23 05:00:29 PM,526.43,0.0000
863,04/26/23 11:00:29 PM,522.12,0.0000
864,04/27/23 05:00:29 AM,522.12,0.0000
865,04/27/23 11:00:29 AM,524.27,0.0000
866,04/27/23 05:00:29 PM,524.27,0.0000
867,04/27/23 11:00:29 PM,520.69,0.0000
868,04/28/23 05:00:29 AM,522.12,0.0000
869,04/28/23 11:00:29 AM,523.56,0.0000
870,04/28/23 05:00:29 PM,537.91,0.0000
871,04/28/23 11:00:29 PM,522.84,0.0000
872,04/29/23 05:00:29 AM,523.56,0.0000
873,04/29/23 11:00:29 AM,526.43,0.0000
874,04/29/23 05:00:29 PM,527.14,0.0000
875,04/29/23 11:00:29 PM,522.84,0.0000
876,04/30/23 05:00:29 AM,522.84,0.0000
877,04/30/23 11:00:29 AM,524.99,0.0000
878,04/30/23 05:00:29 PM,525.71,0.0000
879,04/30/23 11:00:29 PM,522.12,0.0000
880,05/01/23 05:00:29 AM,522.12,0.0000
881,05/01/23 11:00:29 AM,524.27,0.0000
882,05/01/23 05:00:29 PM,532.89,0.0000
883,05/01/23 11:00:29 PM,526.43,0.0000
884,05/02/23 05:00:29 AM,522.84,0.0000
885,05/02/23 11:00:29 AM,527.86,0.0000
886,05/02/23 05:00:29 PM,537.19,0.0000
887,05/02/23 11:00:29 PM,537.91,0.0000
888,05/03/23 05:00:29 AM,525.71,0.0000
889,05/03/23 11:00:29 AM,530.01,0.0000
890,05/03/23 05:00:29 PM,533.60,0.0000
891,05/03/23 11:00:29 PM,526.43,0.0000
892,05/04/23 05:00:29 AM,522.84,0.0000
893,05/04/23 11:00:29 AM,538.63,0.0000
894,05/04/23 05:00:29 PM,522.84,0.0000
895,05/04/23 11:00:29 PM,539.34,0.0000
896,05/05/23 05:00:29 AM,526.43,0.0000
897,05/05/23 11:00:29 AM,530.01,0.0000
898,05/05/23 05:00:29 PM,535.04,0.0000
899,05/05/23 11:00:29 PM,528.58,0.0000
900,05/06/23 05:00:29 AM,525.71,0.0000
901,05/06/23 11:00:29 AM,528.58,0.0000
902,05/06/23 05:00:29 PM,532.89,0.0000
903,05/06/23 11:00:29 PM,529.30,0.0000
904,05/07/23 05:00:29 AM,526.43,0.0000
905,05/07/23 11:00:29 AM,527.86,0.0000
906,05/07/23 05:00:29 PM,545.08,0.0000
907,05/07/23 11:00:29 PM,532.17,0.0000
908,05/08/23 05:00:29 AM,524.99,0.0000
909,05/08/23 11:00:29 AM,530.73,0.0000
910,05/08/23 05:00:29 PM,540.06,0.0000
911,05/08/23 11:00:29 PM,525.71,0.0000
912,05/09/23 05:00:29 AM,525.71,0.0000
913,05/09/23 11:00:29 AM,532.17,0.0000
914,05/09/23 05:00:29 PM,545.08,0.0000
915,05/09/23 11:00:29 PM,532.17,0.0000
916,05/10/23 05:00:29 AM,527.14,0.0000
917,05/10/23 11:00:29 AM,542.21,0.0000
918,05/10/23 05:00:29 PM,537.91,0.0000
919,05/10/23 11:00:29 PM,535.76,0.0000
920,05/11/23 05:00:29 AM,524.99,0.0000
921,05/11/23 11:00:29 AM,537.19,0.0000
922,05/11/23 05:00:29 PM,540.06,0.0000
923,05/11/23 11:00:29 PM,537.19,0.0000
924,05/12/23 05:00:29 AM,524.99,0.0000
925,05/12/23 11:00:29 AM,527.14,0.0000
926,05/12/23 05:00:29 PM,532.89,0.0000
927,05/12/23 11:00:29 PM,530.01,0.0000
928,05/13/23 05:00:29 AM,524.99,0.0000
929,05/13/23 11:00:29 AM,530.01,0.0000
930,05/13/23 05:00:29 PM,545.80,0.0000
931,05/13/23 11:00:29 PM,541.50,0.0000
932,05/14/23 05:00:29 AM,531.45,0.0000
933,05/14/23 11:00:29 AM,544.37,0.0000
934,05/14/23 05:00:29 PM,2862.80,0.0000
935,05/14/23 11:00:29 PM,530.73,0.0000
936,05/15/23 05:00:29 AM,538.63,0.0000
937,05/15/23 11:00:29 AM,2847.01,0.0000
938,05/15/23 05:00:29 PM,2883.61,0.0000
939,05/15/23 11:00:29 PM,525.71,0.0000
940,05/16/23 05:00:29 AM,533.60,0.0000
941,05/16/23 11:00:29 AM,529.30,0.0000
942,05/16/23 05:00:29 PM,533.60,0.0000
943,05/16/23 11:00:29 PM,527.86,0.0000
944,05/17/23 05:00:29 AM,527.14,0.0000
945,05/17/23 11:00:29 AM,530.01,0.0000
946,05/17/23 05:00:29 PM,537.91,0.0000
947,05/17/23 11:00:29 PM,535.76,0.0000
948,05/18/23 05:00:29 AM,524.99,0.0000
949,05/18/23 11:00:29 AM,527.14,0.0000
950,05/18/23 05:00:29 PM,531.45,0.0000
951,05/18/23 11:00:29 PM,529.30,0.0000
952,05/19/23 05:00:29 AM,524.99,0.0000
953,05/19/23 11:00:29 AM,535.04,0.0000
954,05/19/23 05:00:29 PM,540.78,0.0000
955,05/19/23 11:00:29 PM,542.93,0.0000
956,05/20/23 05:00:29 AM,532.89,0.0000
957,05/20/23 11:00:29 AM,543.65,0.0000
958,05/20/23 05:00:29 PM,542.93,0.0000
959,05/20/23 11:00:29 PM,535.76,0.0000
960,05/21/23 05:00:29 AM,527.86,0.0000
961,05/21/23 11:00:29 AM,528.58,0.0000
962,05/21/23 05:00:29 PM,543.65,0.0000
963,05/21/23 11:00:29 PM,545.08,0.0000
964,05/22/23 05:00:29 AM,537.91,0.0000
965,05/22/23 11:00:29 AM,2864.23,0.0000
966,05/22/23 05:00:29 PM,2891.50,0.0000
967,05/22/23 11:00:29 PM,457.54,0.0000
968,05/23/23 05:00:29 AM,538.63,0.0000
969,05/23/23 11:00:29 AM,545.08,0.0000
970,05/23/23 05:00:29 PM,2877.15,0.0000
971,05/23/23 11:00:29 PM,540.06,0.0000
972,05/24/23 05:00:29 AM,532.17,0.0000
973,05/24/23 11:00:29 AM,529.30,0.0000
974,05/24/23 05:00:29 PM,530.73,0.0000
975,05/24/23 11:00:29 PM,527.86,0.0000
976,05/25/23 05:00:29 AM,527.14,0.0000
977,05/25/23 11:00:29 AM,527.14,0.0000
978,05/25/23 05:00:29 PM,530.73,0.0000
979,05/25/23 11:00:29 PM,530.73,0.0000
980,05/26/23 05:00:29 AM,524.99,0.0000
981,05/26/23 11:00:29 AM,530.01,0.0000
982,05/26/23 05:00:29 PM,540.78,0.0000
983,05/26/23 11:00:29 PM,545.08,0.0000
984,05/27/23 05:00:29 AM,535.76,0.0000
985,05/27/23 11:00:29 AM,533.60,0.0000
986,05/27/23 05:00:29 PM,538.63,0.0000
987,05/27/23 11:00:29 PM,532.89,0.0000
988,05/28/23 05:00:29 AM,524.27,0.0000
989,05/28/23 11:00:29 AM,532.17,0.0000
990,05/28/23 05:00:29 PM,543.65,0.0000
991,05/28/23 11:00:29 PM,544.37,0.0000
992,05/29/23 05:00:29 AM,535.04,0.0000
993,05/29/23 11:00:29 AM,2865.67,0.0000
994,05/29/23 05:00:29 PM,2914.46,0.0000
995,05/29/23 11:00:29 PM,447.50,0.0000
996,05/30/23 05:00:29 AM,542.21,0.0000
997,05/30/23 11:00:29 AM,2902.26,0.0000
998,05/30/23 05:00:29 PM,2902.26,0.0000
999,05/30/23 11:00:29 PM,540.06,0.0000
1000,05/31/23 05:00:29 AM,536.47,0.0000
1001,05/31/23 11:00:29 AM,542.21,0.0000
1002,05/31/23 05:00:29 PM,2925.94,0.0000
1003,05/31/23 11:00:29 PM,542.93,0.0000
1004,06/01/23 05:00:29 AM,530.01,0.0000
1005,06/01/23 11:00:29 AM,530.01,0.0000
1006,06/01/23 05:00:29 PM,539.34,0.0000
1007,06/01/23 11:00:29 PM,536.47,0.0000
1008,06/02/23 05:00:29 AM,529.30,0.0000
1009,06/02/23 11:00:29 AM,2900.11,0.0000
1010,06/02/23 05:00:29 PM,2906.57,0.0000
1011,06/02/23 11:00:29 PM,542.21,0.0000
1012,06/03/23 05:00:29 AM,542.21,0.0000
1013,06/03/23 11:00:29 AM,2925.94,0.0000
1014,06/03/23 05:00:29 PM,480.50,0.0000
1015,06/03/23 11:00:29 PM,2925.94,0.0000
1016,06/04/23 05:00:29 AM,2905.85,0.0000
1017,06/04/23 11:00:29 AM,2892.94,0.0000
1018,06/04/23 05:00:29 PM,465.43,0.0000
1019,06/04/23 11:00:29 PM,540.78,0.0000
1020,06/05/23 05:00:29 AM,530.73,0.0000
1021,06/05/23 11:00:29 AM,537.91,0.0000
1022,06/05/23 05:00:29 PM,2873.56,0.0000
1023,06/05/23 11:00:29 PM,542.93,0.0000
1024,06/06/23 05:00:29 AM,536.47,0.0000
1025,06/06/23 11:00:29 AM,2874.28,0.0000
1026,06/06/23 05:00:29 PM,422.38,0.0000
1027,06/06/23 11:00:29 PM,450.37,0.0000
1028,06/07/23 05:00:29 AM,543.65,0.0000
1029,06/07/23 11:00:29 AM,2888.63,0.0000
1030,06/07/23 05:00:29 PM,2925.94,0.0000
1031,06/07/23 11:00:29 PM,481.22,0.0000
1032,06/08/23 05:00:29 AM,536.47,0.0000
1033,06/08/23 11:00:29 AM,542.21,0.0000
1034,06/08/23 05:00:29 PM,2925.94,0.0000
1035,06/08/23 11:00:29 PM,543.65,0.0000
1036,06/09/23 05:00:29 AM,532.89,0.0000
1037,06/09/23 11:00:29 AM,534.32,0.0000
1038,06/09/23 05:00:29 PM,543.65,0.0000
1039,06/09/23 11:00:29 PM,534.32,0.0000
1040,06/10/23 05:00:29 AM,527.86,0.0000
1041,06/10/23 11:00:29 AM,529.30,0.0000
1042,06/10/23 05:00:29 PM,535.76,0.0000
1043,06/10/23 11:00:29 PM,532.89,0.0000
1044,06/11/23 05:00:29 AM,532.17,0.0000
1045,06/11/23 11:00:29 AM,542.93,0.0000
1046,06/11/23 05:00:29 PM,2883.61,0.0000
1047,06/11/23 11:00:29 PM,539.34,0.0000
1048,06/12/23 05:00:29 AM,544.37,0.0000
1049,06/12/23 11:00:29 AM,2919.48,0.0000
1050,06/12/23 05:00:29 PM,2893.65,0.0000
1051,06/12/23 11:00:29 PM,2902.98,0.0000
1052,06/13/23 05:00:29 AM,543.65,0.0000
1053,06/13/23 11:00:29 AM,2890.06,0.0000
1054,06/13/23 05:00:29 PM,2908.00,0.0000
1055,06/13/23 11:00:29 PM,2877.15,0.0000
1056,06/14/23 05:00:29 AM,545.08,0.0000
1057,06/14/23 11:00:29 AM,2925.94,0.0000
1058,06/14/23 05:00:29 PM,454.67,0.0000
1059,06/14/23 11:00:29 PM,493.42,0.0000
1060,06/15/23 05:00:29 AM,535.04,0.0000
1061,06/15/23 11:00:29 AM,2902.98,0.0000
1062,06/15/23 05:00:29 PM,2906.57,0.0000
1063,06/15/23 11:00:29 PM,2880.74,0.0000
1064,06/16/23 05:00:29 AM,540.78,0.0000
1065,06/16/23 11:00:29 AM,2903.70,0.0000
1066,06/16/23 05:00:29 PM,2918.77,0.0000
1067,06/16/23 11:00:29 PM,514.23,0.0000
1068,06/17/23 05:00:29 AM,537.91,0.0000
1069,06/17/23 11:00:29 AM,544.37,0.0000
1070,06/17/23 05:00:29 PM,2904.42,0.0000
1071,06/17/23 11:00:29 PM,527.14,0.0000
1072,06/18/23 05:00:29 AM,535.76,0.0000
1073,06/18/23 11:00:29 AM,539.34,0.0000
1074,06/18/23 05:00:29 PM,2925.94,0.0000
1075,06/18/23 11:00:29 PM,516.38,0.0000
1076,06/19/23 05:00:29 AM,543.65,0.0000
1077,06/19/23 11:00:29 AM,2925.94,0.0000
1078,06/19/23 05:00:29 PM,2925.94,0.0000
1079,06/19/23 11:00:29 PM,501.31,0.0000
1080,06/20/23 05:00:29 AM,542.21,0.0000
1081,06/20/23 11:00:29 AM,540.78,0.0000
1082,06/20/23 05:00:29 PM,538.63,0.0000
1083,06/20/23 11:00:29 PM,535.04,0.0000
1084,06/21/23 05:00:29 AM,542.21,0.0000
1085,06/21/23 11:00:29 AM,542.93,0.0000
1086,06/21/23 05:00:29 PM,2925.94,0.0000
1087,06/21/23 11:00:29 PM,480.50,0.0000
1088,06/22/23 05:00:29 AM,544.37,0.0000
1089,06/22/23 11:00:29 AM,544.37,0.0000
1090,06/22/23 05:00:29 PM,544.37,0.0000
1091,06/22/23 11:00:29 PM,539.34,0.0000
1092,06/23/23 05:00:29 AM,530.73,0.0000
1093,06/23/23 11:00:29 AM,537.91,0.0000
1094,06/23/23 05:00:29 PM,2890.78,0.0000
1095,06/23/23 11:00:29 PM,543.65,0.0000
1096,06/24/23 05:00:29 AM,538.63,0.0000
1097,06/24/23 11:00:29 AM,2872.84,0.0000
1098,06/24/23 05:00:29 PM,2917.33,0.0000
1099,06/24/23 11:00:29 PM,2906.57,0.0000
1100,06/25/23 05:00:29 AM,2888.63,0.0000
1101,06/25/23 11:00:29 AM,2912.31,0.0000
1102,06/25/23 05:00:29 PM,2925.94,0.0000
1103,06/25/23 11:00:29 PM,2878.58,0.0000
1104,06/26/23 05:00:29 AM,2920.92,0.0000
1105,06/26/23 11:00:29 AM,2925.94,0.0000
1106,06/26/23 05:00:29 PM,2920.20,0.0000
1107,06/26/23 11:00:29 PM,2900.83,0.0000
1108,06/27/23 05:00:29 AM,2896.52,0.0000
1109,06/27/23 11:00:29 AM,2925.94,0.0000
1110,06/27/23 05:00:29 PM,2911.59,0.0000
1111,06/27/23 11:00:29 PM,528.58,0.0000
1112,06/28/23 05:00:29 AM,542.93,0.0000
1113,06/28/23 11:00:29 AM,2908.72,0.0000
1114,06/28/23 05:00:29 PM,2925.94,0.0000
1115,06/28/23 11:00:29 PM,2921.64,0.0000
1116,06/29/23 05:00:29 AM,537.19,0.0000
1117,06/29/23 11:00:29 AM,2923.07,0.0000
1118,06/29/23 05:00:29 PM,2915.18,0.0000
1119,06/29/23 11:00:29 PM,2910.16,0.0000
1120,06/30/23 05:00:29 AM,2922.35,0.0000
1121,06/30/23 11:00:29 AM,2897.96,0.0000
1122,06/30/23 05:00:29 PM,2917.33,0.0000
1123,06/30/23 11:00:29 PM,2891.50,0.0000
1124,07/01/23 05:00:29 AM,2925.94,0.0000
1125,07/01/23 11:00:29 AM,2925.94,0.0000
1126,07/01/23 05:00:29 PM,2925.94,0.0000
1127,07/01/23 11:00:29 PM,511.36,0.0000
1128,07/02/23 05:00:29 AM,543.65,0.0000
1129,07/02/23 11:00:29 AM,2920.92,0.0000
1130,07/02/23 05:00:29 PM,2925.94,0.0000
1131,07/02/23 11:00:29 PM,2905.13,0.0000
1132,07/03/23 05:00:29 AM,2918.05,0.0000
1133,07/03/23 11:00:29 AM,2916.61,0.0000
1134,07/03/23 05:00:29 PM,2925.94,0.0000
1135,07/03/23 11:00:29 PM,2925.94,0.0000
1136,07/04/23 05:00:29 AM,2925.94,0.0000
1137,07/04/23 11:00:29 AM,2925.94,0.0000
1138,07/04/23 05:00:29 PM,2914.46,0.0000
1139,07/04/23 11:00:29 PM,2925.94,0.0000
1140,07/05/23 05:00:29 AM,2925.94,0.0000
1141,07/05/23 11:00:29 AM,2925.94,0.0000
1142,07/05/23 05:00:29 PM,2913.74,0.0000
1143,07/05/23 11:00:29 PM,2925.94,0.0000
1144,07/06/23 05:00:29 AM,2880.74,0.0000
1145,07/06/23 11:00:29 AM,2920.92,0.0000
1146,07/06/23 05:00:29 PM,2925.94,0.0000
1147,07/06/23 11:00:29 PM,2875.00,0.0000
1148,07/07/23 05:00:29 AM,2881.45,0.0000
1149,07/07/23 11:00:29 AM,2908.72,0.0000
1150,07/07/23 05:00:29 PM,2925.94,0.0000
1151,07/07/23 11:00:29 PM,2875.00,0.0000
1152,07/08/23 05:00:29 AM,2925.94,0.0000
1153,07/08/23 11:00:29 AM,2925.94,0.0000
1154,07/08/23 05:00:29 PM,2925.94,0.0000
1155,07/08/23 11:00:29 PM,2925.94,0.0000
1156,07/09/23 05:00:29 AM,2925.94,0.0000
1157,07/09/23 11:00:29 AM,2913.03,0.0000
1158,07/09/23 05:00:29 PM,2925.94,0.0000
1159,07/09/23 11:00:29 PM,2868.54,0.0000
1160,07/10/23 05:00:29 AM,2872.84,0.0000
1161,07/10/23 11:00:29 AM,2925.94,0.0000
1162,07/10/23 05:00:29 PM,2925.94,0.0000
1163,07/10/23 11:00:29 PM,2894.37,0.0000
1164,07/11/23 05:00:29 AM,519.97,0.0000
1165,07/11/23 11:00:29 AM,2925.94,0.0000
1166,07/11/23 05:00:29 PM,2918.05,0.0000
1167,07/11/23 11:00:29 PM,2898.68,0.0000
1168,07/12/23 05:00:29 AM,535.76,0.0000
1169,07/12/23 11:00:29 AM,2925.94,0.0000
1170,07/12/23 05:00:29 PM,2923.79,0.0000
1171,07/12/23 11:00:29 PM,2904.42,0.0000
1172,07/13/23 05:00:29 AM,543.65,0.0000
1173,07/13/23 11:00:29 AM,2925.94,0.0000
1174,07/13/23 05:00:29 PM,545.08,0.0000
1175,07/13/23 11:00:29 PM,547.24,0.0000
1176,07/14/23 05:00:29 AM,543.65,0.0000
1177,07/14/23 11:00:29 AM,542.21,0.0000
1178,07/14/23 05:00:29 PM,2925.94,0.0000
1179,07/14/23 11:00:29 PM,2925.94,0.0000
1180,07/15/23 05:00:29 AM,2925.94,0.0000
1181,07/15/23 11:00:29 AM,2925.94,0.0000
1182,07/15/23 05:00:29 PM,2923.79,0.0000
1183,07/15/23 11:00:29 PM,2925.94,0.0000
1184,07/16/23 05:00:29 AM,542.93,0.0000
1185,07/16/23 11:00:29 AM,532.17,0.0000
1186,07/16/23 05:00:29 PM,2925.94,0.0000
1187,07/16/23 11:00:29 PM,2888.63,0.0000
1188,07/17/23 05:00:29 AM,2868.54,0.0000
1189,07/17/23 11:00:29 AM,2854.19,0.0000
1190,07/17/23 05:00:29 PM,2917.33,0.0000
1191,07/17/23 11:00:29 PM,2894.37,0.0000
1192,07/18/23 05:00:29 AM,540.78,0.0000
1193,07/18/23 11:00:29 AM,2876.43,0.0000
1194,07/18/23 05:00:29 PM,2914.46,0.0000
1195,07/18/23 11:00:29 PM,539.34,0.0000
1196,07/19/23 05:00:29 AM,544.37,0.0000
1197,07/19/23 11:00:29 AM,2870.69,0.0000
1198,07/19/23 05:00:29 PM,2886.48,0.0000
1199,07/19/23 11:00:29 PM,535.04,0.0000
1200,07/20/23 05:00:29 AM,2857.06,0.0000
1201,07/20/23 11:00:29 AM,2864.95,0.0000
1202,07/20/23 05:00:29 PM,2915.90,0.0000
1203,07/20/23 11:00:29 PM,2925.23,0.0000
1204,07/21/23 05:00:29 AM,2882.89,0.0000
1205,07/21/23 11:00:29 AM,2925.94,0.0000
1206,07/21/23 05:00:29 PM,2925.94,0.0000
1207,07/21/23 11:00:29 PM,2925.94,0.0000
1208,07/22/23 05:00:29 AM,2925.94,0.0000
1209,07/22/23 11:00:29 AM,2925.94,0.0000
1210,07/22/23 05:00:29 PM,2925.94,0.0000
1211,07/22/23 11:00:29 PM,2925.94,0.0000
1212,07/23/23 05:00:29 AM,2910.87,0.0000
1213,07/23/23 11:00:29 AM,2920.92,0.0000
1214,07/23/23 05:00:29 PM,2925.94,0.0000
1215,07/23/23 11:00:29 PM,2887.91,0.0000
1216,07/24/23 05:00:29 AM,542.93,0.0000
1217,07/24/23 11:00:29 AM,2900.83,0.0000
1218,07/24/23 05:00:29 PM,2925.94,0.0000
1219,07/24/23 11:00:29 PM,2896.52,0.0000
1220,07/25/23 05:00:29 AM,545.80,0.0000
1221,07/25/23 11:00:29 AM,2917.33,0.0000
1222,07/25/23 05:00:29 PM,414.49,0.0000
1223,07/25/23 11:00:29 PM,2925.94,0.0000
1224,07/26/23 05:00:29 AM,2888.63,0.0000
1225,07/26/23 11:00:29 AM,533.60,0.0000
1226,07/26/23 05:00:29 PM,2925.94,0.0000
1227,07/26/23 11:00:29 PM,2925.94,0.0000
1228,07/27/23 05:00:29 AM,546.52,0.0000
1229,07/27/23 11:00:29 AM,2925.94,0.0000
1230,07/27/23 05:00:29 PM,2925.94,0.0000
1231,07/27/23 11:00:29 PM,2920.20,0.0000
1232,07/28/23 05:00:29 AM,2900.11,0.0000
1233,07/28/23 11:00:29 AM,2925.94,0.0000
1234,07/28/23 05:00:29 PM,2925.94,0.0000
1235,07/28/23 11:00:29 PM,2925.94,0.0000
1236,07/29/23 05:00:29 AM,543.65,0.0000
1237,07/29/23 11:00:29 AM,2925.94,0.0000
1238,07/29/23 05:00:29 PM,2925.94,0.0000
1239,07/29/23 11:00:29 PM,2925.94,0.0000
1240,07/30/23 05:00:29 AM,528.58,0.0000
1241,07/30/23 11:00:29 AM,2925.94,0.0000
1242,07/30/23 05:00:29 PM,2925.94,0.0000
1243,07/30/23 11:00:29 PM,2925.94,0.0000
1244,07/31/23 05:00:29 AM,2925.94,0.0000
1245,07/31/23 11:00:29 AM,2925.94,0.0000
1246,07/31/23 05:00:29 PM,2925.94,0.0000
1247,07/31/23 11:00:29 PM,2925.94,0.0000
1248,08/01/23 05:00:29 AM,2925.94,0.0000
