"Plot Title: sarlab_hobo_3"
"#","Date Time, GMT-06:00","snow_depth, inches (LGR S/N: 20584852, SEN S/N: 20460899)","Current, mA (LGR S/N: 20584852, SEN S/N: 20460899)"
46,07/31/22 09:04:28 PM,2.566,0.0125
47,08/01/22 03:04:28 AM,1.448,0.0125
48,08/01/22 09:04:28 AM,3.249,0.0125
49,08/01/22 03:04:28 PM,3.870,0.0125
50,08/01/22 09:04:28 PM,3.683,0.0125
51,08/02/22 03:04:28 AM,3.187,0.0125
52,08/02/22 09:04:28 AM,3.621,0.0125
53,08/02/22 03:04:28 PM,1.572,0.0125
54,08/02/22 09:04:28 PM,3.435,0.0125
55,08/03/22 03:04:28 AM,3.435,0.0125
56,08/03/22 09:04:28 AM,3.497,0.0125
57,08/03/22 03:04:28 PM,2.876,0.0125
58,08/03/22 09:04:28 PM,3.497,0.0125
59,08/04/22 03:04:28 AM,2.441,0.0125
60,08/04/22 09:04:28 AM,3.808,0.0125
61,08/04/22 03:04:28 PM,4.118,0.0125
62,08/04/22 09:04:28 PM,3.249,0.0125
63,08/05/22 03:04:28 AM,0.765,0.0125
64,08/05/22 09:04:28 AM,3.187,0.0125
65,08/05/22 03:04:28 PM,3.559,0.0125
66,08/05/22 09:04:28 PM,3.870,0.0125
67,08/06/22 03:04:28 AM,4.428,0.0125
68,08/06/22 09:04:28 AM,1.945,0.0125
69,08/06/22 03:04:28 PM,3.062,0.0125
70,08/06/22 09:04:28 PM,2.131,0.0125
71,08/07/22 03:04:28 AM,3.373,0.0125
72,08/07/22 09:04:28 AM,3.435,0.0125
73,08/07/22 03:04:28 PM,2.876,0.0125
74,08/07/22 09:04:28 PM,2.628,0.0125
75,08/08/22 03:04:28 AM,3.621,0.0125
76,08/08/22 09:04:28 AM,3.745,0.0125
77,08/08/22 03:04:28 PM,3.559,0.0125
78,08/08/22 09:04:28 PM,3.000,0.0125
79,08/09/22 03:04:28 AM,2.441,0.0125
80,08/09/22 09:04:28 AM,3.497,0.0125
81,08/09/22 03:04:28 PM,1.200,0.0125
82,08/09/22 09:04:28 PM,3.435,0.0125
83,08/10/22 03:04:28 AM,3.808,0.0125
84,08/10/22 09:04:28 AM,3.994,0.0125
85,08/10/22 03:04:28 PM,3.559,0.0125
86,08/10/22 09:04:28 PM,3.373,0.0125
87,08/11/22 03:04:28 AM,4.428,0.0125
88,08/11/22 09:04:28 AM,4.242,0.0125
89,08/11/22 03:04:28 PM,2.876,0.0125
90,08/11/22 09:04:28 PM,2.131,0.0125
91,08/12/22 03:04:28 AM,3.497,0.0125
92,08/12/22 09:04:28 AM,3.745,0.0125
93,08/12/22 03:04:28 PM,3.000,0.0125
94,08/12/22 09:04:28 PM,3.311,0.0125
95,08/13/22 03:04:28 AM,3.559,0.0125
96,08/13/22 09:04:28 AM,3.062,0.0125
97,08/13/22 03:04:28 PM,2.690,0.0125
98,08/13/22 09:04:28 PM,3.062,0.0125
99,08/14/22 03:04:28 AM,3.745,0.0125
100,08/14/22 09:04:28 AM,4.180,0.0125
101,08/14/22 03:04:28 PM,3.808,0.0125
102,08/14/22 09:04:28 PM,2.566,0.0125
103,08/15/22 03:04:28 AM,2.379,0.0125
104,08/15/22 09:04:28 AM,4.180,0.0125
105,08/15/22 03:04:28 PM,2.938,0.0125
106,08/15/22 09:04:28 PM,3.497,0.0125
107,08/16/22 03:04:28 AM,2.566,0.0125
108,08/16/22 09:04:28 AM,1.883,0.0125
109,08/16/22 03:04:28 PM,3.000,0.0125
110,08/16/22 09:04:28 PM,2.752,0.0125
111,08/17/22 03:04:28 AM,-0.974,0.0125
112,08/17/22 09:04:28 AM,3.435,0.0125
113,08/17/22 03:04:28 PM,0.082,0.0125
114,08/17/22 09:04:28 PM,2.628,0.0125
115,08/18/22 03:04:28 AM,3.435,0.0125
116,08/18/22 09:04:28 AM,3.000,0.0125
117,08/18/22 03:04:28 PM,-3.830,0.0125
118,08/18/22 09:04:28 PM,2.690,0.0125
119,08/19/22 03:04:28 AM,3.870,0.0125
120,08/19/22 09:04:28 AM,4.925,0.0125
121,08/19/22 03:04:28 PM,3.249,0.0125
122,08/19/22 09:04:28 PM,3.559,0.0125
123,08/20/22 03:04:28 AM,2.628,0.0125
124,08/20/22 09:04:28 AM,2.876,0.0125
125,08/20/22 03:04:28 PM,3.808,0.0125
126,08/20/22 09:04:28 PM,4.242,0.0125
127,08/21/22 03:04:28 AM,1.386,0.0125
128,08/21/22 09:04:28 AM,3.994,0.0125
129,08/21/22 03:04:28 PM,2.441,0.0125
130,08/21/22 09:04:28 PM,2.504,0.0125
131,08/22/22 03:04:28 AM,2.752,0.0125
132,08/22/22 09:04:28 AM,4.118,0.0125
133,08/22/22 03:04:28 PM,3.870,0.0125
134,08/22/22 09:04:28 PM,3.125,0.0125
135,08/23/22 03:04:28 AM,3.125,0.0125
136,08/23/22 09:04:28 AM,4.801,0.0125
137,08/23/22 03:04:28 PM,4.428,0.0125
138,08/23/22 09:04:28 PM,4.242,0.0125
139,08/24/22 03:04:28 AM,4.428,0.0125
140,08/24/22 09:04:28 AM,1.324,0.0125
141,08/24/22 03:04:28 PM,4.118,0.0125
142,08/24/22 09:04:28 PM,3.994,0.0125
143,08/25/22 03:04:28 AM,-0.725,0.0125
144,08/25/22 09:04:28 AM,1.634,0.0125
145,08/25/22 03:04:28 PM,2.069,0.0125
146,08/25/22 09:04:28 PM,2.938,0.0125
147,08/26/22 03:04:28 AM,2.690,0.0125
148,08/26/22 09:04:28 AM,1.510,0.0125
149,08/26/22 03:04:28 PM,1.138,0.0125
150,08/26/22 09:04:28 PM,2.007,0.0125
151,08/27/22 03:04:28 AM,2.379,0.0125
152,08/27/22 09:04:28 AM,1.883,0.0125
153,08/27/22 03:04:28 PM,1.510,0.0125
154,08/27/22 09:04:28 PM,2.814,0.0125
155,08/28/22 03:04:28 AM,3.000,0.0125
156,08/28/22 09:04:28 AM,2.876,0.0125
157,08/28/22 03:04:28 PM,3.932,0.0125
158,08/28/22 09:04:28 PM,3.187,0.0125
159,08/29/22 03:04:28 AM,2.193,0.0125
160,08/29/22 09:04:28 AM,0.517,0.0125
161,08/29/22 03:04:28 PM,1.945,0.0125
162,08/29/22 09:04:28 PM,2.628,0.0125
163,08/30/22 03:04:28 AM,3.062,0.0125
164,08/30/22 09:04:28 AM,2.504,0.0125
165,08/30/22 03:04:28 PM,1.821,0.0125
166,08/30/22 09:04:28 PM,1.821,0.0125
167,08/31/22 03:04:28 AM,-2.961,0.0125
168,08/31/22 09:04:28 AM,-3.582,0.0125
169,08/31/22 03:04:28 PM,2.069,0.0125
170,08/31/22 09:04:28 PM,1.758,0.0125
171,09/01/22 03:04:28 AM,2.504,0.0125
172,09/01/22 09:04:28 AM,1.945,0.0125
173,09/01/22 03:04:28 PM,1.075,0.0125
174,09/01/22 09:04:28 PM,2.007,0.0125
175,09/02/22 03:04:28 AM,2.193,0.0125
176,09/02/22 09:04:28 AM,3.062,0.0125
177,09/02/22 03:04:28 PM,1.821,0.0125
178,09/02/22 09:04:28 PM,0.951,0.0125
179,09/03/22 03:04:28 AM,2.566,0.0125
180,09/03/22 09:04:28 AM,2.628,0.0125
181,09/03/22 03:04:28 PM,2.317,0.0125
182,09/03/22 09:04:28 PM,2.255,0.0125
183,09/04/22 03:04:28 AM,2.131,0.0125
184,09/04/22 09:04:28 AM,-0.912,0.0125
185,09/04/22 03:04:28 PM,2.007,0.0125
186,09/04/22 09:04:28 PM,2.069,0.0125
187,09/05/22 03:04:28 AM,2.628,0.0125
188,09/05/22 09:04:28 AM,1.945,0.0125
189,09/05/22 03:04:28 PM,2.504,0.0125
190,09/05/22 09:04:28 PM,1.758,0.0125
191,09/06/22 03:04:28 AM,2.007,0.0125
192,09/06/22 09:04:28 AM,1.945,0.0125
193,09/06/22 03:04:28 PM,2.379,0.0125
194,09/06/22 09:04:28 PM,2.628,0.0125
195,09/07/22 03:04:28 AM,1.138,0.0125
196,09/07/22 09:04:28 AM,1.634,0.0125
197,09/07/22 03:04:28 PM,2.379,0.0125
198,09/07/22 09:04:28 PM,2.379,0.0125
199,09/08/22 03:04:28 AM,3.062,0.0125
200,09/08/22 09:04:28 AM,3.125,0.0125
201,09/08/22 03:04:28 PM,0.579,0.0125
202,09/08/22 09:04:28 PM,0.206,0.0125
203,09/09/22 03:04:28 AM,2.131,0.0125
204,09/09/22 09:04:28 AM,2.504,0.0125
205,09/09/22 03:04:28 PM,0.206,0.0125
206,09/09/22 09:04:28 PM,0.765,0.0125
207,09/10/22 03:04:28 AM,2.069,0.0125
208,09/10/22 09:04:28 AM,0.020,0.0125
209,09/10/22 03:04:28 PM,2.131,0.0125
210,09/10/22 09:04:28 PM,2.752,0.0125
211,09/11/22 03:04:28 AM,2.628,0.0125
212,09/11/22 09:04:28 AM,2.938,0.0125
213,09/11/22 03:04:28 PM,0.703,0.0125
214,09/11/22 09:04:28 PM,1.945,0.0125
215,09/12/22 03:04:28 AM,-2.091,0.0125
216,09/12/22 09:04:28 AM,-2.215,0.0125
217,09/12/22 03:04:28 PM,1.386,0.0125
218,09/12/22 09:04:28 PM,0.703,0.0125
219,09/13/22 03:04:28 AM,3.125,0.0125
220,09/13/22 09:04:28 AM,2.379,0.0125
221,09/13/22 03:04:28 PM,0.765,0.0125
222,09/13/22 09:04:28 PM,0.827,0.0125
223,09/14/22 03:04:28 AM,1.758,0.0125
224,09/14/22 09:04:28 AM,1.013,0.0125
225,09/14/22 03:04:28 PM,2.752,0.0125
226,09/14/22 09:04:28 PM,0.827,0.0125
227,09/15/22 03:04:28 AM,3.187,0.0125
228,09/15/22 09:04:28 AM,2.504,0.0125
229,09/15/22 03:04:28 PM,2.317,0.0125
230,09/15/22 09:04:28 PM,2.504,0.0125
231,09/16/22 03:04:28 AM,0.517,0.0125
232,09/16/22 09:04:28 AM,2.131,0.0125
233,09/16/22 03:04:28 PM,2.690,0.0125
234,09/16/22 09:04:28 PM,1.945,0.0125
235,09/17/22 03:04:28 AM,2.007,0.0125
236,09/17/22 09:04:28 AM,-0.601,0.0125
237,09/17/22 03:04:28 PM,0.951,0.0125
238,09/17/22 09:04:28 PM,0.392,0.0125
239,09/18/22 03:04:28 AM,0.517,0.0125
240,09/18/22 09:04:28 AM,0.951,0.0125
241,09/18/22 03:04:28 PM,-0.974,0.0125
242,09/18/22 09:04:28 PM,0.889,0.0125
243,09/19/22 03:04:28 AM,1.821,0.0125
244,09/19/22 09:04:28 AM,2.690,0.0125
245,09/19/22 03:04:28 PM,-0.539,0.0125
246,09/19/22 09:04:28 PM,0.144,0.0125
247,09/20/22 03:04:28 AM,2.007,0.0125
248,09/20/22 09:04:28 AM,1.883,0.0125
249,09/20/22 03:04:28 PM,-1.098,0.0125
250,09/20/22 09:04:28 PM,0.392,0.0125
251,09/21/22 03:04:28 AM,0.082,0.0125
252,09/21/22 09:04:28 AM,0.020,0.0125
253,09/21/22 03:04:28 PM,-1.222,0.0125
254,09/21/22 09:04:28 PM,0.268,0.0125
255,09/22/22 03:04:28 AM,-1.408,0.0125
256,09/22/22 09:04:28 AM,-1.781,0.0125
257,09/22/22 03:04:28 PM,0.889,0.0125
258,09/22/22 09:04:28 PM,-0.415,0.0125
259,09/23/22 03:04:28 AM,0.020,0.0125
260,09/23/22 09:04:28 AM,-0.166,0.0125
261,09/23/22 03:04:28 PM,0.020,0.0125
262,09/23/22 09:04:28 PM,0.392,0.0125
263,09/24/22 03:04:28 AM,0.392,0.0125
264,09/24/22 09:04:28 AM,0.517,0.0125
265,09/24/22 03:04:28 PM,-0.291,0.0125
266,09/24/22 09:04:28 PM,0.020,0.0125
267,09/25/22 03:04:28 AM,-0.601,0.0125
268,09/25/22 09:04:28 AM,-0.415,0.0125
269,09/25/22 03:04:28 PM,-0.166,0.0125
270,09/25/22 09:04:28 PM,-0.415,0.0125
271,09/26/22 03:04:28 AM,1.448,0.0125
272,09/26/22 09:04:28 AM,-0.601,0.0125
273,09/26/22 03:04:28 PM,-0.166,0.0125
274,09/26/22 09:04:28 PM,-0.912,0.0125
275,09/27/22 03:04:28 AM,-2.464,0.0125
276,09/27/22 09:04:28 AM,0.951,0.0125
277,09/27/22 03:04:28 PM,3.000,0.0125
278,09/27/22 09:04:28 PM,6.850,0.0125
279,09/28/22 03:04:28 AM,6.229,0.0125
280,09/28/22 09:04:28 AM,5.981,0.0125
281,09/28/22 03:04:28 PM,5.049,0.0125
282,09/28/22 09:04:28 PM,5.795,0.0125
283,09/29/22 03:04:28 AM,5.422,0.0125
284,09/29/22 09:04:28 AM,4.180,0.0125
285,09/29/22 03:04:28 PM,4.863,0.0125
286,09/29/22 09:04:28 PM,4.987,0.0125
287,09/30/22 03:04:28 AM,5.111,0.0125
288,09/30/22 09:04:28 AM,5.049,0.0125
289,09/30/22 03:04:28 PM,4.180,0.0125
290,09/30/22 09:04:28 PM,4.366,0.0125
291,10/01/22 03:04:28 AM,4.491,0.0125
292,10/01/22 09:04:28 AM,4.553,0.0125
293,10/01/22 03:04:28 PM,4.491,0.0125
294,10/01/22 09:04:28 PM,4.304,0.0125
295,10/02/22 03:04:28 AM,4.180,0.0125
296,10/02/22 09:04:28 AM,3.994,0.0125
297,10/02/22 03:04:28 PM,3.870,0.0125
298,10/02/22 09:04:28 PM,4.056,0.0125
299,10/03/22 03:04:28 AM,3.000,0.0125
300,10/03/22 09:04:28 AM,4.304,0.0125
301,10/03/22 03:04:28 PM,4.180,0.0125
302,10/03/22 09:04:28 PM,3.994,0.0125
303,10/04/22 03:04:28 AM,3.994,0.0125
304,10/04/22 09:04:28 AM,2.628,0.0125
305,10/04/22 03:04:28 PM,3.870,0.0125
306,10/04/22 09:04:28 PM,3.808,0.0125
307,10/05/22 03:04:28 AM,3.808,0.0125
308,10/05/22 09:04:28 AM,4.242,0.0125
309,10/05/22 03:04:28 PM,3.808,0.0125
310,10/05/22 09:04:28 PM,3.559,0.0125
311,10/06/22 03:04:28 AM,3.187,0.0125
312,10/06/22 09:04:28 AM,2.938,0.0125
313,10/06/22 03:04:28 PM,2.007,0.0125
314,10/06/22 09:04:28 PM,0.082,0.0125
315,10/07/22 03:04:28 AM,-0.477,0.0125
316,10/07/22 09:04:28 AM,-0.912,0.0125
317,10/07/22 03:04:28 PM,-1.284,0.0125
318,10/07/22 09:04:28 PM,-0.539,0.0125
319,10/08/22 03:04:28 AM,0.392,0.0125
320,10/08/22 09:04:28 AM,-1.719,0.0125
321,10/08/22 03:04:28 PM,-1.470,0.0125
322,10/08/22 09:04:28 PM,-1.408,0.0125
323,10/09/22 03:04:28 AM,-1.284,0.0125
324,10/09/22 09:04:28 AM,-1.843,0.0125
325,10/09/22 03:04:28 PM,-1.719,0.0125
326,10/09/22 09:04:28 PM,-1.284,0.0125
327,10/10/22 03:04:28 AM,-0.477,0.0125
328,10/10/22 09:04:28 AM,-0.663,0.0125
329,10/10/22 03:04:28 PM,-0.415,0.0125
330,10/10/22 09:04:28 PM,-0.849,0.0125
331,10/11/22 03:04:28 AM,-0.912,0.0125
332,10/11/22 09:04:28 AM,-0.601,0.0125
333,10/11/22 03:04:28 PM,-0.291,0.0125
334,10/11/22 09:04:28 PM,-0.601,0.0125
335,10/12/22 03:04:28 AM,-0.229,0.0125
336,10/12/22 09:04:28 AM,0.020,0.0125
337,10/12/22 03:04:28 PM,-1.346,0.0125
338,10/12/22 09:04:28 PM,-0.787,0.0125
339,10/13/22 03:04:28 AM,-0.353,0.0125
340,10/13/22 09:04:28 AM,110.359,0.0125
341,10/13/22 03:04:28 PM,-0.663,0.0125
342,10/13/22 09:04:28 PM,-0.601,0.0125
343,10/14/22 03:04:28 AM,-0.042,0.0125
344,10/14/22 09:04:28 AM,0.330,0.0125
345,10/14/22 03:04:28 PM,0.206,0.0125
346,10/14/22 09:04:28 PM,0.330,0.0125
347,10/15/22 03:04:28 AM,0.517,0.0125
348,10/15/22 09:04:28 AM,-2.836,0.0125
349,10/15/22 03:04:28 PM,-1.470,0.0125
350,10/15/22 09:04:28 PM,0.330,0.0125
351,10/16/22 03:04:28 AM,0.020,0.0125
352,10/16/22 09:04:28 AM,-0.787,0.0125
353,10/16/22 03:04:28 PM,0.082,0.0125
354,10/16/22 09:04:28 PM,0.455,0.0125
355,10/17/22 03:04:28 AM,1.013,0.0125
356,10/17/22 09:04:28 AM,1.075,0.0125
357,10/17/22 03:04:28 PM,1.075,0.0125
358,10/17/22 09:04:28 PM,0.889,0.0125
359,10/18/22 03:04:28 AM,-0.601,0.0125
360,10/18/22 09:04:28 AM,-1.036,0.0125
361,10/18/22 03:04:28 PM,1.262,0.0125
362,10/18/22 09:04:28 PM,1.262,0.0125
363,10/19/22 03:04:28 AM,0.951,0.0125
364,10/19/22 09:04:28 AM,0.827,0.0125
365,10/19/22 03:04:28 PM,1.200,0.0125
366,10/19/22 09:04:28 PM,1.696,0.0125
367,10/20/22 03:04:28 AM,1.634,0.0125
368,10/20/22 09:04:28 AM,1.448,0.0125
369,10/20/22 03:04:28 PM,1.572,0.0125
370,10/20/22 09:04:28 PM,1.634,0.0125
371,10/21/22 03:04:28 AM,1.945,0.0125
372,10/21/22 09:04:28 AM,2.255,0.0125
373,10/21/22 03:04:28 PM,1.821,0.0125
374,10/21/22 09:04:28 PM,1.634,0.0125
375,10/22/22 03:04:28 AM,2.193,0.0125
376,10/22/22 09:04:28 AM,110.545,0.0125
377,10/22/22 03:04:28 PM,110.421,0.0125
378,10/22/22 09:04:28 PM,0.827,0.0125
379,10/23/22 03:04:28 AM,110.607,0.0125
380,10/23/22 09:04:28 AM,110.794,0.0125
381,10/23/22 03:04:28 PM,110.483,0.0125
382,10/23/22 09:04:28 PM,110.856,0.0125
383,10/24/22 03:04:28 AM,110.918,0.0125
384,10/24/22 09:04:28 AM,110.918,0.0125
385,10/24/22 03:04:28 PM,110.483,0.0125
386,10/24/22 09:04:28 PM,110.856,0.0125
387,10/25/22 03:04:28 AM,110.856,0.0125
388,10/25/22 09:04:28 AM,110.856,0.0125
389,10/25/22 03:04:28 PM,110.732,0.0125
390,10/25/22 09:04:28 PM,110.670,0.0125
391,10/26/22 03:04:28 AM,110.670,0.0125
392,10/26/22 09:04:28 AM,3.125,0.0125
393,10/26/22 03:04:28 PM,4.180,0.0125
394,10/26/22 09:04:28 PM,4.553,0.0125
395,10/27/22 03:04:28 AM,4.366,0.0125
396,10/27/22 09:04:28 AM,4.553,0.0125
397,10/27/22 03:04:28 PM,4.615,0.0125
398,10/27/22 09:04:28 PM,4.677,0.0125
399,10/28/22 03:04:28 AM,4.366,0.0125
400,10/28/22 09:04:28 AM,4.491,0.0125
401,10/28/22 03:04:28 PM,4.180,0.0125
402,10/28/22 09:04:28 PM,4.428,0.0125
403,10/29/22 03:04:28 AM,4.739,0.0125
404,10/29/22 09:04:28 AM,5.174,0.0125
405,10/29/22 03:04:28 PM,5.236,0.0125
406,10/29/22 09:04:28 PM,5.049,0.0125
407,10/30/22 03:04:28 AM,4.863,0.0125
408,10/30/22 09:04:28 AM,4.180,0.0125
409,10/30/22 03:04:28 PM,3.870,0.0125
410,10/30/22 09:04:28 PM,5.111,0.0125
411,10/31/22 03:04:28 AM,4.801,0.0125
412,10/31/22 09:04:28 AM,3.559,0.0125
413,10/31/22 03:04:28 PM,4.615,0.0125
414,10/31/22 09:04:28 PM,5.298,0.0125
415,11/01/22 03:04:28 AM,4.987,0.0125
416,11/01/22 09:04:28 AM,4.491,0.0125
417,11/01/22 03:04:28 PM,4.739,0.0125
418,11/01/22 09:04:28 PM,5.111,0.0125
419,11/02/22 03:04:28 AM,5.857,0.0125
420,11/02/22 09:04:28 AM,6.105,0.0125
421,11/02/22 03:04:28 PM,6.105,0.0125
422,11/02/22 09:04:28 PM,6.229,0.0125
423,11/03/22 03:04:28 AM,6.167,0.0125
424,11/03/22 09:04:28 AM,6.105,0.0125
425,11/03/22 03:04:28 PM,5.670,0.0125
426,11/03/22 09:04:28 PM,4.863,0.0125
427,11/04/22 03:04:28 AM,6.043,0.0125
428,11/04/22 09:04:28 AM,5.608,0.0125
429,11/04/22 03:04:28 PM,5.174,0.0125
430,11/04/22 09:04:28 PM,5.174,0.0125
431,11/05/22 03:04:28 AM,6.291,0.0125
432,11/05/22 09:04:28 AM,6.974,0.0125
433,11/05/22 03:04:28 PM,6.850,0.0125
434,11/05/22 09:04:28 PM,6.664,0.0125
435,11/06/22 03:04:28 AM,6.602,0.0125
436,11/06/22 09:04:28 AM,6.850,0.0125
437,11/06/22 03:04:28 PM,6.415,0.0125
438,11/06/22 09:04:28 PM,6.726,0.0125
439,11/07/22 03:04:28 AM,5.732,0.0125
440,11/07/22 09:04:28 AM,110.732,0.0125
441,11/07/22 03:04:28 PM,110.732,0.0125
442,11/07/22 09:04:28 PM,110.980,0.0125
443,11/08/22 03:04:28 AM,6.850,0.0125
444,11/08/22 09:04:28 AM,6.540,0.0125
445,11/08/22 03:04:28 PM,6.291,0.0125
446,11/08/22 09:04:28 PM,6.229,0.0125
447,11/09/22 03:04:28 AM,6.415,0.0125
448,11/09/22 09:04:28 AM,4.304,0.0125
449,11/09/22 03:04:28 PM,4.677,0.0125
450,11/09/22 09:04:28 PM,6.415,0.0125
451,11/10/22 03:04:28 AM,6.167,0.0125
452,11/10/22 09:04:28 AM,6.353,0.0125
453,11/10/22 03:04:28 PM,5.422,0.0125
454,11/10/22 09:04:28 PM,6.415,0.0125
455,11/11/22 03:04:28 AM,6.540,0.0125
456,11/11/22 09:04:28 AM,6.291,0.0125
457,11/11/22 03:04:28 PM,6.478,0.0125
458,11/11/22 09:04:28 PM,6.353,0.0125
459,11/12/22 03:04:28 AM,6.664,0.0125
460,11/12/22 09:04:28 AM,6.291,0.0125
461,11/12/22 03:04:28 PM,6.415,0.0125
462,11/12/22 09:04:28 PM,6.167,0.0125
463,11/13/22 03:04:28 AM,5.422,0.0125
464,11/13/22 09:04:28 AM,110.670,0.0125
465,11/13/22 03:04:28 PM,110.607,0.0125
466,11/13/22 09:04:28 PM,110.670,0.0125
467,11/14/22 03:04:28 AM,110.607,0.0125
468,11/14/22 09:04:28 AM,110.607,0.0125
469,11/14/22 03:04:28 PM,7.223,0.0125
470,11/14/22 09:04:28 PM,7.098,0.0125
471,11/15/22 03:04:28 AM,6.974,0.0125
472,11/15/22 09:04:28 AM,5.795,0.0125
473,11/15/22 03:04:28 PM,6.229,0.0125
474,11/15/22 09:04:28 PM,6.353,0.0125
475,11/16/22 03:04:28 AM,5.174,0.0125
476,11/16/22 09:04:28 AM,110.545,0.0125
477,11/16/22 03:04:28 PM,6.850,0.0125
478,11/16/22 09:04:28 PM,6.602,0.0125
479,11/17/22 03:04:28 AM,6.664,0.0125
480,11/17/22 09:04:28 AM,6.912,0.0125
481,11/17/22 03:04:28 PM,6.415,0.0125
482,11/17/22 09:04:28 PM,6.043,0.0125
483,11/18/22 03:04:28 AM,6.291,0.0125
484,11/18/22 09:04:28 AM,6.229,0.0125
485,11/18/22 03:04:28 PM,6.043,0.0125
486,11/18/22 09:04:28 PM,6.478,0.0125
487,11/19/22 03:04:28 AM,6.540,0.0125
488,11/19/22 09:04:28 AM,6.291,0.0125
489,11/19/22 03:04:28 PM,6.788,0.0125
490,11/19/22 09:04:28 PM,6.912,0.0125
491,11/20/22 03:04:28 AM,6.912,0.0125
492,11/20/22 09:04:28 AM,6.043,0.0125
493,11/20/22 03:04:28 PM,6.415,0.0125
494,11/20/22 09:04:28 PM,6.602,0.0125
495,11/21/22 03:04:28 AM,6.664,0.0125
496,11/21/22 09:04:28 AM,6.726,0.0125
497,11/21/22 03:04:28 PM,6.602,0.0125
498,11/21/22 09:04:28 PM,6.540,0.0125
499,11/22/22 03:04:28 AM,5.732,0.0125
500,11/22/22 09:04:28 AM,6.105,0.0125
501,11/22/22 03:04:28 PM,6.726,0.0125
502,11/22/22 09:04:28 PM,5.049,0.0125
503,11/23/22 03:04:28 AM,6.353,0.0125
504,11/23/22 09:04:28 AM,5.484,0.0125
505,11/23/22 03:04:28 PM,5.857,0.0125
506,11/23/22 09:04:28 PM,110.670,0.0125
507,11/24/22 03:04:28 AM,110.918,0.0125
508,11/24/22 09:04:28 AM,110.980,0.0125
509,11/24/22 03:04:28 PM,110.794,0.0125
510,11/24/22 09:04:28 PM,110.856,0.0125
511,11/25/22 03:04:28 AM,110.856,0.0125
512,11/25/22 09:04:28 AM,110.732,0.0125
513,11/25/22 03:04:28 PM,110.732,0.0125
514,11/25/22 09:04:28 PM,110.794,0.0125
515,11/26/22 03:04:28 AM,110.794,0.0125
516,11/26/22 09:04:28 AM,110.732,0.0125
517,11/26/22 03:04:28 PM,7.533,0.0125
518,11/26/22 09:04:28 PM,110.732,0.0125
519,11/27/22 03:04:28 AM,110.980,0.0125
520,11/27/22 09:04:28 AM,6.478,0.0125
521,11/27/22 03:04:28 PM,6.105,0.0125
522,11/27/22 09:04:28 PM,6.291,0.0125
523,11/28/22 03:04:28 AM,6.167,0.0125
524,11/28/22 09:04:28 AM,110.856,0.0125
525,11/28/22 03:04:28 PM,111.042,0.0125
526,11/28/22 09:04:28 PM,111.166,0.0125
527,11/29/22 03:04:28 AM,111.104,0.0125
528,11/29/22 09:04:28 AM,7.098,0.0125
