"Date Time, GMT-06:00",snow_depth_in
2022-08-11 16:12:10-06:00,10.638
2022-08-11 22:12:10-06:00,10.451
2022-08-12 04:12:10-06:00,7.347
2022-08-12 10:12:10-06:00,9.458
2022-08-12 16:12:10-06:00,10.451
2022-08-12 22:12:10-06:00,13.805
2022-08-13 04:12:10-06:00,9.272
2022-08-13 10:12:10-06:00,9.085
2022-08-13 16:12:10-06:00,11.755
2022-08-13 22:12:10-06:00,9.831
2022-08-14 04:12:10-06:00,6.478
2022-08-14 10:12:10-06:00,3.932
2022-08-14 16:12:10-06:00,4.491
2022-08-14 22:12:10-06:00,5.919
2022-08-15 04:12:10-06:00,5.608
2022-08-15 10:12:10-06:00,4.987
2022-08-15 16:12:10-06:00,7.409
2022-08-15 22:12:10-06:00,6.974
2022-08-16 04:12:10-06:00,6.85
2022-08-16 10:12:10-06:00,6.478
2022-08-16 16:12:10-06:00,10.265
2022-08-16 22:12:10-06:00,9.831
2022-08-17 04:12:10-06:00,7.223
2022-08-17 10:12:10-06:00,6.291
2022-08-17 16:12:10-06:00,10.514
2022-08-17 22:12:10-06:00,9.023
2022-08-18 04:12:10-06:00,8.154
2022-08-18 10:12:10-06:00,7.471
2022-08-18 16:12:10-06:00,3.87
2022-08-18 22:12:10-06:00,5.36
2022-08-19 04:12:10-06:00,7.657
2022-08-19 10:12:10-06:00,8.278
2022-08-19 16:12:10-06:00,3.373
2022-08-19 22:12:10-06:00,4.553
2022-08-20 04:12:10-06:00,5.67
2022-08-20 10:12:10-06:00,4.863
2022-08-20 16:12:10-06:00,5.36
2022-08-20 22:12:10-06:00,4.863
2022-08-21 04:12:10-06:00,5.919
2022-08-21 10:12:10-06:00,5.608
2022-08-21 16:12:10-06:00,4.366
2022-08-21 22:12:10-06:00,4.987
2022-08-22 04:12:10-06:00,6.54
2022-08-22 10:12:10-06:00,6.788
2022-08-22 16:12:10-06:00,6.043
2022-08-22 22:12:10-06:00,5.795
2022-08-23 04:12:10-06:00,5.111
2022-08-23 10:12:10-06:00,4.304
2022-08-23 16:12:10-06:00,7.719
2022-08-23 22:12:10-06:00,5.546
2022-08-24 04:12:10-06:00,5.236
2022-08-24 10:12:10-06:00,4.987
2022-08-24 16:12:10-06:00,7.657
2022-08-24 22:12:10-06:00,9.582
2022-08-25 04:12:10-06:00,6.229
2022-08-25 10:12:10-06:00,5.795
2022-08-25 16:12:10-06:00,5.236
2022-08-25 22:12:10-06:00,9.955
2022-08-26 04:12:10-06:00,5.919
2022-08-26 10:12:10-06:00,3.932
2022-08-26 16:12:10-06:00,8.713
2022-08-26 22:12:10-06:00,8.713
2022-08-27 04:12:10-06:00,6.602
2022-08-27 10:12:10-06:00,5.484
2022-08-27 16:12:10-06:00,9.334
2022-08-27 22:12:10-06:00,7.161
2022-08-28 04:12:10-06:00,6.54
2022-08-28 10:12:10-06:00,5.174
2022-08-28 16:12:10-06:00,4.056
2022-08-28 22:12:10-06:00,3.621
2022-08-29 04:12:10-06:00,5.67
2022-08-29 10:12:10-06:00,4.18
2022-08-29 16:12:10-06:00,4.491
2022-08-29 22:12:10-06:00,3.497
2022-08-30 04:12:10-06:00,4.987
2022-08-30 10:12:10-06:00,3.994
2022-08-30 16:12:10-06:00,4.056
2022-08-30 22:12:10-06:00,7.906
2022-08-31 04:12:10-06:00,4.925
2022-08-31 10:12:10-06:00,3.311
2022-08-31 16:12:10-06:00,7.409
2022-08-31 22:12:10-06:00,5.732
2022-09-01 04:12:10-06:00,3.745
2022-09-01 10:12:10-06:00,4.863
2022-09-01 16:12:10-06:00,6.974
2022-09-01 22:12:10-06:00,7.347
2022-09-02 04:12:10-06:00,5.049
2022-09-02 10:12:10-06:00,4.491
2022-09-02 16:12:10-06:00,5.546
2022-09-02 22:12:10-06:00,8.216
2022-09-03 04:12:10-06:00,4.553
2022-09-03 10:12:10-06:00,3.994
2022-09-03 16:12:10-06:00,5.67
2022-09-03 22:12:10-06:00,5.857
2022-09-04 04:12:10-06:00,4.118
2022-09-04 10:12:10-06:00,5.67
2022-09-04 16:12:10-06:00,3.621
2022-09-04 22:12:10-06:00,3.125
2022-09-05 04:12:10-06:00,3.559
2022-09-05 10:12:10-06:00,4.056
2022-09-05 16:12:10-06:00,3.683
2022-09-05 22:12:10-06:00,3.994
2022-09-06 04:12:10-06:00,5.111
2022-09-06 10:12:10-06:00,5.732
2022-09-06 16:12:10-06:00,3.311
2022-09-06 22:12:10-06:00,3.808
2022-09-07 04:12:10-06:00,5.298
2022-09-07 10:12:10-06:00,5.795
2022-09-07 16:12:10-06:00,3.062
2022-09-07 22:12:10-06:00,3.435
2022-09-08 04:12:10-06:00,4.739
2022-09-08 10:12:10-06:00,5.36
2022-09-08 16:12:10-06:00,3.994
2022-09-08 22:12:10-06:00,4.056
2022-09-09 04:12:10-06:00,4.366
2022-09-09 10:12:10-06:00,3.187
2022-09-09 16:12:10-06:00,2.814
2022-09-09 22:12:10-06:00,3.559
2022-09-10 04:12:10-06:00,3.808
2022-09-10 10:12:10-06:00,3.125
2022-09-10 16:12:10-06:00,1.2
2022-09-10 22:12:10-06:00,1.821
2022-09-11 04:12:10-06:00,2.069
2022-09-11 10:12:10-06:00,3.187
2022-09-11 16:12:10-06:00,1.324
2022-09-11 22:12:10-06:00,2.441
2022-09-12 04:12:10-06:00,4.863
2022-09-12 10:12:10-06:00,4.056
2022-09-12 16:12:10-06:00,2.628
2022-09-12 22:12:10-06:00,1.2
2022-09-13 04:12:10-06:00,3.621
2022-09-13 10:12:10-06:00,2.317
2022-09-13 16:12:10-06:00,5.049
2022-09-13 22:12:10-06:00,5.111
2022-09-14 04:12:10-06:00,1.945
2022-09-14 10:12:10-06:00,4.118
2022-09-14 16:12:10-06:00,4.739
2022-09-14 22:12:10-06:00,1.945
2022-09-15 04:12:10-06:00,4.801
2022-09-15 10:12:10-06:00,3.249
2022-09-15 16:12:10-06:00,3.87
2022-09-15 22:12:10-06:00,3.0
2022-09-16 04:12:10-06:00,3.683
2022-09-16 10:12:10-06:00,3.87
2022-09-16 16:12:10-06:00,4.801
2022-09-16 22:12:10-06:00,4.491
2022-09-17 04:12:10-06:00,3.683
2022-09-17 10:12:10-06:00,4.242
2022-09-17 16:12:10-06:00,4.553
2022-09-17 22:12:10-06:00,4.863
2022-09-18 04:12:10-06:00,4.304
2022-09-18 10:12:10-06:00,2.814
2022-09-18 16:12:10-06:00,0.889
2022-09-18 22:12:10-06:00,2.131
2022-09-19 04:12:10-06:00,0.951
2022-09-19 10:12:10-06:00,2.007
2022-09-19 16:12:10-06:00,4.491
2022-09-19 22:12:10-06:00,5.111
2022-09-20 04:12:10-06:00,2.628
2022-09-20 10:12:10-06:00,1.262
2022-09-20 16:12:10-06:00,1.572
2022-09-20 22:12:10-06:00,2.007
2022-09-21 04:12:10-06:00,2.441
2022-09-21 10:12:10-06:00,3.0
2022-09-21 16:12:10-06:00,3.0
2022-09-21 22:12:10-06:00,3.0
2022-09-22 04:12:10-06:00,2.317
2022-09-22 10:12:10-06:00,3.808
2022-09-22 16:12:10-06:00,3.125
2022-09-22 22:12:10-06:00,4.491
2022-09-23 04:12:10-06:00,4.366
2022-09-23 10:12:10-06:00,4.242
2022-09-23 16:12:10-06:00,1.386
2022-09-23 22:12:10-06:00,3.187
2022-09-24 04:12:10-06:00,3.497
2022-09-24 10:12:10-06:00,3.932
2022-09-24 16:12:10-06:00,1.821
2022-09-24 22:12:10-06:00,1.013
2022-09-25 04:12:10-06:00,2.379
2022-09-25 10:12:10-06:00,2.69
2022-09-25 16:12:10-06:00,2.504
2022-09-25 22:12:10-06:00,2.69
2022-09-26 04:12:10-06:00,3.994
2022-09-26 10:12:10-06:00,3.932
2022-09-26 16:12:10-06:00,2.566
2022-09-26 22:12:10-06:00,1.572
2022-09-27 04:12:10-06:00,-0.912
,
2022-09-27 16:12:10-06:00,8.465
2022-09-27 22:12:10-06:00,9.831
2022-09-28 04:12:10-06:00,9.831
2022-09-28 10:12:10-06:00,9.831
2022-09-28 16:12:10-06:00,8.34
2022-09-28 22:12:10-06:00,8.775
2022-09-29 04:12:10-06:00,9.085
2022-09-29 10:12:10-06:00,9.085
2022-09-29 16:12:10-06:00,7.657
2022-09-29 22:12:10-06:00,7.471
2022-09-30 04:12:10-06:00,8.092
2022-09-30 10:12:10-06:00,8.527
2022-09-30 16:12:10-06:00,7.409
2022-09-30 22:12:10-06:00,7.409
2022-10-01 04:12:10-06:00,7.533
2022-10-01 10:12:10-06:00,7.471
2022-10-01 16:12:10-06:00,6.85
2022-10-01 22:12:10-06:00,7.968
2022-10-02 04:12:10-06:00,8.34
2022-10-02 10:12:10-06:00,8.713
2022-10-02 16:12:10-06:00,8.092
2022-10-02 22:12:10-06:00,8.216
2022-10-03 04:12:10-06:00,8.092
2022-10-03 10:12:10-06:00,8.775
2022-10-03 16:12:10-06:00,8.34
2022-10-03 22:12:10-06:00,8.34
2022-10-04 04:12:10-06:00,8.527
2022-10-04 10:12:10-06:00,8.216
2022-10-04 16:12:10-06:00,6.974
2022-10-04 22:12:10-06:00,5.795
2022-10-05 04:12:10-06:00,7.409
2022-10-05 10:12:10-06:00,7.657
2022-10-05 16:12:10-06:00,6.788
2022-10-05 22:12:10-06:00,6.974
2022-10-06 04:12:10-06:00,6.478
2022-10-06 10:12:10-06:00,6.974
2022-10-06 16:12:10-06:00,5.484
2022-10-06 22:12:10-06:00,3.497
2022-10-07 04:12:10-06:00,3.559
2022-10-07 10:12:10-06:00,3.497
2022-10-07 16:12:10-06:00,3.683
2022-10-07 22:12:10-06:00,3.87
2022-10-08 04:12:10-06:00,2.752
2022-10-08 10:12:10-06:00,3.373
2022-10-08 16:12:10-06:00,2.193
2022-10-08 22:12:10-06:00,3.249
2022-10-09 04:12:10-06:00,3.125
2022-10-09 10:12:10-06:00,3.621
2022-10-09 16:12:10-06:00,4.056
2022-10-09 22:12:10-06:00,4.863
2022-10-10 04:12:10-06:00,3.683
2022-10-10 10:12:10-06:00,1.448
2022-10-10 16:12:10-06:00,0.579
2022-10-10 22:12:10-06:00,0.517
2022-10-11 04:12:10-06:00,1.262
2022-10-11 10:12:10-06:00,0.951
2022-10-11 16:12:10-06:00,3.249
2022-10-11 22:12:10-06:00,2.628
2022-10-12 04:12:10-06:00,2.504
2022-10-12 10:12:10-06:00,3.435
2022-10-12 16:12:10-06:00,3.373
2022-10-12 22:12:10-06:00,1.013
2022-10-13 04:12:10-06:00,5.36
2022-10-13 10:12:10-06:00,6.85
2022-10-13 16:12:10-06:00,2.069
2022-10-13 22:12:10-06:00,2.317
2022-10-14 04:12:10-06:00,4.801
2022-10-14 10:12:10-06:00,3.125
2022-10-14 16:12:10-06:00,2.193
2022-10-14 22:12:10-06:00,2.504
2022-10-15 04:12:10-06:00,4.118
2022-10-15 10:12:10-06:00,5.049
2022-10-15 16:12:10-06:00,3.187
2022-10-15 22:12:10-06:00,4.677
2022-10-16 04:12:10-06:00,2.69
2022-10-16 10:12:10-06:00,3.808
2022-10-16 16:12:10-06:00,2.752
2022-10-16 22:12:10-06:00,6.54
2022-10-17 04:12:10-06:00,6.291
2022-10-17 10:12:10-06:00,6.974
2022-10-17 16:12:10-06:00,6.602
2022-10-17 22:12:10-06:00,7.347
2022-10-18 04:12:10-06:00,7.471
2022-10-18 10:12:10-06:00,7.595
2022-10-18 16:12:10-06:00,7.161
2022-10-18 22:12:10-06:00,7.285
2022-10-19 04:12:10-06:00,5.732
2022-10-19 10:12:10-06:00,6.415
2022-10-19 16:12:10-06:00,4.863
2022-10-19 22:12:10-06:00,7.347
2022-10-20 04:12:10-06:00,7.223
2022-10-20 10:12:10-06:00,2.317
2022-10-20 16:12:10-06:00,-0.415
2022-10-20 22:12:10-06:00,1.013
2022-10-21 04:12:10-06:00,2.504
2022-10-21 10:12:10-06:00,3.125
2022-10-21 16:12:10-06:00,3.435
2022-10-21 22:12:10-06:00,4.118
2022-10-22 04:12:10-06:00,4.863
2022-10-22 10:12:10-06:00,4.304
2022-10-22 16:12:10-06:00,3.373
2022-10-22 22:12:10-06:00,3.435
2022-10-23 04:12:10-06:00,5.236
2022-10-23 10:12:10-06:00,5.919
2022-10-23 16:12:10-06:00,5.36
2022-10-23 22:12:10-06:00,5.049
2022-10-24 04:12:10-06:00,8.465
2022-10-24 10:12:10-06:00,6.291
2022-10-24 16:12:10-06:00,5.484
2022-10-24 22:12:10-06:00,6.912
2022-10-25 04:12:10-06:00,5.795
2022-10-25 10:12:10-06:00,5.981
2022-10-25 16:12:10-06:00,6.664
2022-10-25 22:12:10-06:00,6.602
2022-10-26 04:12:10-06:00,8.03
2022-10-26 10:12:10-06:00,8.34
2022-10-26 16:12:10-06:00,8.154
2022-10-26 22:12:10-06:00,8.465
2022-10-27 04:12:10-06:00,8.465
2022-10-27 10:12:10-06:00,7.968
2022-10-27 16:12:10-06:00,7.781
2022-10-27 22:12:10-06:00,7.471
2022-10-28 04:12:10-06:00,7.471
2022-10-28 10:12:10-06:00,7.161
2022-10-28 16:12:10-06:00,6.85
2022-10-28 22:12:10-06:00,2.628
2022-10-29 04:12:10-06:00,4.366
2022-10-29 10:12:10-06:00,5.111
2022-10-29 16:12:10-06:00,4.304
2022-10-29 22:12:10-06:00,3.87
2022-10-30 04:12:10-06:00,4.863
2022-10-30 10:12:10-06:00,5.111
2022-10-30 16:12:10-06:00,6.353
2022-10-30 22:12:10-06:00,7.409
2022-10-31 04:12:10-06:00,7.285
2022-10-31 10:12:10-06:00,5.919
2022-10-31 16:12:10-06:00,5.919
2022-10-31 22:12:10-06:00,6.353
2022-11-01 04:12:10-06:00,6.602
2022-11-01 10:12:10-06:00,6.664
2022-11-01 16:12:10-06:00,6.974
2022-11-01 22:12:10-06:00,6.54
2022-11-02 04:12:10-06:00,6.664
2022-11-02 10:12:10-06:00,5.981
2022-11-02 16:12:10-06:00,5.919
2022-11-02 22:12:10-06:00,5.422
2022-11-03 04:12:10-06:00,5.857
2022-11-03 10:12:10-06:00,5.981
2022-11-03 16:12:10-06:00,5.546
2022-11-03 22:12:10-06:00,6.726
2022-11-04 04:12:10-06:00,5.981
2022-11-04 10:12:10-06:00,7.036
2022-11-05 10:12:10-06:00,8.154
2022-11-05 16:12:10-06:00,7.906
2022-11-05 22:12:10-06:00,8.527
2022-11-06 04:12:10-06:00,8.837
2022-11-06 10:12:10-06:00,7.285
2022-11-06 16:12:10-06:00,7.285
2022-11-06 22:12:10-06:00,6.664
2022-11-07 04:12:10-06:00,7.285
2022-11-07 16:12:10-06:00,7.906
2022-11-07 22:12:10-06:00,7.781
2022-11-08 04:12:10-06:00,7.409
2022-11-08 10:12:10-06:00,8.092
2022-11-08 16:12:10-06:00,8.713
2022-11-08 22:12:10-06:00,8.216
2022-11-09 04:12:10-06:00,8.465
2022-11-09 10:12:10-06:00,6.664
2022-11-09 16:12:10-06:00,7.657
2022-11-09 22:12:10-06:00,7.968
2022-11-10 04:12:10-06:00,9.085
2022-11-10 10:12:10-06:00,8.34
2022-11-10 16:12:10-06:00,8.278
2022-11-10 22:12:10-06:00,7.968
2022-11-11 04:12:10-06:00,5.484
2022-11-11 10:12:10-06:00,6.229
2022-11-11 16:12:10-06:00,5.67
2022-11-11 22:12:10-06:00,7.471
2022-11-12 04:12:10-06:00,8.589
2022-11-12 10:12:10-06:00,8.154
2022-11-12 16:12:10-06:00,7.533
2022-11-12 22:12:10-06:00,8.03
2022-11-13 04:12:10-06:00,7.781
2022-11-13 10:12:10-06:00,8.465
2022-11-13 16:12:10-06:00,9.023
2022-11-13 22:12:10-06:00,8.651
2022-11-14 04:12:10-06:00,8.402
2022-11-14 10:12:10-06:00,8.34
2022-11-14 16:12:10-06:00,8.589
2022-11-14 22:12:10-06:00,12.873
2022-11-15 04:12:10-06:00,12.687
2022-11-15 10:12:10-06:00,12.314
2022-11-15 16:12:10-06:00,9.831
2022-11-15 22:12:10-06:00,9.644
2022-11-16 16:12:10-06:00,11.507
2022-11-16 22:12:10-06:00,9.582
2022-11-17 04:12:10-06:00,10.638
2022-11-17 10:12:10-06:00,10.638
2022-11-17 16:12:10-06:00,9.52
2022-11-17 22:12:10-06:00,8.216
2022-11-18 04:12:10-06:00,10.514
2022-11-18 10:12:10-06:00,10.389
2022-11-18 16:12:10-06:00,9.831
2022-11-18 22:12:10-06:00,10.079
2022-11-19 04:12:10-06:00,9.706
2022-11-19 10:12:10-06:00,8.278
2022-11-19 16:12:10-06:00,9.831
2022-11-19 22:12:10-06:00,10.762
2022-11-20 04:12:10-06:00,10.948
2022-11-20 10:12:10-06:00,9.644
2022-11-20 16:12:10-06:00,10.389
2022-11-20 22:12:10-06:00,10.886
2022-11-21 04:12:10-06:00,11.072
2022-11-21 10:12:10-06:00,11.755
2022-11-21 16:12:10-06:00,12.376
2022-11-21 22:12:10-06:00,12.749
2022-11-22 04:12:10-06:00,12.873
2022-11-22 10:12:10-06:00,11.631
2022-11-22 16:12:10-06:00,11.693
2022-11-22 22:12:10-06:00,10.886
2022-11-23 04:12:10-06:00,12.19
2022-11-23 10:12:10-06:00,12.873
2022-11-23 16:12:10-06:00,10.762
2022-11-23 22:12:10-06:00,9.52
2022-11-24 04:12:10-06:00,10.514
2022-11-24 10:12:10-06:00,10.638
2022-11-24 16:12:10-06:00,11.01
2022-11-24 22:12:10-06:00,11.445
2022-11-25 04:12:10-06:00,11.507
2022-11-25 10:12:10-06:00,11.507
2022-11-25 16:12:10-06:00,11.383
2022-11-25 22:12:10-06:00,11.197
2022-11-26 04:12:10-06:00,12.19
2022-11-26 10:12:10-06:00,11.631
2022-11-26 16:12:10-06:00,12.625
2022-11-26 22:12:10-06:00,13.246
2022-11-27 10:12:10-06:00,12.873
2022-11-27 22:12:10-06:00,12.935
2022-11-28 16:12:10-06:00,12.625
2022-11-28 22:12:10-06:00,12.501
2022-12-01 16:12:10-06:00,13.246
2022-12-01 22:12:10-06:00,14.239
2022-12-02 04:12:10-06:00,14.177
2022-12-02 10:12:10-06:00,13.432
2022-12-02 16:12:10-06:00,13.308
2022-12-02 22:12:10-06:00,15.605
2022-12-03 04:12:10-06:00,17.406
2022-12-03 10:12:10-06:00,15.171
2022-12-03 16:12:10-06:00,13.059
2022-12-03 22:12:10-06:00,11.942
2022-12-04 04:12:10-06:00,12.438
2022-12-04 10:12:10-06:00,12.625
2022-12-04 16:12:10-06:00,12.687
2022-12-04 22:12:10-06:00,12.625
2022-12-05 04:12:10-06:00,12.811
2022-12-05 10:12:10-06:00,12.687
2022-12-05 16:12:10-06:00,12.625
2022-12-05 22:12:10-06:00,12.687
2022-12-06 04:12:10-06:00,12.687
2022-12-06 10:12:10-06:00,12.749
2022-12-06 16:12:10-06:00,12.625
2022-12-06 22:12:10-06:00,12.563
2022-12-07 04:12:10-06:00,12.563
2022-12-07 10:12:10-06:00,12.625
2022-12-07 16:12:10-06:00,12.501
2022-12-07 22:12:10-06:00,12.625
2022-12-08 04:12:10-06:00,12.563
2022-12-08 10:12:10-06:00,12.687
2022-12-08 16:12:10-06:00,12.625
2022-12-08 22:12:10-06:00,12.873
2022-12-09 04:12:10-06:00,12.625
2022-12-09 10:12:10-06:00,12.749
2022-12-09 16:12:10-06:00,12.563
2022-12-09 22:12:10-06:00,12.687
2022-12-10 04:12:10-06:00,12.749
2022-12-10 10:12:10-06:00,12.687
2022-12-10 16:12:10-06:00,12.563
2022-12-10 22:12:10-06:00,12.501
2022-12-11 04:12:10-06:00,12.314
2022-12-11 10:12:10-06:00,12.625
2022-12-11 16:12:10-06:00,12.687
2022-12-11 22:12:10-06:00,12.314
2022-12-12 04:12:10-06:00,12.376
2022-12-12 10:12:10-06:00,12.376
2022-12-12 16:12:10-06:00,12.563
2022-12-12 22:12:10-06:00,12.625
2022-12-13 04:12:10-06:00,12.997
2022-12-13 10:12:10-06:00,12.811
2022-12-13 16:12:10-06:00,13.121
2022-12-13 22:12:10-06:00,13.432
2022-12-14 04:12:10-06:00,13.37
2022-12-14 10:12:10-06:00,13.059
2022-12-14 16:12:10-06:00,13.246
2022-12-14 22:12:10-06:00,13.308
2022-12-15 04:12:10-06:00,13.494
2022-12-15 10:12:10-06:00,13.556
2022-12-15 16:12:10-06:00,12.935
2022-12-15 22:12:10-06:00,12.997
2022-12-16 04:12:10-06:00,13.308
2022-12-16 10:12:10-06:00,13.184
2022-12-16 16:12:10-06:00,13.246
2022-12-16 22:12:10-06:00,13.929
2022-12-17 04:12:10-06:00,13.867
2022-12-17 10:12:10-06:00,14.053
2022-12-17 16:12:10-06:00,14.053
2022-12-17 22:12:10-06:00,13.991
2022-12-18 04:12:10-06:00,13.867
2022-12-18 10:12:10-06:00,13.929
2022-12-18 16:12:10-06:00,13.742
2022-12-18 22:12:10-06:00,13.991
2022-12-19 04:12:10-06:00,13.867
2022-12-19 10:12:10-06:00,13.929
2022-12-19 16:12:10-06:00,13.68
2022-12-19 22:12:10-06:00,13.805
2022-12-20 04:12:10-06:00,13.059
2022-12-20 10:12:10-06:00,13.184
2022-12-20 16:12:10-06:00,13.494
2022-12-20 22:12:10-06:00,13.618
2022-12-21 04:12:10-06:00,12.997
2022-12-21 10:12:10-06:00,13.805
2022-12-21 16:12:10-06:00,13.867
2022-12-21 22:12:10-06:00,13.742
2022-12-22 04:12:10-06:00,14.363
2022-12-22 10:12:10-06:00,14.488
2022-12-22 16:12:10-06:00,14.674
2022-12-22 22:12:10-06:00,14.86
2022-12-23 04:12:10-06:00,14.674
2022-12-23 10:12:10-06:00,14.239
2022-12-23 16:12:10-06:00,14.115
2022-12-23 22:12:10-06:00,14.425
2022-12-24 04:12:10-06:00,14.239
2022-12-24 10:12:10-06:00,14.053
2022-12-24 16:12:10-06:00,14.363
2022-12-24 22:12:10-06:00,14.301
2022-12-25 04:12:10-06:00,14.301
2022-12-25 10:12:10-06:00,14.053
2022-12-25 16:12:10-06:00,14.177
2022-12-25 22:12:10-06:00,14.177
2022-12-26 04:12:10-06:00,14.239
2022-12-26 10:12:10-06:00,14.177
2022-12-26 16:12:10-06:00,14.115
2022-12-26 22:12:10-06:00,14.239
2022-12-27 04:12:10-06:00,14.239
2022-12-27 10:12:10-06:00,14.177
2022-12-27 16:12:10-06:00,13.991
2022-12-27 22:12:10-06:00,14.115
2022-12-28 04:12:10-06:00,14.115
2022-12-28 10:12:10-06:00,14.115
2022-12-28 16:12:10-06:00,13.432
2022-12-28 22:12:10-06:00,15.295
2022-12-29 04:12:10-06:00,15.481
2022-12-29 10:12:10-06:00,15.419
2022-12-29 16:12:10-06:00,15.357
2022-12-29 22:12:10-06:00,15.233
2022-12-30 04:12:10-06:00,15.108
2022-12-30 10:12:10-06:00,14.984
2022-12-30 16:12:10-06:00,15.046
2022-12-30 22:12:10-06:00,14.488
2022-12-31 04:12:10-06:00,14.053
2022-12-31 22:12:10-06:00,12.625
2023-01-01 04:12:10-06:00,13.991
2023-01-01 10:12:10-06:00,14.177
2023-01-01 16:12:10-06:00,13.991
2023-01-01 22:12:10-06:00,13.991
2023-01-02 04:12:10-06:00,13.556
2023-01-02 10:12:10-06:00,15.916
2023-01-02 16:12:10-06:00,18.461
2023-01-02 22:12:10-06:00,18.958
2023-01-03 04:12:10-06:00,17.965
2023-01-03 10:12:10-06:00,17.53
2023-01-03 16:12:10-06:00,17.468
2023-01-03 22:12:10-06:00,17.468
2023-01-04 04:12:10-06:00,17.158
2023-01-04 10:12:10-06:00,16.35
2023-01-04 16:12:10-06:00,15.108
2023-01-04 22:12:10-06:00,17.095
2023-01-05 04:12:10-06:00,17.22
2023-01-05 10:12:10-06:00,17.095
2023-01-05 16:12:10-06:00,17.033
2023-01-05 22:12:10-06:00,16.971
2023-01-06 04:12:10-06:00,16.599
2023-01-06 10:12:10-06:00,16.35
2023-01-06 16:12:10-06:00,16.288
2023-01-06 22:12:10-06:00,16.04
2023-01-07 04:12:10-06:00,16.164
2023-01-07 10:12:10-06:00,16.164
2023-01-07 16:12:10-06:00,16.971
2023-01-07 22:12:10-06:00,18.151
2023-01-08 04:12:10-06:00,18.586
2023-01-08 10:12:10-06:00,18.151
2023-01-08 16:12:10-06:00,17.841
2023-01-09 04:12:10-06:00,20.076
2023-01-09 10:12:10-06:00,19.641
