<FG2 'FG2-SHELL V4.03' (Nov 25 2020) NOW(UTC):01.08.2023 23:25:05>,,,,,,
<FILE: C:\FG2_Shell_V3\data/A543D1/raw/A543D1_20230801152430.f2b>,,,,,,
<LOGGER: $A543D1>,,,,,,
<FILESIZE: 154914 Bytes>,,,,,,
<MEMORY CLEAR>,,,,,,
<PARAMETER_SET: C:\FG2_Shell_V3\data/A543D1/par/A543D1_20220723132046.f2p>,,,,,,
<PERIOD: 3600 sec>,,,,,,
<TIME: 23.07.2022 15:34:30>,,,,,,
<HK-BATUSED: 3.3 % (CALC)>,,,,,,
NO,TIME,#1:oC,#2:X,#3:Y,HK-TEMP:oC,HK-BAT:V
1165,10.09.2022 03:00:00,5.04311,7.94531,0.0679612,,
1166,10.09.2022 04:00:00,4.8193,7.95558,0.0483995,4.81,3.43
1167,10.09.2022 05:00:00,4.80819,7.95751,0.0368574,,
1168,10.09.2022 06:00:00,4.48649,7.96992,0.0291374,,
1169,10.09.2022 07:00:00,4.42724,7.97454,0.0276011,,
1170,10.09.2022 08:00:00,4.24205,7.97278,0.0219076,,
1171,10.09.2022 09:00:00,4.232,7.97871,0.017222,,
1172,10.09.2022 10:00:00,4.27803,7.9791,0.0128388,4.27,3.402
1173,10.09.2022 11:00:00,4.02671,7.97245,0.010452,,
1174,10.09.2022 12:00:00,4.49549,7.97591,0.00449931,,
1175,10.09.2022 13:00:00,5.55898,7.97893,-0.00605033,,
1176,10.09.2022 14:00:00,5.23517,7.97465,-0.0122674,,
1177,10.09.2022 15:00:00,4.73994,7.9675,-0.019527,,
1178,10.09.2022 16:00:00,4.75898,7.9636,-0.0293171,4.75,3.387
1179,10.09.2022 17:00:00,4.79443,7.96514,-0.035964,,
1180,10.09.2022 18:00:00,4.40237,7.96437,-0.0413815,,
1181,10.09.2022 19:00:00,3.81824,7.95954,-0.0491876,,
1182,10.09.2022 20:00:00,3.45105,7.95943,-0.053628,,
1183,10.09.2022 21:00:00,3.1939,7.96377,-0.0570593,,
1184,10.09.2022 22:00:00,2.83993,7.95877,-0.0610732,2.83,3.418
1185,10.09.2022 23:00:00,2.53359,7.95383,-0.063223,,
1186,11.09.2022 00:00:00,2.36533,7.95086,-0.0646795,,
1187,11.09.2022 01:00:00,2.03306,7.95372,-0.065874,,
1188,11.09.2022 02:00:00,1.77063,7.95504,-0.06618,,
1189,11.09.2022 03:00:00,1.63941,7.94943,-0.0671569,,
1190,11.09.2022 04:00:00,1.47221,7.95125,-0.0685683,1.47,3.391
1191,11.09.2022 05:00:00,1.38491,7.95438,-0.070448,,
1192,11.09.2022 06:00:00,1.3447,7.95234,-0.0686459,,
1193,11.09.2022 07:00:00,1.38544,7.95004,-0.0691895,,
1194,11.09.2022 08:00:00,1.88438,7.94905,-0.0717423,,
1195,11.09.2022 09:00:00,3.04575,7.94718,-0.0741385,,
1196,11.09.2022 10:00:00,4.22248,7.94427,-0.0796438,4.22,3.394
1197,11.09.2022 11:00:00,5.31295,7.94279,-0.0932459,,
1198,11.09.2022 12:00:00,7.08755,7.93564,-0.104531,,
1199,11.09.2022 13:00:00,8.0357,7.93405,-0.120215,,
1200,11.09.2022 14:00:00,8.06322,7.92735,-0.131238,,
1201,11.09.2022 15:00:00,8.27009,7.9279,-0.145412,,
1202,11.09.2022 16:00:00,7.7537,7.92482,-0.15165,7.75,3.439
1203,11.09.2022 17:00:00,7.06903,7.91834,-0.153083,,
1204,11.09.2022 18:00:00,8.24258,7.92048,-0.160976,,
1205,11.09.2022 19:00:00,6.69337,7.90994,-0.156346,,
1206,11.09.2022 20:00:00,5.9394,7.89829,-0.15263,,
1207,11.09.2022 21:00:00,5.20607,7.9006,-0.149271,,
1208,11.09.2022 22:00:00,1.17486,7.90296,-0.135951,1.17,3.405
1209,11.09.2022 23:00:00,-0.611382,7.90543,-0.127853,,
1210,12.09.2022 00:00:00,-1.69021,7.90873,-0.118479,,
1211,12.09.2022 01:00:00,-2.08281,7.91713,-0.10884,,
1212,12.09.2022 02:00:00,-2.25107,7.91889,-0.101837,,
1213,12.09.2022 03:00:00,-2.13149,7.92081,-0.0977309,,
1214,12.09.2022 04:00:00,-0.91297,7.91774,-0.0917596,-0.91,3.393
1215,12.09.2022 05:00:00,-0.510855,7.92032,-0.0902259,,
1216,12.09.2022 06:00:00,0.432,7.92224,-0.0906448,,
1217,12.09.2022 07:00:00,1.11719,7.92614,-0.0875139,,
1218,12.09.2022 08:00:00,2.24893,7.92773,-0.0864485,,
1219,12.09.2022 09:00:00,3.67539,7.92444,-0.0878493,,
1220,12.09.2022 10:00:00,4.63464,7.92658,-0.089025,4.63,3.416
1221,12.09.2022 11:00:00,6.43994,7.92186,-0.0964759,,
1222,12.09.2022 12:00:00,8.06957,7.92438,-0.104435,,
1223,12.09.2022 13:00:00,8.42935,7.92301,-0.107781,,
1224,12.09.2022 14:00:00,9.55793,7.91768,-0.113883,,
1225,12.09.2022 15:00:00,10.7061,7.91213,-0.12467,,
1226,12.09.2022 16:00:00,17.7389,7.9095,-0.178759,17.73,3.444
1227,12.09.2022 17:00:00,17.0071,7.89505,-0.204693,,
1228,12.09.2022 18:00:00,14.2775,7.89428,-0.21754,,
1229,12.09.2022 19:00:00,11.6743,7.86956,-0.213875,,
1230,12.09.2022 20:00:00,7.8812,7.87247,-0.218205,,
1231,12.09.2022 21:00:00,1.45105,7.84803,-0.19779,,
1232,12.09.2022 22:00:00,0.393904,7.83787,-0.190925,0.39,3.42
1233,12.09.2022 23:00:00,-0.50186,7.83875,-0.181112,,
1234,13.09.2022 00:00:00,-0.769584,7.84072,-0.173238,,
1235,13.09.2022 01:00:00,-1.38228,7.83765,-0.166442,,
1236,13.09.2022 02:00:00,-1.54313,7.85061,-0.161156,,
1237,13.09.2022 03:00:00,-0.459002,7.84688,-0.156406,,
1238,13.09.2022 04:00:00,-0.42461,7.85143,-0.149201,-0.42,3.415
1239,13.09.2022 05:00:00,-0.458473,7.86077,-0.14526,,
1240,13.09.2022 06:00:00,-0.318793,7.85731,-0.141176,,
1241,13.09.2022 07:00:00,-0.21932,7.87066,-0.135454,,
1242,13.09.2022 08:00:00,0.201313,7.87352,-0.133214,,
1243,13.09.2022 09:00:00,1.17327,7.86654,-0.129399,,
1244,13.09.2022 10:00:00,2.32089,7.8627,-0.127877,2.32,3.409
1245,13.09.2022 11:00:00,3.58967,7.85215,-0.12858,,
1246,13.09.2022 12:00:00,4.74946,7.83122,-0.125524,,
1247,13.09.2022 13:00:00,4.78068,7.83556,-0.126528,,
1248,13.09.2022 14:00:00,4.87327,7.84243,-0.13096,,
1249,13.09.2022 15:00:00,4.74787,7.85264,-0.140505,,
1250,13.09.2022 16:00:00,4.38967,7.84583,-0.142173,4.38,3.439
1251,13.09.2022 17:00:00,4.04258,7.80749,-0.122905,,
1252,13.09.2022 18:00:00,3.66057,7.85978,-0.146488,,
1253,13.09.2022 19:00:00,3.28809,7.85583,-0.151154,,
1254,13.09.2022 20:00:00,2.89972,7.8516,-0.148037,,
1255,13.09.2022 21:00:00,2.67485,7.84957,-0.150615,,
1256,13.09.2022 22:00:00,2.70395,7.85792,-0.151325,2.7,3.409
1257,13.09.2022 23:00:00,2.66374,7.85885,-0.149358,,
1258,14.09.2022 00:00:00,2.50237,7.86055,-0.149889,,
1259,14.09.2022 01:00:00,2.30184,7.85676,-0.154397,,
1260,14.09.2022 02:00:00,1.71666,7.86396,-0.152635,,
1261,14.09.2022 03:00:00,1.58332,7.86033,-0.151999,,
1262,14.09.2022 04:00:00,1.15899,7.85566,-0.153106,1.15,3.431
1263,14.09.2022 05:00:00,0.723008,7.85231,-0.155479,,
1264,14.09.2022 06:00:00,0.171154,7.85605,-0.15529,,
1265,14.09.2022 07:00:00,-0.421436,7.86237,-0.153625,,
1266,14.09.2022 08:00:00,-0.300804,7.8639,-0.152494,,
1267,14.09.2022 09:00:00,0.0420538,7.85105,-0.153046,,
1268,14.09.2022 10:00:00,1.15158,7.82298,-0.134196,1.15,3.387
1269,14.09.2022 11:00:00,1.69496,7.85116,-0.160398,,
1270,14.09.2022 12:00:00,2.56639,7.82666,-0.153286,,
1271,14.09.2022 13:00:00,3.47274,7.83248,-0.167154,,
1272,14.09.2022 14:00:00,8.23306,7.80403,-0.185607,,
1273,14.09.2022 15:00:00,10.3029,7.81414,-0.214524,,
1274,14.09.2022 16:00:00,11.46,7.81886,-0.25764,11.46,3.399
1275,14.09.2022 17:00:00,11.9415,7.8032,-0.28052,,
1276,14.09.2022 18:00:00,10.9796,7.80189,-0.281682,,
1277,14.09.2022 19:00:00,6.8955,7.80276,-0.295665,,
1278,14.09.2022 20:00:00,4.81877,7.80535,-0.29739,,
1279,14.09.2022 21:00:00,3.19866,7.79705,-0.291936,,
1280,14.09.2022 22:00:00,1.14894,7.80535,-0.289134,1.14,3.389
1281,14.09.2022 23:00:00,1.93041,7.80364,-0.286624,,
1282,15.09.2022 00:00:00,2.32988,7.80348,-0.284131,,
1283,15.09.2022 01:00:00,2.32195,7.80518,-0.280432,,
1284,15.09.2022 02:00:00,1.65369,7.8004,-0.285698,,
1285,15.09.2022 03:00:00,1.46851,7.80287,-0.297764,,
1286,15.09.2022 04:00:00,1.68914,7.80331,-0.298827,1.68,3.397
1287,15.09.2022 05:00:00,1.73835,7.80925,-0.296977,,
1288,15.09.2022 06:00:00,1.53994,7.81468,-0.294638,,
1289,15.09.2022 07:00:00,1.8193,7.81952,-0.290534,,
1290,15.09.2022 08:00:00,2.03147,7.82375,-0.287289,,
1291,15.09.2022 09:00:00,2.48544,7.82589,-0.278876,,
1292,15.09.2022 10:00:00,2.53411,7.81002,-0.273836,2.53,3.415
1293,15.09.2022 11:00:00,2.74734,7.83254,-0.268019,,
1294,15.09.2022 12:00:00,4.21189,7.83792,-0.269664,,
1295,15.09.2022 13:00:00,4.97697,7.85198,-0.269473,,
1296,15.09.2022 14:00:00,4.74946,7.84655,-0.268071,,
1297,15.09.2022 15:00:00,4.77856,7.85061,-0.265156,,
1298,15.09.2022 16:00:00,5.26215,7.85308,-0.264325,5.26,3.402
1299,15.09.2022 17:00:00,5.28543,7.85012,-0.26141,,
1300,15.09.2022 18:00:00,5.31559,7.85984,-0.261251,,
1301,15.09.2022 19:00:00,5.11559,7.85781,-0.260875,,
1302,15.09.2022 20:00:00,4.28438,7.86528,-0.257868,,
1303,15.09.2022 21:00:00,3.89814,7.86352,-0.25532,,
1304,15.09.2022 22:00:00,3.6357,7.86956,-0.253044,3.63,3.394
1305,15.09.2022 23:00:00,2.96057,7.87319,-0.24737,,
1306,16.09.2022 00:00:00,2.31771,7.87846,-0.246829,,
1307,16.09.2022 01:00:00,3.20131,7.8795,-0.245489,,
1308,16.09.2022 02:00:00,3.0648,7.88307,-0.24356,,
1309,16.09.2022 03:00:00,0.270094,7.89186,-0.237619,,
1310,16.09.2022 04:00:00,0.555277,7.8884,-0.23769,0.55,3.394
1311,16.09.2022 05:00:00,-0.162179,7.88511,-0.235082,,
1312,16.09.2022 06:00:00,0.976447,7.89324,-0.232048,,
1313,16.09.2022 07:00:00,1.24629,7.88802,-0.230109,,
1314,16.09.2022 08:00:00,1.64205,7.88714,-0.229285,,
1315,16.09.2022 09:00:00,2.27856,7.88967,-0.228942,,
1316,16.09.2022 10:00:00,2.9611,7.88934,-0.228588,2.96,3.397
1317,16.09.2022 11:00:00,3.34205,7.89543,-0.229879,,
1318,16.09.2022 12:00:00,4.23464,7.89582,-0.232906,,
1319,16.09.2022 13:00:00,4.77221,7.91049,-0.243783,,
1320,16.09.2022 14:00:00,12.0013,7.8761,-0.304148,,
1321,16.09.2022 15:00:00,6.5119,7.90543,-0.289241,,
1322,16.09.2022 16:00:00,7.39179,7.90823,-0.311981,7.39,3.398
1323,16.09.2022 17:00:00,7.51983,7.90219,-0.332672,,
1324,16.09.2022 18:00:00,6.8791,7.90175,-0.346544,,
1325,16.09.2022 19:00:00,5.95898,7.90439,-0.358421,,
1326,16.09.2022 20:00:00,3.89973,7.89362,-0.361737,,
1327,16.09.2022 21:00:00,2.66533,7.89329,-0.355641,,
1328,16.09.2022 22:00:00,1.39655,7.89055,-0.347577,1.39,3.416
1329,16.09.2022 23:00:00,1.77168,7.89258,-0.342606,,
1330,17.09.2022 00:00:00,2.62195,7.89593,-0.333539,,
1331,17.09.2022 01:00:00,3.34681,7.89538,-0.324186,,
1332,17.09.2022 02:00:00,3.23359,7.88846,-0.310883,,
1333,17.09.2022 03:00:00,2.50925,7.88857,-0.30151,,
1334,17.09.2022 04:00:00,3.55317,7.88873,-0.294464,3.55,3.392
1335,17.09.2022 05:00:00,3.63941,7.88533,-0.280819,,
1336,17.09.2022 06:00:00,3.99126,7.88478,-0.271292,,
1337,17.09.2022 07:00:00,3.79708,7.88632,-0.263828,,
1338,17.09.2022 08:00:00,2.323,7.88049,-0.256821,,
1339,17.09.2022 09:00:00,5.32617,7.85742,-0.259592,,
1340,17.09.2022 10:00:00,8.50555,7.82551,-0.260101,8.5,3.424
1341,17.09.2022 11:00:00,11.5833,7.81007,-0.274607,,
1342,17.09.2022 12:00:00,13.9018,7.77986,-0.302816,,
1343,17.09.2022 13:00:00,15.2987,7.78293,-0.33756,,
1344,17.09.2022 14:00:00,11.7918,7.80562,-0.343672,,
1345,17.09.2022 15:00:00,11.0103,7.79639,-0.346182,,
1346,17.09.2022 16:00:00,12.0881,7.78991,-0.36527,12.08,3.388
1347,17.09.2022 17:00:00,17.2352,7.8143,-0.411599,,
1348,17.09.2022 18:00:00,16.7309,7.81133,-0.446186,,
1349,17.09.2022 19:00:00,15.2389,7.79359,-0.462907,,
1350,17.09.2022 20:00:00,9.93201,7.76063,-0.451291,,
1351,17.09.2022 21:00:00,7.5193,7.75772,-0.440828,,
1352,17.09.2022 22:00:00,3.20501,7.74234,-0.427951,3.2,3.394
1353,17.09.2022 23:00:00,4.28173,7.74316,-0.422584,,
1354,18.09.2022 00:00:00,6.64152,7.74954,-0.423601,,
1355,18.09.2022 01:00:00,6.72036,7.74959,-0.418456,,
1356,18.09.2022 02:00:00,4.17168,7.74871,-0.406619,,
1357,18.09.2022 03:00:00,1.59496,7.74998,-0.396279,,
1358,18.09.2022 04:00:00,3.57645,7.75014,-0.392789,3.57,3.391
1359,18.09.2022 05:00:00,1.55211,7.75228,-0.384125,,
1360,18.09.2022 06:00:00,-0.0373108,7.75025,-0.377748,,
1361,18.09.2022 07:00:00,-1.72831,7.74619,-0.373337,,
1362,18.09.2022 08:00:00,1.73253,7.74783,-0.371575,,
1363,18.09.2022 09:00:00,4.64893,7.75195,-0.368046,,
1364,18.09.2022 10:00:00,10.5219,7.74987,-0.395144,10.52,3.42
1365,18.09.2022 11:00:00,9.42989,7.75997,-0.38367,,
1366,18.09.2022 12:00:00,13.8283,7.76135,-0.418807,,
1367,18.09.2022 13:00:00,11.3828,7.78035,-0.414631,,
1368,18.09.2022 14:00:00,12.15,7.7647,-0.427314,,
1369,18.09.2022 15:00:00,12.2796,7.75091,-0.436924,,
1370,18.09.2022 16:00:00,13.8272,7.75135,-0.457194,13.82,3.445
1371,18.09.2022 17:00:00,15.8981,7.75756,-0.47931,,
1372,18.09.2022 18:00:00,11.195,7.73273,-0.463037,,
1373,18.09.2022 19:00:00,9.8828,7.72575,-0.45792,,
1374,18.09.2022 20:00:00,6.9939,7.72482,-0.448686,,
1375,18.09.2022 21:00:00,4.89496,7.72515,-0.441251,,
1376,18.09.2022 22:00:00,4.6156,7.72174,-0.434588,4.61,3.394
1377,18.09.2022 23:00:00,3.43623,7.72394,-0.42318,,
1378,19.09.2022 00:00:00,4.03306,7.73036,-0.417964,,
1379,19.09.2022 01:00:00,4.33676,7.73663,-0.411944,,
1380,19.09.2022 02:00:00,4.08544,7.73943,-0.406861,,
1381,19.09.2022 03:00:00,1.82671,7.74163,-0.394314,,
1382,19.09.2022 04:00:00,-0.0394278,7.74432,-0.38421,-0.03,3.406
1383,19.09.2022 05:00:00,-0.0870477,7.74789,-0.378878,,
1384,19.09.2022 06:00:00,-0.34366,7.74553,-0.370834,,
1385,19.09.2022 07:00:00,0.0171863,7.75338,-0.36963,,
1386,19.09.2022 08:00:00,1.17751,7.75503,-0.362348,,
1387,19.09.2022 09:00:00,3.1648,7.73042,-0.368965,,
1388,19.09.2022 10:00:00,6.91084,7.74882,-0.372108,6.91,3.391
1389,19.09.2022 11:00:00,11.7209,7.70779,-0.406185,,
1390,19.09.2022 12:00:00,15.4029,7.73289,-0.440867,,
1391,19.09.2022 13:00:00,16.0034,7.72234,-0.458207,,
1392,19.09.2022 14:00:00,16.7405,7.73613,-0.479783,,
1393,19.09.2022 15:00:00,17.8743,7.74651,-0.503402,,
1394,19.09.2022 16:00:00,16.8399,7.78134,-0.516359,16.83,3.387
1395,19.09.2022 17:00:00,17.7034,7.78068,-0.535266,,
1396,19.09.2022 18:00:00,17.4484,7.79293,-0.551681,,
1397,19.09.2022 19:00:00,13.1791,7.78403,-0.547022,,
1398,19.09.2022 20:00:00,5.16639,7.74091,-0.521943,,
1399,19.09.2022 21:00:00,0.916133,7.73295,-0.509497,,
1400,19.09.2022 22:00:00,-0.499214,7.73102,-0.500289,-0.49,3.404
1401,19.09.2022 23:00:00,0.0563385,7.73004,-0.497875,,
1402,20.09.2022 00:00:00,0.446815,7.73421,-0.489641,,
1403,20.09.2022 01:00:00,1.16692,7.73652,-0.485517,,
1404,20.09.2022 02:00:00,1.87856,7.74146,-0.479556,,
1405,20.09.2022 03:00:00,2.37115,7.74855,-0.471173,,
1406,20.09.2022 04:00:00,2.12565,7.75168,-0.463451,2.12,3.393
1407,20.09.2022 05:00:00,1.31719,7.75486,-0.454285,,
1408,20.09.2022 06:00:00,1.1246,7.76151,-0.445408,,
1409,20.09.2022 07:00:00,1.74682,7.76294,-0.443119,,
1410,20.09.2022 08:00:00,3.27116,7.7642,-0.439717,,
1411,20.09.2022 09:00:00,4.49655,7.75915,-0.43793,,
1412,20.09.2022 10:00:00,7.92829,7.75432,-0.44551,7.92,3.392
1413,20.09.2022 11:00:00,5.88861,7.76596,-0.437802,,
1414,20.09.2022 12:00:00,5.42459,7.75206,-0.430136,,
1415,20.09.2022 13:00:00,7.01506,7.69312,-0.428064,,
1416,20.09.2022 14:00:00,7.00924,7.70295,-0.399335,,
1417,20.09.2022 15:00:00,7.41771,7.6985,-0.377701,,
1418,20.09.2022 16:00:00,8.05369,7.69384,-0.365653,8.05,3.44
1419,20.09.2022 17:00:00,7.71613,7.68301,-0.359162,,
1420,20.09.2022 18:00:00,7.98067,7.67659,-0.354427,,
1421,20.09.2022 19:00:00,6.18067,7.66664,-0.345102,,
1422,20.09.2022 20:00:00,3.96375,7.68323,-0.341074,,
1423,20.09.2022 21:00:00,1.02248,7.65038,-0.328332,,
1424,20.09.2022 22:00:00,-0.924081,7.65308,-0.321106,-0.92,3.399
1425,20.09.2022 23:00:00,-0.890747,7.66802,-0.322075,,
1426,21.09.2022 00:00:00,-1.56006,7.6634,-0.313323,,
1427,21.09.2022 01:00:00,-1.6045,7.65835,-0.312581,,
1428,21.09.2022 02:00:00,0.481204,7.67148,-0.309675,,
1429,21.09.2022 03:00:00,1.9156,7.67631,-0.309282,,
1430,21.09.2022 04:00:00,2.84152,7.67922,-0.30883,2.84,3.392
1431,21.09.2022 05:00:00,1.96004,7.70746,-0.301621,,
1432,21.09.2022 06:00:00,0.629355,7.71702,-0.297925,,
1433,21.09.2022 07:00:00,-0.550538,7.72405,-0.2925,,
1434,21.09.2022 08:00:00,-1.2262,7.72317,-0.290611,,
1435,21.09.2022 09:00:00,0.512421,7.70949,-0.297276,,
1436,21.09.2022 10:00:00,5.79443,7.68433,-0.310913,5.79,3.394
1437,21.09.2022 11:00:00,5.1484,7.72795,-0.290348,,
1438,21.09.2022 12:00:00,8.64047,7.73602,-0.321122,,
1439,21.09.2022 13:00:00,12.0214,7.74305,-0.344819,,
1440,21.09.2022 14:00:00,11.2384,7.75256,-0.339844,,
1441,21.09.2022 15:00:00,13.913,7.75492,-0.383339,,
1442,21.09.2022 16:00:00,10.7929,7.75701,-0.394697,10.79,3.435
1443,21.09.2022 17:00:00,11.9569,7.74619,-0.43189,,
1444,21.09.2022 18:00:00,6.73465,7.71306,-0.427323,,
1445,21.09.2022 19:00:00,7.21296,7.71031,-0.42941,,
1446,21.09.2022 20:00:00,0.414011,7.70235,-0.41007,,
1447,21.09.2022 21:00:00,-1.44842,7.70356,-0.405219,,
1448,21.09.2022 22:00:00,-1.75953,7.71367,-0.39491,-1.75,3.421
1449,21.09.2022 23:00:00,-1.58704,7.72278,-0.394207,,
1450,22.09.2022 00:00:00,-0.184401,7.72822,-0.388245,,
1451,22.09.2022 01:00:00,0.960046,7.73817,-0.3812,,
1452,22.09.2022 02:00:00,1.25846,7.74163,-0.378482,,
1453,22.09.2022 03:00:00,1.49338,7.74432,-0.370724,,
1454,22.09.2022 04:00:00,1.38438,7.75421,-0.366689,1.38,3.432
1455,22.09.2022 05:00:00,1.16798,7.75563,-0.360447,,
1456,22.09.2022 06:00:00,1.10449,7.76459,-0.355682,,
1457,22.09.2022 07:00:00,1.31666,7.76354,-0.352107,,
1458,22.09.2022 08:00:00,1.11613,7.76942,-0.350901,,
1459,22.09.2022 09:00:00,1.10502,7.77909,-0.347557,,
1460,22.09.2022 10:00:00,1.47539,7.77728,-0.349573,1.47,3.423
1461,22.09.2022 11:00:00,2.10131,7.77936,-0.351604,,
1462,22.09.2022 12:00:00,2.45422,7.77903,-0.352414,,
1463,22.09.2022 13:00:00,2.76904,7.79249,-0.355342,,
1464,22.09.2022 14:00:00,2.74946,7.78694,-0.356149,,
1465,22.09.2022 15:00:00,2.66004,7.81463,-0.355592,,
1466,22.09.2022 16:00:00,2.43412,7.7998,-0.369805,2.43,3.402
1467,22.09.2022 17:00:00,2.42459,7.78903,-0.371255,,
1468,22.09.2022 18:00:00,1.71772,7.7948,-0.368581,,
1469,22.09.2022 19:00:00,1.16057,7.81584,-0.385317,,
1470,22.09.2022 20:00:00,0.692321,7.80079,-0.37459,,
1471,22.09.2022 21:00:00,0.363216,7.82397,-0.364169,,
1472,22.09.2022 22:00:00,0.350516,7.81304,-0.379157,0.35,3.423
1473,22.09.2022 23:00:00,-0.121968,7.82798,-0.378279,,
1474,23.09.2022 00:00:00,0.103957,7.81337,-0.381039,,
1475,23.09.2022 01:00:00,0.000785522,7.82188,-0.384089,,
1476,23.09.2022 02:00:00,0.197609,7.83616,-0.386854,,
1477,23.09.2022 03:00:00,0.180678,7.83995,-0.388948,,
1478,23.09.2022 04:00:00,0.303956,7.86215,-0.399433,0.3,3.414
1479,23.09.2022 05:00:00,0.37221,7.83858,-0.401551,,
1480,23.09.2022 06:00:00,0.38438,7.81831,-0.388151,,
1481,23.09.2022 07:00:00,0.364803,7.81743,-0.389727,,
1482,23.09.2022 08:00:00,0.636763,7.82776,-0.393629,,
1483,23.09.2022 09:00:00,1.06216,7.82271,-0.391378,,
1484,23.09.2022 10:00:00,1.80449,7.8076,-0.390756,1.8,3.389
1485,23.09.2022 11:00:00,2.31613,7.80881,-0.39502,,
1486,23.09.2022 12:00:00,3.2574,7.80123,-0.401192,,
1487,23.09.2022 13:00:00,3.43465,7.81024,-0.404598,,
1488,23.09.2022 14:00:00,4.06269,7.80897,-0.411318,,
1489,23.09.2022 15:00:00,3.46534,7.8277,-0.410212,,
<READOUT>,,,,,,
<HK-BATUSED: 5.3 % (CALC)>,,,,,,
1490,23.09.2022 16:00:00,3.60925,7.83248,-0.410837,3.6,3.429
1491,23.09.2022 17:00:00,3.18702,7.83413,-0.412458,,
1492,23.09.2022 18:00:00,2.96321,7.83298,-0.416749,,
1493,23.09.2022 19:00:00,2.20819,7.82902,-0.416758,,
1494,23.09.2022 20:00:00,1.69973,7.83248,-0.416479,,
1495,23.09.2022 21:00:00,1.26745,7.8366,-0.419325,,
1496,23.09.2022 22:00:00,1.00555,7.83155,-0.419526,1,3.401
1497,23.09.2022 23:00:00,0.985442,7.83726,-0.419064,,
1498,24.09.2022 00:00:00,0.671156,7.84039,-0.420536,,
1499,24.09.2022 01:00:00,0.391259,7.84352,-0.420075,,
1500,24.09.2022 02:00:00,0.234644,7.84083,-0.419003,,
1501,24.09.2022 03:00:00,0.174328,7.84045,-0.419816,,
1502,24.09.2022 04:00:00,0.139407,7.84259,-0.418447,0.13,3.402
1503,24.09.2022 05:00:00,0.283321,7.83583,-0.418632,,
1504,24.09.2022 06:00:00,-0.322497,7.84385,-0.41514,,
1505,24.09.2022 07:00:00,-0.235723,7.84655,-0.413421,,
1506,24.09.2022 08:00:00,-0.737838,7.84638,-0.413914,,
1507,24.09.2022 09:00:00,-0.216145,7.83512,-0.412779,,
1508,24.09.2022 10:00:00,0.376973,7.82249,-0.416097,0.37,3.412
1509,24.09.2022 11:00:00,2.05793,7.82512,-0.420854,,
1510,24.09.2022 12:00:00,2.65263,7.8059,-0.422594,,
1511,24.09.2022 13:00:00,2.13306,7.8243,-0.418641,,
1512,24.09.2022 14:00:00,4.07592,7.79963,-0.425943,,
1513,24.09.2022 15:00:00,5.04469,3.41565,0.146389,,
1514,24.09.2022 16:00:00,6.26216,3.424,0.13199,6.26,3.417
1515,24.09.2022 17:00:00,2.66321,3.41169,0.137995,,
1516,24.09.2022 18:00:00,2.43464,3.41653,0.139131,,
1517,24.09.2022 19:00:00,1.23624,3.42197,0.143355,,
1518,24.09.2022 20:00:00,1.03042,3.42625,0.146093,,
1519,24.09.2022 21:00:00,1.19179,3.41554,0.150031,,
1520,24.09.2022 22:00:00,0.530938,3.42933,0.149915,0.53,3.438
1521,24.09.2022 23:00:00,0.537288,3.42252,0.156228,,
1522,25.09.2022 00:00:00,0.417714,3.43268,0.157504,,
1523,25.09.2022 01:00:00,0.480675,3.43372,0.159995,,
1524,25.09.2022 02:00:00,0.294432,3.44053,0.162881,,
1525,25.09.2022 03:00:00,-0.129375,3.43207,0.167426,,
1526,25.09.2022 04:00:00,-0.463765,3.43548,0.168504,-0.46,3.419
1527,25.09.2022 05:00:00,-0.663235,3.43526,0.170249,,
1528,25.09.2022 06:00:00,-1.09815,3.43762,0.172041,,
1529,25.09.2022 07:00:00,-1.54313,3.44509,0.175136,,
1530,25.09.2022 08:00:00,-1.45053,3.44301,0.175319,,
1531,25.09.2022 09:00:00,-1.11509,3.44713,0.176154,,
1532,25.09.2022 10:00:00,0.14946,3.44284,0.176643,0.14,3.407
1533,25.09.2022 11:00:00,1.4738,3.44009,0.172622,,
1534,25.09.2022 12:00:00,2.08861,3.43834,0.170584,,
1535,25.09.2022 13:00:00,3.22724,3.4407,0.165928,,
1536,25.09.2022 14:00:00,3.78703,3.44454,0.161711,,
1537,25.09.2022 15:00:00,4.05475,3.44487,0.156309,,
1538,25.09.2022 16:00:00,2.2283,3.4491,0.159672,2.22,3.404
1539,25.09.2022 17:00:00,1.65634,3.45355,0.160487,,
1540,25.09.2022 18:00:00,1.41772,3.45383,0.161882,,
1541,25.09.2022 19:00:00,0.747345,3.45872,0.162953,,
1542,25.09.2022 20:00:00,0.160571,3.46003,0.163302,,
1543,25.09.2022 21:00:00,-0.246304,3.46047,0.165383,,
1544,25.09.2022 22:00:00,-0.356359,3.45833,0.167834,-0.35,3.391
1545,25.09.2022 23:00:00,-0.446833,3.46058,0.167907,,
1546,26.09.2022 00:00:00,-0.602388,3.46262,0.169683,,
1547,26.09.2022 01:00:00,-0.888102,3.46344,0.173878,,
1548,26.09.2022 02:00:00,-1.12143,3.46586,0.176213,,
1549,26.09.2022 03:00:00,-1.28969,3.46509,0.180469,,
1550,26.09.2022 04:00:00,-1.31614,3.4686,0.183023,-1.31,3.43
1551,26.09.2022 05:00:00,-1.21932,3.46558,0.186736,,
