,angle_1,angle_2,logger_temp_c
2017-07-17 00:34:00,-0.012264,0.0,17.5
2017-07-18 00:34:00,-0.012547,0.0,14.3
2017-07-19 00:34:00,-0.012693,0.0,15.2
2017-07-20 00:34:00,-0.012428,-1008.0,15.7
2017-07-21 00:34:00,-0.015278,0.0,16.6
2017-07-22 00:34:00,-0.015209,0.0,16.2
2017-07-23 00:34:00,-0.015152,-1008.0,17.1
2017-07-24 00:34:00,-0.010458,-1008.0,15.7
2017-07-25 00:34:00,-0.008657,-1008.0,17.3
2017-07-26 00:34:00,-0.005665,-992.0,17.7
2017-07-27 00:34:00,-0.005568,-1008.0,17.7
2017-07-28 00:34:00,-0.005558,-1008.0,17.4
2017-07-29 00:34:00,-0.005268,0.0,15.6
2017-07-30 00:34:00,-0.005198,0.0,14.6
2017-07-31 00:34:00,-0.005146,-992.0,14.1
2017-08-01 00:34:00,-0.001089,0.0,16.9
2017-08-02 00:34:00,-0.047159,0.0,18.6
2017-08-03 00:34:00,-0.009991,0.0,18.8
2017-08-04 00:34:00,0.048721,-992.0,18.6
2017-08-05 00:34:00,-0.040056,0.0,20.3
2017-08-06 00:34:00,4e-05,-1008.0,20.3
2017-08-07 00:34:00,-0.041784,-992.0,19.0
2017-08-08 00:34:00,-0.011786,-992.0,19.1
2017-08-09 00:34:00,-0.009224,-1008.0,21.5
2017-08-10 00:34:00,-0.012331,-992.0,21.6
2017-08-11 00:34:00,-0.032915,-992.0,21.8
2017-08-12 00:34:00,-0.033155,-1008.0,21.6
2017-08-13 00:34:00,-0.033255,-992.0,21.3
2017-08-14 00:34:00,-0.033045,-992.0,21.9
2017-08-15 00:34:00,-0.033142,-992.0,21.9
2017-08-16 00:34:00,-0.024317,-1008.0,21.6
2017-08-17 00:34:00,-0.024128,-1008.0,21.5
2017-08-18 00:34:00,-0.02417,-1008.0,21.5
2017-08-19 00:34:00,0.097086,0.0,21.3
2017-08-20 00:34:00,0.1064,0.0,21.3
2017-08-21 00:34:00,0.10952,0.0,22.3
2017-08-22 00:34:00,0.110647,0.0,21.3
2017-08-23 00:34:00,0.111074,-1024.0,21.3
2017-08-24 00:34:00,0.112202,-1040.0,21.1
2017-08-25 00:34:00,0.113245,0.0,20.7
2017-08-26 00:34:00,0.114031,-1040.0,20.4
2017-08-27 00:34:00,0.114672,-1040.0,20.7
2017-08-28 00:34:00,0.115059,-1040.0,21.3
2017-08-29 00:34:00,0.116541,-1040.0,21.0
2017-08-30 00:34:00,0.116779,-1040.0,20.9
2017-08-31 00:34:00,0.116886,0.0,20.9
2017-09-01 00:34:00,0.161175,-1056.0,19.8
2017-09-02 00:34:00,0.025934,-1008.0,19.8
2017-09-03 00:34:00,0.025679,-1008.0,19.9
2017-09-04 00:34:00,0.025269,-1008.0,19.6
2017-09-05 00:34:00,0.016535,-1008.0,19.9
2017-09-06 00:34:00,0.01646,0.0,20.0
2017-09-07 00:34:00,0.016481,-1008.0,20.1
2017-09-08 00:34:00,0.016405,-1008.0,20.1
2017-09-09 00:34:00,0.016928,-1008.0,19.6
2017-09-10 00:34:00,0.017073,0.0,20.3
2017-09-11 00:34:00,0.017107,-1008.0,20.4
2017-09-12 00:34:00,0.016888,-1008.0,20.8
2017-09-13 00:34:00,0.016695,-1008.0,20.9
2017-09-14 00:34:00,0.016607,-1008.0,21.6
2017-09-15 00:34:00,0.017645,0.0,21.6
2017-09-16 00:34:00,0.017855,0.0,21.1
2017-09-17 00:34:00,0.018045,-1008.0,21.8
2017-09-18 00:34:00,0.018026,0.0,22.6
2017-09-19 00:34:00,0.018101,0.0,21.5
2017-09-20 00:34:00,0.018467,-1008.0,21.3
2017-09-21 00:34:00,0.01869,-1008.0,21.8
2017-09-22 00:34:00,0.018808,-1008.0,21.8
2017-09-23 00:34:00,0.019285,-1008.0,21.6
2017-09-24 00:34:00,0.019278,-1008.0,22.0
2017-09-25 00:34:00,0.019302,-1008.0,23.2
2017-09-26 00:34:00,0.019373,-1008.0,21.9
2017-09-27 00:34:00,0.019419,-1024.0,21.5
2017-09-28 00:34:00,0.019375,0.0,21.3
2017-09-29 00:34:00,0.019707,0.0,19.9
2017-09-30 00:34:00,0.019941,-1008.0,19.4
2017-10-01 00:34:00,0.020212,-1008.0,19.6
2017-10-02 00:34:00,0.020338,0.0,19.2
2017-10-03 00:34:00,0.020641,0.0,19.8
2017-10-04 00:34:00,-0.006212,-1008.0,20.4
2017-10-05 00:34:00,-0.005947,0.0,20.8
2017-10-06 00:34:00,-0.005571,0.0,21.0
2017-10-07 00:34:00,-0.005297,-992.0,20.7
2017-10-08 00:34:00,-0.005285,-1008.0,20.6
2017-10-09 00:34:00,-0.005056,0.0,21.2
2017-10-10 00:34:00,-0.00486,0.0,20.8
2017-10-11 00:34:00,-0.004519,-1008.0,20.9
2017-10-12 00:34:00,-0.004057,-1008.0,20.9
2017-10-13 00:34:00,-0.003849,-1008.0,20.1
2017-10-14 00:34:00,-0.003796,-1008.0,20.5
2017-10-15 00:34:00,-0.003761,-992.0,20.3
2017-10-16 00:34:00,-0.00408,0.0,20.5
2017-10-17 00:34:00,-0.003431,0.0,19.3
2017-10-18 00:34:00,-0.003546,0.0,21.5
2017-10-19 00:34:00,-0.003447,0.0,22.4
2017-10-20 00:34:00,-0.003384,-1008.0,22.7
2017-10-21 00:34:00,-0.003172,-1008.0,22.6
2017-10-22 00:34:00,-0.003016,-1008.0,22.7
2017-10-23 00:34:00,-0.002914,-1008.0,22.9
2017-10-24 00:34:00,-0.003008,-1008.0,23.6
2017-10-25 00:34:00,-0.00308,-1008.0,23.8
2017-10-26 00:34:00,-0.002817,0.0,22.7
2017-10-27 00:34:00,-0.002672,-1008.0,21.9
2017-10-28 00:34:00,-0.002449,-1008.0,21.4
2017-10-29 00:34:00,-0.002481,-1008.0,21.7
2017-10-30 00:34:00,-0.002504,0.0,20.4
2017-10-31 00:34:00,-0.002516,0.0,20.9
2017-11-01 00:34:00,-0.002071,-1008.0,21.3
2017-11-02 00:34:00,-0.001898,0.0,21.6
2017-11-03 00:34:00,-0.002106,0.0,21.9
2017-11-04 00:34:00,-0.001713,-992.0,21.2
2017-11-05 00:34:00,-0.001585,-1008.0,20.3
2017-11-06 00:34:00,-0.00174,-1008.0,19.4
2017-11-07 00:34:00,-0.001583,-1008.0,20.7
2017-11-08 00:34:00,-0.001492,-1008.0,20.8
2017-11-09 00:34:00,-0.001431,-1008.0,20.9
2017-11-10 00:34:00,-0.001469,0.0,21.5
2017-11-11 00:34:00,-0.001148,0.624963,21.0
2017-11-12 00:34:00,-0.001024,0.0,19.6
2017-11-13 00:34:00,-0.000971,0.0,17.2
2017-11-14 00:34:00,-0.00099,0.624962,20.3
2017-11-15 00:34:00,-0.000998,0.0,20.8
2017-11-16 00:34:00,-0.001131,0.624963,20.6
2017-11-17 00:34:00,-0.001196,-992.0,20.9
2017-11-18 00:34:00,-0.000986,-1008.0,20.8
2017-11-19 00:34:00,-0.001238,-1008.0,19.9
2017-11-20 00:34:00,-0.001045,-992.0,17.1
2017-11-21 00:34:00,-0.000967,-992.0,20.2
2017-11-22 00:34:00,-0.001045,-1008.0,20.6
2017-11-23 00:34:00,-0.000839,0.624963,20.9
2017-11-24 00:34:00,-0.000916,0.0,20.9
2017-11-25 00:34:00,-0.000998,0.0,21.3
2017-11-26 00:34:00,-0.000965,-1008.0,20.9
2017-11-27 00:34:00,-0.000772,0.0,17.8
2017-11-28 00:34:00,-0.000578,-1008.0,20.3
2017-11-29 00:34:00,-0.000668,-1008.0,21.0
2017-11-30 00:34:00,-0.000439,-1008.0,21.1
2017-12-01 00:34:00,-0.000578,0.0,20.9
2017-12-02 00:34:00,-0.000418,0.0,20.9
2017-12-03 00:34:00,-0.000427,-1008.0,20.3
2017-12-04 00:34:00,-0.00032,-1008.0,18.2
2017-12-05 00:34:00,-0.000305,0.0,20.8
2017-12-06 00:34:00,-0.000565,-1008.0,21.1
2017-12-07 00:34:00,-0.000429,-1008.0,21.1
2017-12-08 00:34:00,-0.000286,0.0,21.6
2017-12-09 00:34:00,-0.000248,-1008.0,21.1
2017-12-10 00:34:00,-0.000248,-1008.0,20.4
2017-12-11 00:34:00,-0.000153,-992.0,17.1
2017-12-12 00:34:00,-5.3e-05,0.624962,19.2
2017-12-13 00:34:00,-0.000229,-1008.0,20.9
2017-12-14 00:34:00,-0.000185,-1008.0,20.3
2017-12-15 00:34:00,-3.6e-05,-1008.0,20.6
2017-12-16 00:34:00,-6.5e-05,-1008.0,21.8
2017-12-17 00:34:00,7.4e-05,0.0,20.1
2017-12-18 00:34:00,0.000174,-1008.0,15.7
2017-12-19 00:34:00,8.4e-05,0.624962,21.4
2017-12-20 00:34:00,8e-06,0.624962,21.3
2017-12-21 00:34:00,0.000233,-1008.0,21.8
2017-12-22 00:34:00,0.000298,0.624962,21.4
2017-12-23 00:34:00,0.000305,0.624962,20.8
2017-12-24 00:34:00,0.000223,-1008.0,20.4
2017-12-25 00:34:00,0.000389,0.624962,16.6
2017-12-26 00:34:00,0.000313,-1008.0,21.1
2017-12-27 00:34:00,0.000444,-1008.0,20.3
2017-12-28 00:34:00,0.000526,0.624962,21.1
2017-12-29 00:34:00,0.000582,0.624963,20.8
2017-12-30 00:34:00,0.000538,0.624963,21.0
2017-12-31 00:34:00,0.000473,0.624963,18.9
2018-01-01 00:34:00,0.000597,0.624962,15.6
2018-01-02 00:34:00,0.000628,0.624962,20.9
2018-01-03 00:34:00,0.000538,0.624963,22.0
2018-01-04 00:34:00,0.000542,0.624962,21.3
2018-01-05 00:34:00,0.000469,0.0,20.1
2018-01-06 00:34:00,0.000582,0.0,19.8
2018-01-07 00:34:00,0.000662,0.624962,18.4
2018-01-08 00:34:00,0.000681,0.0,16.6
2018-01-09 00:34:00,0.000608,0.0,21.2
2018-01-10 00:34:00,0.000742,0.624962,20.7
2018-01-11 00:34:00,0.000731,0.0,20.9
2018-01-12 00:34:00,0.000677,-1008.0,20.8
2018-01-13 00:34:00,0.000713,-1008.0,21.0
2018-01-14 00:34:00,0.000853,-1008.0,18.7
2018-01-15 00:34:00,0.000952,-1008.0,15.6
2018-01-16 00:34:00,0.000984,-1008.0,20.8
2018-01-17 00:34:00,0.000944,-1008.0,20.2
2018-01-18 00:34:00,0.000904,-1008.0,20.3
2018-01-19 00:34:00,0.000881,-1008.0,20.4
2018-01-20 00:34:00,0.000864,0.624962,20.9
2018-01-21 00:34:00,0.000885,0.0,20.8
2018-01-22 00:34:00,0.000977,0.624962,18.4
2018-01-23 00:34:00,0.000914,0.0,20.8
2018-01-24 00:34:00,0.000795,0.0,21.1
2018-01-25 00:34:00,0.001013,0.0,20.3
2018-01-26 00:34:00,0.00111,0.0,20.8
2018-01-27 00:34:00,0.001436,0.0,20.3
2018-01-28 00:34:00,0.001333,-992.0,20.1
2018-01-29 00:34:00,0.001438,-1008.0,17.6
2018-01-30 00:34:00,0.012281,0.0,20.2
2018-01-31 00:34:00,0.012335,0.0,20.1
2018-02-01 00:34:00,0.012217,0.0,19.8
2018-02-02 00:34:00,0.012266,-992.0,20.3
2018-02-03 00:34:00,0.01259,-1008.0,20.3
2018-02-04 00:34:00,0.012648,0.0,19.4
2018-02-05 00:34:00,0.012674,-1008.0,17.3
2018-02-06 00:34:00,0.012842,-1008.0,20.1
2018-02-07 00:34:00,0.013155,-1008.0,18.6
2018-02-08 00:34:00,0.013134,0.624962,20.4
2018-02-09 00:34:00,0.012693,0.0,20.6
2018-02-10 00:34:00,0.01281,0.624962,20.9
2018-02-11 00:34:00,0.012842,-1008.0,20.1
2018-02-12 00:34:00,0.012817,-1008.0,17.8
2018-02-13 00:34:00,0.013191,0.0,20.9
2018-02-14 00:34:00,0.013258,-1008.0,20.5
2018-02-15 00:34:00,0.012869,0.624962,20.7
2018-02-16 00:34:00,0.012791,0.624963,20.7
2018-02-17 00:34:00,0.013063,0.624962,20.8
2018-02-18 00:34:00,0.013151,0.624962,19.9
2018-02-19 00:34:00,0.013405,-992.0,17.7
2018-02-20 00:34:00,0.013357,0.624962,20.5
2018-02-21 00:34:00,0.013359,0.0,20.4
2018-02-22 00:34:00,0.013603,0.624963,20.4
2018-02-23 00:34:00,0.013704,-992.0,21.0
2018-02-24 00:34:00,0.01346,0.0,20.8
2018-02-25 00:34:00,0.013611,-1008.0,20.3
2018-02-26 00:34:00,0.013557,0.624963,19.0
2018-02-27 00:34:00,0.013695,0.0,20.4
2018-02-28 00:34:00,0.013737,0.0,20.8
2018-03-01 00:34:00,0.013674,-992.0,20.8
2018-03-02 00:34:00,0.0138,0.0,21.0
2018-03-03 00:34:00,0.013926,0.0,21.1
2018-03-04 00:34:00,0.01405,0.624962,20.3
2018-03-05 00:34:00,0.014141,0.0,18.1
2018-03-06 00:34:00,0.014166,-1008.0,20.6
2018-03-07 00:34:00,0.014114,0.624962,20.7
2018-03-08 00:34:00,0.014154,0.0,20.9
2018-03-09 00:34:00,0.014009,0.624962,21.4
2018-03-10 00:34:00,0.014063,-1008.0,21.1
2018-03-11 00:34:00,0.014217,0.0,19.9
2018-03-12 00:34:00,0.014389,0.624962,18.3
2018-03-13 00:34:00,0.014364,0.0,20.4
2018-03-14 00:34:00,0.014345,0.624962,20.3
2018-03-15 00:34:00,0.014305,0.0,20.5
2018-03-16 00:34:00,0.014418,0.624962,20.8
2018-03-17 00:34:00,0.014553,0.0,20.6
2018-03-18 00:34:00,0.014633,0.624962,19.7
2018-03-19 00:34:00,0.014763,0.0,17.0
2018-03-20 00:34:00,0.014795,0.624962,20.8
2018-03-21 00:34:00,0.014828,0.0,21.3
2018-03-22 00:34:00,0.01487,-1008.0,20.9
2018-03-23 00:34:00,0.014923,0.0,21.1
2018-03-24 00:34:00,0.015072,0.0,20.8
2018-03-25 00:34:00,0.015169,0.0,20.0
2018-03-26 00:34:00,0.015362,0.0,18.3
2018-03-27 00:34:00,0.015411,0.624962,20.8
2018-03-28 00:34:00,0.015276,-1008.0,20.6
2018-03-29 00:34:00,0.015291,-1008.0,20.8
2018-03-30 00:34:00,0.015287,0.0,21.3
2018-03-31 00:34:00,0.015417,0.0,20.4
2018-04-01 00:34:00,0.0154,0.0,20.3
2018-04-02 00:34:00,0.015512,0.624962,18.6
2018-04-03 00:34:00,0.015545,-1008.0,20.5
2018-04-04 00:34:00,0.015518,-1008.0,20.4
2018-04-05 00:34:00,0.015532,-1008.0,20.7
2018-04-06 00:34:00,0.036234,0.624962,21.1
2018-04-07 00:34:00,0.035885,-1024.0,20.7
2018-04-08 00:34:00,0.03591,-1008.0,20.4
2018-04-09 00:34:00,0.035948,-1008.0,18.1
2018-04-10 00:34:00,0.03582,-1008.0,20.3
2018-04-11 00:34:00,0.035706,0.0,20.4
2018-04-12 00:34:00,0.035557,0.0,20.9
2018-04-13 00:34:00,0.035343,0.624962,21.2
2018-04-14 00:34:00,0.035404,0.624962,21.6
2018-04-15 00:34:00,0.035622,-1008.0,20.4
2018-04-16 00:34:00,0.035612,0.624962,18.9
2018-04-17 00:34:00,0.035175,0.624962,21.1
2018-04-18 00:34:00,0.035151,0.0,20.7
2018-04-19 00:34:00,0.03516,0.0,21.1
2018-04-20 00:34:00,0.035265,0.0,21.1
2018-04-21 00:34:00,0.035307,0.0,21.8
2018-04-22 00:34:00,0.035311,0.0,21.7
2018-04-23 00:34:00,0.035381,0.0,20.9
2018-04-24 00:34:00,0.035254,0.0,22.8
2018-04-25 00:34:00,0.035292,0.0,23.3
2018-04-26 00:34:00,0.035093,0.0,22.3
2018-04-27 00:34:00,0.035139,0.0,21.9
2018-04-28 00:34:00,0.035131,0.624962,22.6
2018-04-29 00:34:00,0.035223,0.0,21.5
2018-04-30 00:34:00,0.035336,0.0,19.8
2018-05-01 00:34:00,0.035244,0.0,21.6
2018-05-02 00:34:00,0.035124,0.0,23.5
2018-05-03 00:34:00,0.034832,0.0,24.6
2018-05-04 00:34:00,0.034891,0.0,22.9
2018-05-05 00:34:00,0.093817,-1024.0,21.5
2018-05-06 00:34:00,0.093275,0.0,21.7
2018-05-07 00:34:00,0.093277,0.0,21.2
2018-05-08 00:34:00,0.09317,0.0,20.9
2018-05-09 00:34:00,0.09304,0.0,22.6
2018-05-10 00:34:00,0.092859,0.0,23.9
2018-05-11 00:34:00,0.092613,0.0,23.1
2018-05-12 00:34:00,0.092312,0.0,20.8
2018-05-13 00:34:00,0.092176,0.0,21.3
2018-05-14 00:34:00,0.092058,0.0,21.8
2018-05-15 00:34:00,0.005518,0.0,23.5
2018-05-16 00:34:00,0.005356,0.624962,22.8
2018-05-17 00:34:00,0.005402,0.0,23.1
2018-05-18 00:34:00,0.005373,0.624962,22.3
2018-05-19 00:34:00,0.005291,0.0,21.8
2018-05-20 00:34:00,0.005291,-1008.0,20.6
2018-05-21 00:34:00,0.005287,-1008.0,20.4
2018-05-22 00:34:00,0.005327,0.624963,21.5
2018-05-23 00:34:00,0.005276,0.624962,20.7
2018-05-24 00:34:00,0.005264,0.0,20.8
2018-05-25 00:34:00,0.005011,0.0,21.2
2018-05-26 00:34:00,0.005043,0.624962,21.2
2018-05-27 00:34:00,0.005089,0.0,22.9
2018-05-28 00:34:00,0.005075,-1008.0,23.2
2018-05-29 00:34:00,0.005024,0.0,21.6
2018-05-30 00:34:00,0.004965,0.624962,21.0
2018-05-31 00:34:00,0.00375,-1008.0,21.3
2018-06-01 00:34:00,0.00395,0.0,21.0
2018-06-02 00:34:00,0.004095,-1008.0,21.2
2018-06-03 00:34:00,0.004177,0.0,21.1
2018-06-04 00:34:00,0.004169,-1008.0,20.6
2018-06-05 00:34:00,0.00412,0.0,20.3
2018-06-06 00:34:00,0.004114,0.0,19.8
2018-06-07 00:34:00,0.004175,-1008.0,20.2
2018-06-08 00:34:00,0.004177,0.0,20.7
2018-06-09 00:34:00,0.0044,0.624962,21.0
2018-06-10 00:34:00,0.004389,0.624962,21.1
2018-06-11 00:34:00,0.004395,-1008.0,21.3
2018-06-12 00:34:00,0.004353,0.0,21.3
2018-06-13 00:34:00,0.004309,-1008.0,21.3
2018-06-14 00:34:00,0.004278,0.624963,21.8
2018-06-15 00:34:00,-0.308825,0.624976,21.4
2018-06-16 00:34:00,-0.308813,0.0,22.7
2018-06-17 00:34:00,-0.116282,0.0,29.4
2018-06-18 00:34:00,-0.114399,-960.0,28.8
2018-06-19 00:34:00,-0.308769,0.0,27.3
2018-06-20 00:34:00,-0.030003,-992.0,26.2
2018-06-21 00:34:00,-0.029263,0.0,27.2
2018-06-22 00:34:00,-0.003361,0.0,25.3
2018-06-23 00:34:00,0.241116,0.0,26.3
2018-06-24 00:34:00,0.2421,0.0,26.6
2018-06-25 00:34:00,0.243126,0.0,26.5
2018-06-26 00:34:00,0.245852,0.624961,26.0
2018-06-27 00:34:00,0.265352,0.624963,26.3
2018-06-28 00:34:00,0.26721,0.624964,26.6
2018-06-29 00:34:00,-0.015676,-992.0,25.9
2018-06-30 00:34:00,0.316799,0.624969,27.3
2018-07-01 00:34:00,0.316797,0.0,27.5
2018-07-02 00:34:00,0.316792,0.0,28.4
2018-07-03 00:34:00,0.316786,0.624969,29.2
2018-07-04 00:34:00,0.316788,0.0,29.3
2018-07-05 00:34:00,0.31678,0.0,30.1
2018-07-06 00:34:00,0.316776,0.624969,30.6
2018-07-07 00:34:00,0.316786,0.62497,29.3
2018-07-08 00:34:00,0.316786,-800.0,29.6
2018-07-09 00:34:00,0.316786,0.62497,29.6
2018-07-10 00:34:00,0.316782,0.0,30.2
2018-07-11 00:34:00,0.316784,0.0,29.8
2018-07-12 00:34:00,0.316792,0.624969,28.6
2018-07-13 00:34:00,0.316792,0.0,28.6
2018-07-14 00:34:00,0.316788,0.0,29.3
2018-07-15 00:34:00,0.316784,-800.0,29.8
2018-07-16 00:34:00,0.31678,0.0,30.3
2018-07-17 00:34:00,0.316778,0.0,30.6
2018-07-18 00:34:00,0.316782,0.0,30.2
2018-07-19 00:34:00,0.316786,-832.0,29.5
2018-07-20 00:34:00,0.316788,0.62497,29.3
2018-07-21 00:34:00,0.316788,0.0,29.1
2018-07-22 00:34:00,0.316788,-816.0,29.2
2018-07-23 00:34:00,0.316792,-816.0,28.6
2018-07-24 00:34:00,0.316793,0.0,28.3
2018-07-25 00:34:00,0.316795,0.62497,28.1
2018-07-26 00:34:00,0.316797,0.624974,27.7
2018-07-27 00:34:00,0.316799,0.0,27.5
2018-07-28 00:34:00,0.316797,0.0,27.8
2018-07-29 00:34:00,0.316799,-816.0,27.4
2018-07-30 00:34:00,0.316801,0.62497,27.1
2018-07-31 00:34:00,0.078169,0.624962,26.8
2018-08-01 00:34:00,0.045216,-1024.0,27.4
2018-08-02 00:34:00,-0.036283,0.0,27.3
2018-08-03 00:34:00,0.059408,-1024.0,29.5
2018-08-04 00:34:00,-0.044554,-992.0,18.6
2018-08-05 00:34:00,0.119753,0.624961,22.6
2018-08-06 00:34:00,0.115774,0.0,22.3
2018-08-07 00:34:00,0.032982,-1024.0,15.1
2018-08-08 00:34:00,0.222374,0.624959,17.6
2018-08-09 00:34:00,-0.013803,0.0,18.6
2018-08-10 00:34:00,-0.016573,0.0,19.2
2018-08-11 00:34:00,-0.019323,0.0,20.4
2018-08-12 00:34:00,-0.020519,0.624963,21.5
2018-08-13 00:34:00,-0.022503,0.0,21.6
2018-08-14 00:34:00,0.048885,0.0,21.1
2018-08-15 00:34:00,0.130651,0.0,21.3
2018-08-16 00:34:00,0.133503,0.0,23.3
2018-08-17 00:34:00,-0.189875,-960.0,15.5
2018-08-18 00:34:00,0.316908,0.0,10.2
2018-08-19 00:34:00,-0.037693,0.0,16.9
2018-08-20 00:34:00,-0.037342,0.0,13.8
2018-08-21 00:34:00,-0.037132,0.0,15.6
2018-08-22 00:34:00,-0.037544,0.0,5.0
2018-08-23 00:34:00,-0.037584,0.0,10.8
2018-08-24 00:34:00,-0.037796,0.624963,11.9
2018-08-25 00:34:00,-0.037889,-976.0,14.0
2018-08-26 00:34:00,-0.038054,0.0,11.9
2018-08-27 00:34:00,-0.03813,-976.0,7.6
2018-08-28 00:34:00,-0.038139,0.624964,9.9
2018-08-29 00:34:00,-0.038057,0.624964,5.6
2018-08-30 00:34:00,-0.037832,0.624963,14.1
2018-08-31 00:34:00,-0.038164,-976.0,5.5
2018-09-01 00:34:00,-0.038038,-976.0,5.3
2018-09-02 00:34:00,-0.037979,0.624964,1.9
2018-09-03 00:34:00,-0.037819,-960.0,2.9
2018-09-04 00:34:00,-0.03763,0.624963,6.9
2018-09-05 00:34:00,-0.037397,0.0,9.1
2018-09-06 00:34:00,-0.037161,0.0,14.1
2018-09-07 00:34:00,-0.037359,0.0,5.4
2018-09-08 00:34:00,-0.037233,-976.0,8.7
2018-09-09 00:34:00,-0.037249,0.624964,8.9
2018-09-10 00:34:00,-0.037313,-976.0,6.0
2018-09-11 00:34:00,-0.037262,0.0,0.8
2018-09-12 00:34:00,-0.037018,0.0,9.4
2018-09-13 00:34:00,-0.036537,-976.0,6.9
2018-09-14 00:34:00,-0.036669,0.0,4.8
2018-09-15 00:34:00,-0.036366,0.624964,9.1
2018-09-16 00:34:00,-0.035265,-976.0,10.2
2018-09-17 00:34:00,-0.034969,0.624963,12.3
2018-09-18 00:34:00,-0.034998,-976.0,3.1
2018-09-19 00:34:00,-0.033092,-976.0,4.3
2018-09-20 00:34:00,-0.031796,0.624964,3.6
2018-09-21 00:34:00,-0.030508,0.624964,8.0
2018-09-22 00:34:00,-0.029589,0.0,11.9
2018-09-23 00:34:00,-0.029497,0.0,3.3
2018-09-24 00:34:00,-0.02948,0.624964,0.6
2018-09-25 00:34:00,-0.029371,-960.0,0.3
2018-09-26 00:34:00,-0.029205,0.0,-0.6
2018-09-27 00:34:00,-0.029007,0.0,-0.4
2018-09-28 00:34:00,-0.028587,0.0,2.4
2018-09-29 00:34:00,-0.028273,0.0,-1.0
2018-09-30 00:34:00,-0.027901,0.0,-2.0
2018-10-01 00:34:00,-0.027298,0.0,-0.1
2018-10-02 00:34:00,-0.026545,0.0,4.4
2018-10-03 00:34:00,-0.025814,0.624964,1.0
2018-10-04 00:34:00,-0.02504,0.0,-3.4
2018-10-05 00:34:00,-0.024134,0.0,-2.9
2018-10-06 00:34:00,-0.023001,-960.0,-1.4
2018-10-07 00:34:00,-0.021854,0.624964,-2.6
2018-10-08 00:34:00,-0.020302,0.624964,-0.2
2018-10-09 00:34:00,-0.018965,-976.0,-3.5
2018-10-10 00:34:00,-0.017597,-976.0,-4.4
2018-10-11 00:34:00,-0.016394,0.0,-0.2
2018-10-12 00:34:00,-0.015753,-960.0,-4.4
2018-10-13 00:34:00,-0.01478,-960.0,-1.7
2018-10-14 00:34:00,-0.014095,0.624964,-1.4
2018-10-15 00:34:00,-0.013409,-976.0,-3.4
2018-10-16 00:34:00,-0.012854,-960.0,-4.9
2018-10-17 00:34:00,-0.012283,0.0,-4.4
2018-10-18 00:34:00,-0.012213,0.624964,-4.3
2018-10-19 00:34:00,-0.012123,0.624964,-5.7
2018-10-20 00:34:00,-0.012175,0.0,-8.6
2018-10-21 00:34:00,-0.011408,0.0,-6.4
2018-10-22 00:34:00,-0.010845,0.0,-5.7
2018-10-23 00:34:00,-0.009668,0.0,-3.1
