,snow_depth_in
2021-08-13 04:12:33-06:00,5.795
2021-08-13 10:12:33-06:00,5.608
2021-08-13 16:12:33-06:00,6.664
2021-08-13 22:12:33-06:00,6.912
2021-08-14 04:12:33-06:00,6.664
2021-08-14 10:12:33-06:00,5.298
2021-08-14 16:12:33-06:00,3.808
2021-08-14 22:12:33-06:00,5.236
2021-08-15 04:12:33-06:00,5.422
2021-08-15 10:12:33-06:00,6.415
2021-08-15 16:12:33-06:00,5.049
2021-08-15 22:12:33-06:00,4.925
2021-08-16 04:12:33-06:00,5.546
2021-08-16 10:12:33-06:00,6.291
2021-08-16 16:12:33-06:00,5.608
2021-08-16 22:12:33-06:00,4.553
2021-08-17 04:12:33-06:00,4.553
2021-08-17 10:12:33-06:00,4.553
2021-08-17 16:12:33-06:00,6.043
2021-08-17 22:12:33-06:00,6.415
2021-08-18 04:12:33-06:00,5.174
2021-08-18 10:12:33-06:00,6.726
2021-08-18 16:12:33-06:00,5.608
2021-08-18 22:12:33-06:00,5.111
2021-08-19 04:12:33-06:00,5.049
2021-08-19 10:12:33-06:00,4.242
2021-08-19 16:12:33-06:00,5.236
2021-08-19 22:12:33-06:00,5.174
2021-08-20 04:12:33-06:00,3.559
2021-08-20 10:12:33-06:00,6.105
2021-08-20 16:12:33-06:00,7.409
2021-08-20 22:12:33-06:00,5.981
2021-08-21 04:12:33-06:00,5.919
2021-08-21 10:12:33-06:00,6.54
2021-08-21 16:12:33-06:00,5.049
2021-08-21 22:12:33-06:00,5.981
2021-08-22 04:12:33-06:00,6.974
2021-08-22 10:12:33-06:00,6.912
2021-08-22 16:12:33-06:00,6.105
2021-08-22 22:12:33-06:00,5.484
2021-08-23 04:12:33-06:00,5.67
2021-08-23 10:12:33-06:00,6.54
2021-08-23 16:12:33-06:00,5.484
2021-08-23 22:12:33-06:00,5.981
2021-08-24 04:12:33-06:00,4.863
2021-08-24 10:12:33-06:00,6.726
2021-08-24 16:12:33-06:00,5.981
2021-08-24 22:12:33-06:00,5.981
2021-08-25 04:12:33-06:00,6.167
2021-08-25 10:12:33-06:00,5.67
2021-08-25 16:12:33-06:00,5.546
2021-08-25 22:12:33-06:00,5.795
2021-08-26 04:12:33-06:00,4.801
2021-08-26 10:12:33-06:00,5.546
2021-08-26 16:12:33-06:00,5.546
2021-08-26 22:12:33-06:00,4.739
2021-08-27 04:12:33-06:00,5.732
2021-08-27 10:12:33-06:00,5.857
2021-08-27 16:12:33-06:00,5.174
2021-08-27 22:12:33-06:00,4.677
2021-08-28 04:12:33-06:00,6.105
2021-08-28 10:12:33-06:00,4.366
2021-08-28 16:12:33-06:00,5.422
2021-08-28 22:12:33-06:00,5.546
2021-08-29 04:12:33-06:00,5.795
2021-08-29 10:12:33-06:00,6.167
2021-08-29 16:12:33-06:00,5.422
2021-08-29 22:12:33-06:00,5.298
2021-08-30 04:12:33-06:00,6.415
2021-08-30 10:12:33-06:00,5.484
2021-08-30 16:12:33-06:00,5.546
2021-08-30 22:12:33-06:00,4.615
2021-08-31 04:12:33-06:00,5.981
2021-08-31 10:12:33-06:00,5.981
2021-08-31 16:12:33-06:00,5.608
2021-08-31 22:12:33-06:00,5.732
2021-09-01 04:12:33-06:00,5.795
2021-09-01 10:12:33-06:00,5.484
2021-09-01 16:12:33-06:00,3.621
2021-09-01 22:12:33-06:00,5.484
2021-09-02 04:12:33-06:00,3.125
2021-09-02 10:12:33-06:00,0.889
2021-09-02 16:12:33-06:00,5.484
2021-09-02 22:12:33-06:00,5.422
2021-09-03 04:12:33-06:00,4.987
2021-09-03 10:12:33-06:00,5.422
2021-09-03 16:12:33-06:00,3.683
2021-09-03 22:12:33-06:00,3.249
2021-09-04 04:12:33-06:00,5.422
2021-09-04 10:12:33-06:00,4.242
2021-09-04 16:12:33-06:00,3.0
2021-09-04 22:12:33-06:00,4.056
2021-09-05 04:12:33-06:00,4.801
2021-09-05 10:12:33-06:00,4.739
2021-09-05 16:12:33-06:00,3.435
2021-09-05 22:12:33-06:00,3.87
2021-09-06 04:12:33-06:00,3.249
2021-09-06 10:12:33-06:00,5.981
2021-09-06 16:12:33-06:00,5.174
2021-09-06 22:12:33-06:00,4.739
2021-09-07 04:12:33-06:00,4.428
2021-09-07 10:12:33-06:00,3.745
2021-09-07 16:12:33-06:00,2.566
2021-09-07 22:12:33-06:00,3.683
2021-09-08 04:12:33-06:00,4.925
2021-09-08 10:12:33-06:00,4.366
2021-09-08 16:12:33-06:00,2.876
2021-09-08 22:12:33-06:00,2.69
2021-09-09 04:12:33-06:00,4.118
2021-09-09 10:12:33-06:00,3.621
2021-09-09 16:12:33-06:00,2.131
2021-09-09 22:12:33-06:00,2.193
2021-09-10 04:12:33-06:00,4.18
2021-09-10 10:12:33-06:00,3.87
2021-09-10 16:12:33-06:00,2.504
2021-09-10 22:12:33-06:00,1.821
2021-09-11 04:12:33-06:00,3.311
2021-09-11 10:12:33-06:00,3.683
2021-09-11 16:12:33-06:00,3.683
2021-09-11 22:12:33-06:00,2.752
2021-09-12 04:12:33-06:00,3.808
2021-09-12 10:12:33-06:00,2.069
2021-09-12 16:12:33-06:00,2.566
2021-09-12 22:12:33-06:00,3.87
2021-09-13 04:12:33-06:00,4.366
2021-09-13 10:12:33-06:00,4.739
2021-09-13 16:12:33-06:00,1.262
2021-09-13 22:12:33-06:00,2.069
2021-09-14 04:12:33-06:00,1.883
2021-09-14 10:12:33-06:00,2.504
2021-09-14 16:12:33-06:00,1.51
2021-09-14 22:12:33-06:00,1.758
2021-09-15 04:12:33-06:00,2.628
2021-09-15 10:12:33-06:00,2.193
2021-09-15 16:12:33-06:00,3.125
2021-09-15 22:12:33-06:00,0.579
2021-09-16 04:12:33-06:00,1.2
2021-09-16 10:12:33-06:00,1.324
2021-09-16 16:12:33-06:00,1.386
2021-09-16 22:12:33-06:00,-0.601
2021-09-17 04:12:33-06:00,1.138
2021-09-17 10:12:33-06:00,1.758
2021-09-17 16:12:33-06:00,1.448
2021-09-17 22:12:33-06:00,1.51
2021-09-18 04:12:33-06:00,1.883
2021-09-18 10:12:33-06:00,1.945
2021-09-18 16:12:33-06:00,1.696
2021-09-18 22:12:33-06:00,1.758
2021-09-19 04:12:33-06:00,1.262
2021-09-19 10:12:33-06:00,1.758
2021-09-19 16:12:33-06:00,3.187
2021-09-19 22:12:33-06:00,1.634
2021-09-20 04:12:33-06:00,2.317
2021-09-20 10:12:33-06:00,2.752
2021-09-20 16:12:33-06:00,2.628
2021-09-20 22:12:33-06:00,1.2
2021-09-21 04:12:33-06:00,2.193
2021-09-21 10:12:33-06:00,1.386
2021-09-21 16:12:33-06:00,3.0
2021-09-21 22:12:33-06:00,1.572
2021-09-22 04:12:33-06:00,2.255
2021-09-22 10:12:33-06:00,1.634
2021-09-22 16:12:33-06:00,3.249
2021-09-22 22:12:33-06:00,1.262
2021-09-23 04:12:33-06:00,0.889
2021-09-23 10:12:33-06:00,0.33
2021-09-23 16:12:33-06:00,1.696
2021-09-23 22:12:33-06:00,2.752
2021-09-24 04:12:33-06:00,2.69
2021-09-24 10:12:33-06:00,2.876
2021-09-24 16:12:33-06:00,1.386
2021-09-24 22:12:33-06:00,2.193
2021-09-25 04:12:33-06:00,1.448
2021-09-25 10:12:33-06:00,1.696
2021-09-25 16:12:33-06:00,1.013
2021-09-25 22:12:33-06:00,2.069
2021-09-26 04:12:33-06:00,1.758
2021-09-26 10:12:33-06:00,-1.222
2021-09-26 16:12:33-06:00,2.255
2021-09-26 22:12:33-06:00,2.752
2021-09-27 04:12:33-06:00,2.69
2021-09-27 10:12:33-06:00,2.566
2021-09-27 16:12:33-06:00,2.193
2021-09-27 22:12:33-06:00,2.007
2021-09-28 04:12:33-06:00,2.69
2021-09-28 10:12:33-06:00,2.504
2021-09-28 16:12:33-06:00,-0.166
2021-09-28 22:12:33-06:00,3.373
2021-09-29 04:12:33-06:00,3.125
2021-09-29 10:12:33-06:00,5.36
2021-09-29 16:12:33-06:00,5.67
2021-09-29 22:12:33-06:00,6.229
2021-09-30 04:12:33-06:00,5.546
2021-09-30 10:12:33-06:00,4.677
2021-09-30 16:12:33-06:00,4.801
2021-09-30 22:12:33-06:00,5.857
2021-10-01 04:12:33-06:00,5.857
2021-10-01 10:12:33-06:00,5.174
2021-10-01 16:12:33-06:00,4.739
2021-10-01 22:12:33-06:00,4.056
2021-10-02 04:12:33-06:00,4.366
2021-10-02 10:12:33-06:00,4.242
2021-10-02 16:12:33-06:00,3.497
2021-10-02 22:12:33-06:00,3.187
2021-10-03 04:12:33-06:00,3.125
2021-10-03 10:12:33-06:00,3.125
2021-10-03 16:12:33-06:00,2.255
2021-10-03 22:12:33-06:00,2.069
2021-10-04 04:12:33-06:00,2.317
2021-10-04 10:12:33-06:00,2.193
2021-10-04 16:12:33-06:00,2.131
2021-10-04 22:12:33-06:00,1.758
2021-10-05 04:12:33-06:00,-0.539
2021-10-05 16:12:33-06:00,1.386
2021-10-05 22:12:33-06:00,1.51
2021-10-06 04:12:33-06:00,2.628
2021-10-06 10:12:33-06:00,1.945
2021-10-06 16:12:33-06:00,1.386
2021-10-06 22:12:33-06:00,2.007
2021-10-07 04:12:33-06:00,1.634
2021-10-07 10:12:33-06:00,-0.104
2021-10-07 16:12:33-06:00,2.566
2021-10-07 22:12:33-06:00,2.566
2021-10-08 04:12:33-06:00,2.379
2021-10-08 10:12:33-06:00,2.441
2021-10-08 16:12:33-06:00,2.131
2021-10-08 22:12:33-06:00,2.255
2021-10-09 04:12:33-06:00,2.566
2021-10-09 10:12:33-06:00,2.379
2021-10-09 16:12:33-06:00,2.814
2021-10-09 22:12:33-06:00,3.0
2021-10-10 04:12:33-06:00,2.441
2021-10-10 10:12:33-06:00,2.69
2021-10-10 16:12:33-06:00,2.441
2021-10-10 22:12:33-06:00,2.255
2021-10-11 04:12:33-06:00,2.379
2021-10-11 10:12:33-06:00,2.69
2021-10-11 16:12:33-06:00,2.876
2021-10-11 22:12:33-06:00,2.317
2021-10-12 04:12:33-06:00,2.504
2021-10-12 10:12:33-06:00,2.628
2021-10-12 16:12:33-06:00,2.876
2021-10-12 22:12:33-06:00,2.938
2021-10-13 04:12:33-06:00,2.752
2021-10-13 10:12:33-06:00,0.703
2021-10-13 16:12:33-06:00,2.007
2021-10-13 22:12:33-06:00,1.324
2021-10-14 04:12:33-06:00,1.945
2021-10-14 10:12:33-06:00,2.131
2021-10-14 16:12:33-06:00,2.566
2021-10-14 22:12:33-06:00,2.938
2021-10-15 04:12:33-06:00,2.938
2021-10-15 10:12:33-06:00,0.951
2021-10-15 16:12:33-06:00,1.634
2021-10-15 22:12:33-06:00,3.435
2021-10-16 04:12:33-06:00,3.435
2021-10-16 10:12:33-06:00,3.249
2021-10-16 16:12:33-06:00,4.304
2021-10-16 22:12:33-06:00,4.428
2021-10-17 04:12:33-06:00,4.615
2021-10-17 10:12:33-06:00,4.739
2021-10-17 16:12:33-06:00,4.118
2021-10-17 22:12:33-06:00,2.876
2021-10-18 16:12:33-06:00,4.615
2021-10-18 22:12:33-06:00,4.739
2021-10-19 04:12:33-06:00,4.987
2021-10-19 10:12:33-06:00,4.491
2021-10-19 16:12:33-06:00,3.87
2021-10-19 22:12:33-06:00,4.242
2021-10-20 04:12:33-06:00,4.553
2021-10-20 10:12:33-06:00,4.739
2021-10-20 16:12:33-06:00,5.049
2021-10-20 22:12:33-06:00,5.484
2021-10-21 04:12:33-06:00,5.36
2021-10-21 10:12:33-06:00,5.422
2021-10-21 16:12:33-06:00,4.615
2021-10-21 22:12:33-06:00,5.298
2021-10-22 04:12:33-06:00,3.0
2021-10-22 16:12:33-06:00,4.242
2021-10-22 22:12:33-06:00,2.752
2021-10-23 04:12:33-06:00,3.559
2021-10-23 10:12:33-06:00,3.435
2021-10-23 16:12:33-06:00,4.056
2021-10-23 22:12:33-06:00,3.745
2021-10-24 04:12:33-06:00,3.435
2021-10-24 16:12:33-06:00,3.994
2021-10-24 22:12:33-06:00,3.808
2021-10-26 04:12:33-06:00,2.007
2021-10-26 10:12:33-06:00,2.255
2021-10-26 16:12:33-06:00,4.304
2021-10-26 22:12:33-06:00,3.621
2021-10-27 16:12:33-06:00,2.938
2021-10-28 04:12:33-06:00,2.379
2021-10-28 10:12:33-06:00,2.628
2021-10-28 16:12:33-06:00,2.938
2021-10-28 22:12:33-06:00,3.559
2021-10-29 04:12:33-06:00,3.87
2021-10-29 10:12:33-06:00,3.87
2021-10-29 16:12:33-06:00,3.808
2021-10-29 22:12:33-06:00,3.062
2021-10-30 04:12:33-06:00,3.683
2021-10-30 10:12:33-06:00,5.608
2021-10-30 16:12:33-06:00,4.925
2021-10-30 22:12:33-06:00,4.615
2021-10-31 04:12:33-06:00,5.795
2021-10-31 10:12:33-06:00,6.167
2021-10-31 16:12:33-06:00,6.478
2021-10-31 22:12:33-06:00,6.664
2021-11-01 04:12:33-06:00,6.788
2021-11-01 10:12:33-06:00,6.726
2021-11-01 16:12:33-06:00,6.291
2021-11-01 22:12:33-06:00,6.415
2021-11-02 04:12:33-06:00,3.435
2021-11-02 10:12:33-06:00,5.422
2021-11-02 16:12:33-06:00,6.726
2021-11-02 22:12:33-06:00,7.161
2021-11-03 04:12:33-06:00,7.347
2021-11-03 10:12:33-06:00,7.161
2021-11-03 16:12:33-06:00,7.223
2021-11-03 22:12:33-06:00,7.409
2021-11-04 04:12:33-06:00,7.347
2021-11-04 10:12:33-06:00,7.347
2021-11-04 16:12:33-06:00,7.347
2021-11-04 22:12:33-06:00,6.974
2021-11-05 04:12:33-06:00,7.595
2021-11-05 10:12:33-06:00,7.657
2021-11-05 16:12:33-06:00,7.657
2021-11-05 22:12:33-06:00,7.844
2021-11-06 04:12:33-06:00,7.781
2021-11-06 10:12:33-06:00,6.602
2021-11-06 16:12:33-06:00,7.657
2021-11-06 22:12:33-06:00,7.657
2021-11-07 04:12:33-06:00,7.844
2021-11-07 10:12:33-06:00,6.353
2021-11-07 16:12:33-06:00,5.795
2021-11-07 22:12:33-06:00,7.471
2021-11-08 04:12:33-06:00,7.781
2021-11-08 10:12:33-06:00,7.595
2021-11-08 16:12:33-06:00,6.788
2021-11-08 22:12:33-06:00,7.036
2021-11-09 04:12:33-06:00,7.036
2021-11-09 10:12:33-06:00,5.732
2021-11-09 16:12:33-06:00,6.54
2021-11-09 22:12:33-06:00,7.719
2021-11-10 04:12:33-06:00,9.396
2021-11-10 10:12:33-06:00,7.968
2021-11-10 16:12:33-06:00,9.21
2021-11-10 22:12:33-06:00,9.085
2021-11-11 04:12:33-06:00,9.955
2021-11-11 10:12:33-06:00,10.265
2021-11-11 16:12:33-06:00,9.955
2021-11-11 22:12:33-06:00,10.141
2021-11-12 04:12:33-06:00,9.706
2021-11-12 22:12:33-06:00,7.098
2021-11-13 04:12:33-06:00,9.396
2021-11-13 10:12:33-06:00,9.706
2021-11-13 16:12:33-06:00,10.079
2021-11-13 22:12:33-06:00,10.017
2021-11-14 04:12:33-06:00,9.955
2021-11-14 10:12:33-06:00,9.706
2021-11-14 16:12:33-06:00,10.7
2021-11-14 22:12:33-06:00,10.824
2021-11-15 04:12:33-06:00,10.514
2021-11-15 10:12:33-06:00,10.824
2021-11-15 16:12:33-06:00,10.203
2021-11-15 22:12:33-06:00,10.141
2021-11-16 04:12:33-06:00,10.079
2021-11-16 10:12:33-06:00,9.893
2021-11-16 22:12:33-06:00,9.148
2021-11-17 10:12:33-06:00,10.141
2021-11-17 16:12:33-06:00,8.465
2021-11-17 22:12:33-06:00,8.216
2021-11-18 04:12:33-06:00,8.589
2021-11-18 10:12:33-06:00,6.602
2021-11-18 16:12:33-06:00,8.402
2021-11-18 22:12:33-06:00,8.527
2021-11-19 04:12:33-06:00,8.527
2021-11-19 10:12:33-06:00,9.023
2021-11-19 16:12:33-06:00,9.582
2021-11-19 22:12:33-06:00,9.458
2021-11-20 04:12:33-06:00,9.582
2021-11-20 10:12:33-06:00,9.52
2021-11-20 16:12:33-06:00,9.52
2021-11-20 22:12:33-06:00,8.092
2021-11-21 04:12:33-06:00,8.775
2021-11-23 22:12:33-06:00,8.589
2021-11-24 04:12:33-06:00,9.023
2021-11-26 22:12:33-06:00,8.713
2021-11-27 04:12:33-06:00,11.631
2021-11-27 10:12:33-06:00,10.017
2021-11-27 16:12:33-06:00,16.226
2021-11-27 22:12:33-06:00,14.55
2021-11-28 04:12:33-06:00,18.958
2021-11-28 10:12:33-06:00,16.164
2021-11-28 16:12:33-06:00,14.984
2021-11-28 22:12:33-06:00,13.432
2021-11-29 04:12:33-06:00,13.121
2021-11-29 10:12:33-06:00,13.059
2021-11-29 16:12:33-06:00,13.059
2021-11-29 22:12:33-06:00,12.935
2021-11-30 04:12:33-06:00,12.873
2021-11-30 10:12:33-06:00,12.749
2021-11-30 16:12:33-06:00,12.749
2021-11-30 22:12:33-06:00,12.749
2021-12-01 04:12:33-06:00,12.314
2021-12-01 10:12:33-06:00,12.066
2021-12-01 16:12:33-06:00,11.818
2021-12-02 04:12:33-06:00,12.935
2021-12-02 10:12:33-06:00,13.121
2021-12-02 16:12:33-06:00,12.997
2021-12-02 22:12:33-06:00,12.935
2021-12-03 04:12:33-06:00,11.88
2021-12-03 10:12:33-06:00,12.004
2021-12-03 16:12:33-06:00,11.321
2021-12-04 04:12:33-06:00,11.01
2021-12-06 10:12:33-06:00,12.935
2021-12-06 16:12:33-06:00,12.749
2021-12-06 22:12:33-06:00,12.873
2021-12-07 04:12:33-06:00,12.811
2021-12-07 10:12:33-06:00,12.873
2021-12-07 16:12:33-06:00,12.376
2021-12-07 22:12:33-06:00,12.376
2021-12-08 10:12:33-06:00,12.563
2021-12-08 16:12:33-06:00,12.935
2021-12-08 22:12:33-06:00,12.873
2021-12-09 04:12:33-06:00,12.811
2021-12-09 10:12:33-06:00,12.687
2021-12-09 16:12:33-06:00,12.501
2021-12-09 22:12:33-06:00,11.942
2021-12-10 04:12:33-06:00,11.259
2021-12-12 10:12:33-06:00,12.563
2021-12-12 16:12:33-06:00,12.811
2021-12-12 22:12:33-06:00,12.935
2021-12-13 04:12:33-06:00,13.059
2021-12-13 10:12:33-06:00,13.059
2021-12-13 16:12:33-06:00,12.811
2021-12-13 22:12:33-06:00,13.059
2021-12-14 04:12:33-06:00,12.935
2021-12-14 10:12:33-06:00,12.873
2021-12-14 16:12:33-06:00,12.873
2021-12-14 22:12:33-06:00,12.935
2021-12-15 04:12:33-06:00,11.197
2021-12-15 10:12:33-06:00,12.252
2021-12-15 16:12:33-06:00,12.501
2021-12-15 22:12:33-06:00,12.563
2021-12-16 04:12:33-06:00,12.501
2021-12-16 10:12:33-06:00,12.128
2021-12-16 16:12:33-06:00,12.19
2021-12-16 22:12:33-06:00,12.252
2021-12-17 04:12:33-06:00,12.563
2021-12-17 10:12:33-06:00,12.625
2021-12-17 16:12:33-06:00,12.625
2021-12-17 22:12:33-06:00,12.376
2021-12-18 04:12:33-06:00,12.501
2021-12-18 10:12:33-06:00,12.376
2021-12-18 16:12:33-06:00,12.749
2021-12-18 22:12:33-06:00,12.625
2021-12-19 04:12:33-06:00,12.935
2021-12-19 10:12:33-06:00,12.811
2021-12-19 16:12:33-06:00,12.811
2021-12-19 22:12:33-06:00,12.563
2021-12-20 04:12:33-06:00,12.625
2021-12-20 10:12:33-06:00,12.811
2021-12-20 16:12:33-06:00,14.488
2021-12-20 22:12:33-06:00,13.121
2021-12-21 04:12:33-06:00,13.432
2021-12-21 10:12:33-06:00,12.997
2021-12-21 16:12:33-06:00,15.171
2021-12-21 22:12:33-06:00,15.605
2021-12-22 04:12:33-06:00,15.543
2021-12-22 10:12:33-06:00,15.543
2021-12-22 16:12:33-06:00,15.543
2021-12-22 22:12:33-06:00,15.605
2021-12-23 04:12:33-06:00,15.357
2021-12-23 10:12:33-06:00,15.481
2021-12-23 16:12:33-06:00,15.605
2021-12-23 22:12:33-06:00,15.357
2021-12-24 04:12:33-06:00,15.978
2021-12-24 10:12:33-06:00,12.873
2021-12-24 16:12:33-06:00,18.089
2021-12-24 22:12:33-06:00,15.171
2021-12-25 04:12:33-06:00,14.612
2021-12-25 10:12:33-06:00,14.115
2021-12-25 16:12:33-06:00,12.625
2021-12-26 04:12:33-06:00,14.736
2021-12-26 10:12:33-06:00,14.488
2021-12-26 16:12:33-06:00,15.543
2021-12-26 22:12:33-06:00,17.033
2021-12-27 04:12:33-06:00,17.841
2021-12-27 10:12:33-06:00,14.984
2021-12-27 16:12:33-06:00,17.841
2021-12-27 22:12:33-06:00,14.053
2021-12-28 04:12:33-06:00,14.239
2021-12-28 10:12:33-06:00,14.177
2021-12-28 16:12:33-06:00,14.239
2021-12-28 22:12:33-06:00,13.37
2021-12-29 04:12:33-06:00,13.432
2021-12-29 10:12:33-06:00,12.252
2022-01-02 16:12:33-06:00,11.942
2022-01-05 22:12:33-06:00,13.494
2022-01-06 04:12:33-06:00,18.896
2022-01-06 10:12:33-06:00,15.108
2022-01-06 16:12:33-06:00,14.55
2022-01-06 22:12:33-06:00,13.929
2022-01-07 04:12:33-06:00,14.177
2022-01-07 10:12:33-06:00,13.246
2022-01-07 16:12:33-06:00,12.066
2022-01-07 22:12:33-06:00,12.811
2022-01-08 04:12:33-06:00,15.667
2022-01-08 10:12:33-06:00,13.184
2022-01-08 16:12:33-06:00,13.991
2022-01-08 22:12:33-06:00,15.295
2022-01-09 04:12:33-06:00,14.736
2022-01-09 10:12:33-06:00,14.736
2022-01-09 16:12:33-06:00,14.798
2022-01-09 22:12:33-06:00,14.425
2022-01-10 04:12:33-06:00,14.239
2022-01-10 10:12:33-06:00,14.177
2022-01-10 16:12:33-06:00,13.991
2022-01-10 22:12:33-06:00,14.488
2022-01-11 04:12:33-06:00,14.115
2022-01-11 10:12:33-06:00,14.177
2022-01-11 16:12:33-06:00,14.239
2022-01-11 22:12:33-06:00,14.239
2022-01-12 04:12:33-06:00,14.301
2022-01-12 10:12:33-06:00,14.425
2022-01-12 16:12:33-06:00,14.177
2022-01-12 22:12:33-06:00,14.363
2022-01-13 04:12:33-06:00,14.425
2022-01-13 10:12:33-06:00,14.612
2022-01-13 16:12:33-06:00,14.177
2022-01-13 22:12:33-06:00,14.177
2022-01-14 04:12:33-06:00,14.301
2022-01-14 10:12:33-06:00,14.177
2022-01-14 16:12:33-06:00,14.177
2022-01-14 22:12:33-06:00,13.991
2022-01-15 04:12:33-06:00,13.929
2022-01-15 10:12:33-06:00,13.618
2022-01-20 16:12:33-06:00,15.667
2022-01-22 10:12:33-06:00,15.667
2022-01-22 22:12:33-06:00,15.978
2022-01-23 04:12:33-06:00,16.475
2022-01-23 10:12:33-06:00,18.586
2022-01-23 16:12:33-06:00,18.524
2022-01-23 22:12:33-06:00,18.399
2022-01-24 04:12:33-06:00,18.337
2022-01-24 10:12:33-06:00,18.027
2022-01-24 16:12:33-06:00,18.027
2022-01-24 22:12:33-06:00,18.399
2022-01-25 04:12:33-06:00,18.213
2022-01-25 10:12:33-06:00,17.22
2022-01-25 16:12:33-06:00,18.524
2022-01-25 22:12:33-06:00,14.674
2022-01-26 04:12:33-06:00,16.847
2022-01-26 10:12:33-06:00,17.033
2022-01-26 16:12:33-06:00,16.785
2022-01-26 22:12:33-06:00,17.033
2022-01-27 04:12:33-06:00,17.033
2022-01-27 10:12:33-06:00,17.033
2022-01-27 16:12:33-06:00,17.033
2022-01-27 22:12:33-06:00,16.971
2022-01-28 04:12:33-06:00,16.909
2022-01-28 10:12:33-06:00,16.847
2022-01-28 16:12:33-06:00,16.909
2022-01-28 22:12:33-06:00,16.847
2022-01-29 04:12:33-06:00,16.847
2022-01-29 10:12:33-06:00,16.785
2022-01-29 16:12:33-06:00,16.785
2022-01-29 22:12:33-06:00,16.475
2022-01-30 04:12:33-06:00,16.599
2022-01-30 10:12:33-06:00,16.785
2022-01-30 16:12:33-06:00,16.661
2022-01-30 22:12:33-06:00,16.847
2022-01-31 04:12:33-06:00,17.033
2022-01-31 10:12:33-06:00,17.095
2022-01-31 16:12:33-06:00,17.033
2022-01-31 22:12:33-06:00,17.095
2022-02-01 04:12:33-06:00,17.22
2022-02-01 10:12:33-06:00,17.033
2022-02-01 16:12:33-06:00,16.971
2022-02-01 22:12:33-06:00,17.22
2022-02-02 04:12:33-06:00,16.785
2022-02-02 10:12:33-06:00,16.723
2022-02-02 16:12:33-06:00,16.909
2022-02-02 22:12:33-06:00,16.909
2022-02-03 04:12:33-06:00,16.723
2022-02-03 10:12:33-06:00,16.785
2022-02-03 16:12:33-06:00,16.661
2022-02-03 22:12:33-06:00,16.785
2022-02-04 04:12:33-06:00,16.599
2022-02-04 10:12:33-06:00,16.661
2022-02-04 16:12:33-06:00,16.661
2022-02-04 22:12:33-06:00,16.785
2022-02-05 04:12:33-06:00,16.847
2022-02-05 10:12:33-06:00,16.909
2022-02-05 16:12:33-06:00,16.723
2022-02-05 22:12:33-06:00,16.971
2022-02-06 04:12:33-06:00,16.909
2022-02-06 10:12:33-06:00,17.406
2022-02-06 16:12:33-06:00,17.095
2022-02-06 22:12:33-06:00,17.095
2022-02-07 04:12:33-06:00,17.282
2022-02-07 10:12:33-06:00,17.095
2022-02-07 16:12:33-06:00,17.095
2022-02-07 22:12:33-06:00,17.033
2022-02-08 04:12:33-06:00,16.971
2022-02-08 10:12:33-06:00,16.909
2022-02-08 16:12:33-06:00,16.475
2022-02-08 22:12:33-06:00,17.22
2022-02-09 04:12:33-06:00,17.033
2022-02-09 10:12:33-06:00,17.095
2022-02-09 16:12:33-06:00,17.22
2022-02-09 22:12:33-06:00,17.22
2022-02-10 04:12:33-06:00,17.095
2022-02-10 10:12:33-06:00,16.971
2022-02-10 16:12:33-06:00,18.151
2022-02-10 22:12:33-06:00,18.399
2022-02-11 04:12:33-06:00,18.524
2022-02-11 10:12:33-06:00,17.22
2022-02-11 16:12:33-06:00,16.847
2022-02-11 22:12:33-06:00,17.22
2022-02-12 04:12:33-06:00,17.095
2022-02-12 10:12:33-06:00,17.033
2022-02-12 16:12:33-06:00,16.785
2022-02-12 22:12:33-06:00,17.095
2022-02-13 04:12:33-06:00,16.847
2022-02-13 10:12:33-06:00,16.847
2022-02-13 16:12:33-06:00,16.599
2022-02-13 22:12:33-06:00,17.095
2022-02-14 04:12:33-06:00,17.033
2022-02-14 10:12:33-06:00,17.903
2022-02-14 16:12:33-06:00,17.654
2022-02-14 22:12:33-06:00,17.903
2022-02-15 04:12:33-06:00,16.785
2022-02-15 10:12:33-06:00,17.903
2022-02-15 16:12:33-06:00,17.592
2022-02-15 22:12:33-06:00,18.213
2022-02-16 04:12:33-06:00,18.027
2022-02-16 10:12:33-06:00,17.903
2022-02-16 16:12:33-06:00,17.468
2022-02-16 22:12:33-06:00,18.151
2022-02-17 04:12:33-06:00,18.027
2022-02-17 10:12:33-06:00,17.406
2022-02-17 16:12:33-06:00,17.033
2022-02-17 22:12:33-06:00,17.592
2022-02-18 04:12:33-06:00,18.399
2022-02-18 10:12:33-06:00,18.151
2022-02-18 16:12:33-06:00,17.778
2022-02-18 22:12:33-06:00,18.275
2022-02-19 04:12:33-06:00,17.903
2022-02-19 10:12:33-06:00,18.461
2022-02-19 16:12:33-06:00,17.53
2022-02-19 22:12:33-06:00,18.337
2022-02-20 04:12:33-06:00,17.778
2022-02-20 10:12:33-06:00,16.971
2022-02-20 16:12:33-06:00,16.971
2022-02-20 22:12:33-06:00,18.213
2022-02-21 04:12:33-06:00,17.841
2022-02-21 10:12:33-06:00,17.841
2022-02-21 16:12:33-06:00,18.089
2022-02-21 22:12:33-06:00,18.399
2022-02-22 04:12:33-06:00,17.778
2022-02-22 10:12:33-06:00,17.468
2022-02-22 16:12:33-06:00,16.971
2022-02-22 22:12:33-06:00,15.419
2022-02-23 04:12:33-06:00,18.151
