Model,IC6656L Tilt Logger
Name,Tilt Logger
Serial Number,05119
Firmware Version,1.03,Software Version,1.16.0
Sampling Status,LOGGING
Sampling Rate,FIXED,STOP ON MEM FULL
Current Interval,24:0:0
Start Time,2017/06/08,00:34:52
Current Time,2019/07/06,10:22:34,Logger Time,2019/07/06,16:47:01
Number Of Sensors,2
Number Of Records,759,Dnl using USB
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255


"TIMESTAMP","RECORD","BATTERY","Tilt 1","Tilt 2",,,,"Tilt 1","Tilt 2","LOGGER TEMP","RESET","USB","RSSI","STATUS 0x"
,,,,,,,Unit Type," "," ",,,,,"[code][P#]"
,,,,,,,Input Units," "," "
,,,,,,,Output Units," "," "
,,,,,,,Offset," "," "
,,,,,,,Cal A =," "," "
,,,,,,,Zero B =," "," "
,,,,,,,Cal C =," "," "
,,,,,,,Temp CF," "," "
,,,,,,,Temp Initial," "," "
,,,,,,,Linked Channel," "," "
,,,,,,,Sensor,"15 degrees","None"
"UNITS->",,"Volts","sin(angle)","Volts",,,,"sin(angle)","Volts","deg C"
2017/07/24 00:34:52,47,3.41,-0.010458,0.624962,,,,-0.010458,0.624962,15.70,0,0,0,000
2017/07/25 00:34:52,48,3.41,-0.008657,0.624962,,,,-0.008657,0.624962,17.30,0,0,0,000
2017/07/26 00:34:52,49,3.36,-0.005665,0.624963,,,,-0.005665,0.624963,17.70,0,0,0,000
2017/07/27 00:34:52,50,3.36,-0.005568,0.624962,,,,-0.005568,0.624962,17.70,0,0,0,000
2017/07/28 00:34:52,51,3.36,-0.005558,0.624962,,,,-0.005558,0.624962,17.40,0,0,0,000
2017/07/29 00:34:52,52,3.36,-0.005268,0.624962,,,,-0.005268,0.624962,15.60,0,0,0,000
2017/07/30 00:34:52,53,3.41,-0.005198,0.624962,,,,-0.005198,0.624962,14.60,0,0,0,000
2017/07/31 00:34:52,54,3.41,-0.005146,0.624963,,,,-0.005146,0.624963,14.10,0,0,0,000
2017/08/01 00:34:52,55,3.41,-0.001089,0.624962,,,,-0.001089,0.624962,16.90,0,0,0,000
2017/08/02 00:34:52,56,3.41,-0.047159,0.624963,,,,-0.047159,0.624963,18.60,0,0,0,000
2017/08/03 00:34:52,57,3.36,-0.009991,0.624962,,,,-0.009991,0.624962,18.80,0,0,0,000
2017/08/04 00:34:52,58,3.36,0.048721,0.624963,,,,0.048721,0.624963,18.60,0,0,0,000
2017/08/05 00:34:52,59,3.36,-0.040056,0.624963,,,,-0.040056,0.624963,20.30,0,0,0,000
2017/08/06 00:34:52,60,3.36,0.000040,0.624962,,,,0.000040,0.624962,20.30,0,0,0,000
2017/08/07 00:34:52,61,3.36,-0.041784,0.624963,,,,-0.041784,0.624963,19.00,0,0,0,000
2017/08/08 00:34:52,62,3.36,-0.011786,0.624963,,,,-0.011786,0.624963,19.10,0,0,0,000
2017/08/09 00:34:52,63,3.36,-0.009224,0.624962,,,,-0.009224,0.624962,21.50,0,0,0,000
2017/08/10 00:34:52,64,3.36,-0.012331,0.624963,,,,-0.012331,0.624963,21.60,0,0,0,000
2017/08/11 00:34:52,65,3.36,-0.032915,0.624963,,,,-0.032915,0.624963,21.80,0,0,0,000
2017/08/12 00:34:52,66,3.36,-0.033155,0.624962,,,,-0.033155,0.624962,21.60,0,0,0,000
2017/08/13 00:34:52,67,3.36,-0.033255,0.624963,,,,-0.033255,0.624963,21.30,0,0,0,000
2017/08/14 00:34:52,68,3.36,-0.033045,0.624963,,,,-0.033045,0.624963,21.90,0,0,0,000
2017/08/15 00:34:52,69,3.36,-0.033142,0.624963,,,,-0.033142,0.624963,21.90,0,0,0,000
2017/08/16 00:34:52,70,3.36,-0.024317,0.624962,,,,-0.024317,0.624962,21.60,0,0,0,000
2017/08/17 00:34:52,71,3.36,-0.024128,0.624962,,,,-0.024128,0.624962,21.50,0,0,0,000
2017/08/18 00:34:52,72,3.36,-0.024170,0.624962,,,,-0.024170,0.624962,21.50,0,0,0,000
2017/08/19 00:34:52,73,3.36,0.097086,0.624962,,,,0.097086,0.624962,21.30,0,0,0,000
2017/08/20 00:34:52,74,3.36,0.106400,0.624961,,,,0.106400,0.624961,21.30,0,0,0,000
2017/08/21 00:34:52,75,3.36,0.109520,0.624961,,,,0.109520,0.624961,22.30,0,0,0,000
2017/08/22 00:34:52,76,3.36,0.110647,0.624961,,,,0.110647,0.624961,21.30,0,0,0,000
2017/08/23 00:34:52,77,3.36,0.111074,0.624962,,,,0.111074,0.624962,21.30,0,0,0,000
2017/08/24 00:34:52,78,3.36,0.112202,0.624961,,,,0.112202,0.624961,21.10,0,0,0,000
2017/08/25 00:34:52,79,3.36,0.113245,0.624961,,,,0.113245,0.624961,20.70,0,0,0,000
2017/08/26 00:34:52,80,3.36,0.114031,0.624961,,,,0.114031,0.624961,20.40,0,0,0,000
2017/08/27 00:34:52,81,3.36,0.114672,0.624961,,,,0.114672,0.624961,20.70,0,0,0,000
2017/08/28 00:34:52,82,3.36,0.115059,0.624961,,,,0.115059,0.624961,21.30,0,0,0,000
2017/08/29 00:34:52,83,3.36,0.116541,0.624961,,,,0.116541,0.624961,21.00,0,0,0,000
2017/08/30 00:34:52,84,3.36,0.116779,0.624961,,,,0.116779,0.624961,20.90,0,0,0,000
2017/08/31 00:34:52,85,3.36,0.116886,0.624961,,,,0.116886,0.624961,20.90,0,0,0,000
2017/09/01 00:34:52,86,3.36,0.161175,0.624961,,,,0.161175,0.624961,19.80,0,0,0,000
2017/09/02 00:34:52,87,3.41,0.025934,0.624962,,,,0.025934,0.624962,19.80,0,0,0,000
2017/09/03 00:34:52,88,3.41,0.025679,0.624962,,,,0.025679,0.624962,19.90,0,0,0,000
2017/09/04 00:34:52,89,3.41,0.025269,0.624962,,,,0.025269,0.624962,19.60,0,0,0,000
2017/09/05 00:34:52,90,3.41,0.016535,0.624962,,,,0.016535,0.624962,19.90,0,0,0,000
2017/09/06 00:34:52,91,3.41,0.016460,0.624962,,,,0.016460,0.624962,20.00,0,0,0,000
2017/09/07 00:34:52,92,3.41,0.016481,0.624962,,,,0.016481,0.624962,20.10,0,0,0,000
2017/09/08 00:34:52,93,3.41,0.016405,0.624962,,,,0.016405,0.624962,20.10,0,0,0,000
2017/09/09 00:34:52,94,3.41,0.016928,0.624962,,,,0.016928,0.624962,19.60,0,0,0,000
2017/09/10 00:34:52,95,3.41,0.017073,0.624962,,,,0.017073,0.624962,20.30,0,0,0,000
2017/09/11 00:34:52,96,3.41,0.017107,0.624962,,,,0.017107,0.624962,20.40,0,0,0,000
2017/09/12 00:34:52,97,3.41,0.016888,0.624962,,,,0.016888,0.624962,20.80,0,0,0,000
2017/09/13 00:34:52,98,3.36,0.016695,0.624962,,,,0.016695,0.624962,20.90,0,0,0,000
2017/09/14 00:34:52,99,3.41,0.016607,0.624962,,,,0.016607,0.624962,21.60,0,0,0,000
2017/09/15 00:34:52,100,3.36,0.017645,0.624962,,,,0.017645,0.624962,21.60,0,0,0,000
2017/09/16 00:34:52,101,3.36,0.017855,0.624962,,,,0.017855,0.624962,21.10,0,0,0,000
2017/09/17 00:34:52,102,3.36,0.018045,0.624962,,,,0.018045,0.624962,21.80,0,0,0,000
2017/09/18 00:34:52,103,3.36,0.018026,0.624962,,,,0.018026,0.624962,22.60,0,0,0,000
2017/09/19 00:34:52,104,3.36,0.018101,0.624962,,,,0.018101,0.624962,21.50,0,0,0,000
2017/09/20 00:34:52,105,3.36,0.018467,0.624962,,,,0.018467,0.624962,21.30,0,0,0,000
2017/09/21 00:34:52,106,3.36,0.018690,0.624962,,,,0.018690,0.624962,21.80,0,0,0,000
2017/09/22 00:34:52,107,3.36,0.018808,0.624962,,,,0.018808,0.624962,21.80,0,0,0,000
2017/09/23 00:34:52,108,3.36,0.019285,0.624962,,,,0.019285,0.624962,21.60,0,0,0,000
2017/09/24 00:34:52,109,3.36,0.019278,0.624962,,,,0.019278,0.624962,22.00,0,0,0,000
2017/09/25 00:34:52,110,3.36,0.019302,0.624962,,,,0.019302,0.624962,23.20,0,0,0,000
2017/09/26 00:34:52,111,3.36,0.019373,0.624962,,,,0.019373,0.624962,21.90,0,0,0,000
2017/09/27 00:34:52,112,3.36,0.019419,0.624962,,,,0.019419,0.624962,21.50,0,0,0,000
2017/09/28 00:34:52,113,3.36,0.019375,0.624962,,,,0.019375,0.624962,21.30,0,0,0,000
2017/09/29 00:34:52,114,3.41,0.019707,0.624962,,,,0.019707,0.624962,19.90,0,0,0,000
2017/09/30 00:34:52,115,3.41,0.019941,0.624962,,,,0.019941,0.624962,19.40,0,0,0,000
2017/10/01 00:34:52,116,3.41,0.020212,0.624962,,,,0.020212,0.624962,19.60,0,0,0,000
2017/10/02 00:34:52,117,3.41,0.020338,0.624962,,,,0.020338,0.624962,19.20,0,0,0,000
2017/10/03 00:34:52,118,3.41,0.020641,0.624962,,,,0.020641,0.624962,19.80,0,0,0,000
2017/10/04 00:34:52,119,3.41,-0.006212,0.624962,,,,-0.006212,0.624962,20.40,0,0,0,000
2017/10/05 00:34:52,120,3.41,-0.005947,0.624962,,,,-0.005947,0.624962,20.80,0,0,0,000
2017/10/06 00:34:52,121,3.41,-0.005571,0.624962,,,,-0.005571,0.624962,21.00,0,0,0,000
2017/10/07 00:34:52,122,3.41,-0.005297,0.624963,,,,-0.005297,0.624963,20.70,0,0,0,000
2017/10/08 00:34:52,123,3.41,-0.005285,0.624962,,,,-0.005285,0.624962,20.60,0,0,0,000
2017/10/09 00:34:52,124,3.41,-0.005056,0.624962,,,,-0.005056,0.624962,21.20,0,0,0,000
2017/10/10 00:34:52,125,3.41,-0.004860,0.624962,,,,-0.004860,0.624962,20.80,0,0,0,000
2017/10/11 00:34:52,126,3.41,-0.004519,0.624962,,,,-0.004519,0.624962,20.90,0,0,0,000
2017/10/12 00:34:52,127,3.41,-0.004057,0.624962,,,,-0.004057,0.624962,20.90,0,0,0,000
2017/10/13 00:34:52,128,3.41,-0.003849,0.624962,,,,-0.003849,0.624962,20.10,0,0,0,000
2017/10/14 00:34:52,129,3.41,-0.003796,0.624962,,,,-0.003796,0.624962,20.50,0,0,0,000
2017/10/15 00:34:52,130,3.41,-0.003761,0.624963,,,,-0.003761,0.624963,20.30,0,0,0,000
2017/10/16 00:34:52,131,3.41,-0.004080,0.624962,,,,-0.004080,0.624962,20.50,0,0,0,000
2017/10/17 00:34:52,132,3.41,-0.003431,0.624963,,,,-0.003431,0.624963,19.30,0,0,0,000
2017/10/18 00:34:52,133,3.41,-0.003546,0.624963,,,,-0.003546,0.624963,21.50,0,0,0,000
2017/10/19 00:34:52,134,3.41,-0.003447,0.624962,,,,-0.003447,0.624962,22.40,0,0,0,000
2017/10/20 00:34:52,135,3.41,-0.003384,0.624962,,,,-0.003384,0.624962,22.70,0,0,0,000
2017/10/21 00:34:52,136,3.41,-0.003172,0.624962,,,,-0.003172,0.624962,22.60,0,0,0,000
2017/10/22 00:34:52,137,3.36,-0.003016,0.624962,,,,-0.003016,0.624962,22.70,0,0,0,000
2017/10/23 00:34:52,138,3.36,-0.002914,0.624962,,,,-0.002914,0.624962,22.90,0,0,0,000
2017/10/24 00:34:52,139,3.36,-0.003008,0.624962,,,,-0.003008,0.624962,23.60,0,0,0,000
2017/10/25 00:34:52,140,3.36,-0.003080,0.624962,,,,-0.003080,0.624962,23.80,0,0,0,000
2017/10/26 00:34:52,141,3.36,-0.002817,0.624962,,,,-0.002817,0.624962,22.70,0,0,0,000
2017/10/27 00:34:52,142,3.36,-0.002672,0.624962,,,,-0.002672,0.624962,21.90,0,0,0,000
2017/10/28 00:34:52,143,3.41,-0.002449,0.624962,,,,-0.002449,0.624962,21.40,0,0,0,000
2017/10/29 00:34:52,144,3.41,-0.002481,0.624962,,,,-0.002481,0.624962,21.70,0,0,0,000
2017/10/30 00:34:52,145,3.41,-0.002504,0.624962,,,,-0.002504,0.624962,20.40,0,0,0,000
2017/10/31 00:34:52,146,3.41,-0.002516,0.624962,,,,-0.002516,0.624962,20.90,0,0,0,000
2017/11/01 00:34:52,147,3.41,-0.002071,0.624962,,,,-0.002071,0.624962,21.30,0,0,0,000
2017/11/02 00:34:52,148,3.41,-0.001898,0.624962,,,,-0.001898,0.624962,21.60,0,0,0,000
2017/11/03 00:34:52,149,3.41,-0.002106,0.624963,,,,-0.002106,0.624963,21.90,0,0,0,000
2017/11/04 00:34:52,150,3.41,-0.001713,0.624963,,,,-0.001713,0.624963,21.20,0,0,0,000
2017/11/05 00:34:52,151,3.41,-0.001585,0.624962,,,,-0.001585,0.624962,20.30,0,0,0,000
2017/11/06 00:34:52,152,3.41,-0.001740,0.624962,,,,-0.001740,0.624962,19.40,0,0,0,000
2017/11/07 00:34:52,153,3.41,-0.001583,0.624962,,,,-0.001583,0.624962,20.70,0,0,0,000
2017/11/08 00:34:52,154,3.41,-0.001492,0.624962,,,,-0.001492,0.624962,20.80,0,0,0,000
2017/11/09 00:34:52,155,3.41,-0.001431,0.624962,,,,-0.001431,0.624962,20.90,0,0,0,000
2017/11/10 00:34:52,156,3.41,-0.001469,0.624962,,,,-0.001469,0.624962,21.50,0,0,0,000
2017/11/11 00:34:52,157,3.41,-0.001148,0.624963,,,,-0.001148,0.624963,21.00,0,0,0,000
2017/11/12 00:34:52,158,3.41,-0.001024,0.624962,,,,-0.001024,0.624962,19.60,0,0,0,000
2017/11/13 00:34:52,159,3.41,-0.000971,0.624963,,,,-0.000971,0.624963,17.20,0,0,0,000
