Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.16.0,,,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,,,
Sampling Rate,FIXED,STOP ON MEM FULL,,,,,,,,,,,,
Current Interval,24:00:00,,,,,,,,,,,,,
Start Time,6/8/2017,0:34:52,,,,,,,,,,,,
Current Time,7/6/2019,10:22:34,Logger Time,7/6/2019,16:47:01,,,,,,,,,
Number Of Sensors,2,,,,,,,,,,,,,
Number Of Records,759,Dnl using USB,,,,,,,,,,,,
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,Tilt 2,,,,Tilt 1,Tilt 2,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x
4/26/2018 0:34,323,3.46,0.035093,0.624962,,,,0.035093,0.624962,22.3,0,0,0,0
4/27/2018 0:34,324,3.41,0.035139,0.624962,,,,0.035139,0.624962,21.9,0,0,0,0
4/28/2018 0:34,325,3.46,0.035131,0.624962,,,,0.035131,0.624962,22.6,0,0,0,0
4/29/2018 0:34,326,3.41,0.035223,0.624962,,,,0.035223,0.624962,21.5,0,0,0,0
4/30/2018 0:34,327,3.41,0.035336,0.624962,,,,0.035336,0.624962,19.8,0,0,0,0
5/1/2018 0:34,328,3.46,0.035244,0.624962,,,,0.035244,0.624962,21.6,0,0,0,0
5/2/2018 0:34,329,3.46,0.035124,0.624962,,,,0.035124,0.624962,23.5,0,0,0,0
5/3/2018 0:34,330,3.46,0.034832,0.624962,,,,0.034832,0.624962,24.6,0,0,0,0
5/4/2018 0:34,331,3.46,0.034891,0.624962,,,,0.034891,0.624962,22.9,0,0,0,0
5/5/2018 0:34,332,3.41,0.093817,0.624962,,,,0.093817,0.624962,21.5,0,0,0,0
5/6/2018 0:34,333,3.46,0.093275,0.624962,,,,0.093275,0.624962,21.7,0,0,0,0
5/7/2018 0:34,334,3.46,0.093277,0.624962,,,,0.093277,0.624962,21.2,0,0,0,0
5/8/2018 0:34,335,3.46,0.09317,0.624962,,,,0.09317,0.624962,20.9,0,0,0,0
5/9/2018 0:34,336,3.46,0.09304,0.624961,,,,0.09304,0.624961,22.6,0,0,0,0
5/10/2018 0:34,337,3.46,0.092859,0.624962,,,,0.092859,0.624962,23.9,0,0,0,0
5/11/2018 0:34,338,3.41,0.092613,0.624962,,,,0.092613,0.624962,23.1,0,0,0,0
5/12/2018 0:34,339,3.41,0.092312,0.624962,,,,0.092312,0.624962,20.8,0,0,0,0
5/13/2018 0:34,340,3.46,0.092176,0.624962,,,,0.092176,0.624962,21.3,0,0,0,0
5/14/2018 0:34,341,3.46,0.092058,0.624962,,,,0.092058,0.624962,21.8,0,0,0,0
5/15/2018 0:34,342,3.46,0.005518,0.624962,,,,0.005518,0.624962,23.5,0,0,0,0
5/16/2018 0:34,343,3.46,0.005356,0.624962,,,,0.005356,0.624962,22.8,0,0,0,0
5/17/2018 0:34,344,3.46,0.005402,0.624962,,,,0.005402,0.624962,23.1,0,0,0,0
5/18/2018 0:34,345,3.46,0.005373,0.624962,,,,0.005373,0.624962,22.3,0,0,0,0
5/19/2018 0:34,346,3.41,0.005291,0.624962,,,,0.005291,0.624962,21.8,0,0,0,0
5/20/2018 0:34,347,3.46,0.005291,0.624962,,,,0.005291,0.624962,20.6,0,0,0,0
5/21/2018 0:34,348,3.46,0.005287,0.624962,,,,0.005287,0.624962,20.4,0,0,0,0
5/22/2018 0:34,349,3.46,0.005327,0.624963,,,,0.005327,0.624963,21.5,0,0,0,0
5/23/2018 0:34,350,3.46,0.005276,0.624962,,,,0.005276,0.624962,20.7,0,0,0,0
5/24/2018 0:34,351,3.46,0.005264,0.624962,,,,0.005264,0.624962,20.8,0,0,0,0
5/25/2018 0:34,352,3.46,0.005011,0.624962,,,,0.005011,0.624962,21.2,0,0,0,0
5/26/2018 0:34,353,3.41,0.005043,0.624962,,,,0.005043,0.624962,21.2,0,0,0,0
5/27/2018 0:34,354,3.46,0.005089,0.624962,,,,0.005089,0.624962,22.9,0,0,0,0
5/28/2018 0:34,355,3.46,0.005075,0.624962,,,,0.005075,0.624962,23.2,0,0,0,0
5/29/2018 0:34,356,3.46,0.005024,0.624962,,,,0.005024,0.624962,21.6,0,0,0,0
5/30/2018 0:34,357,3.46,0.004965,0.624962,,,,0.004965,0.624962,21,0,0,0,0
5/31/2018 0:34,358,3.46,0.00375,0.624962,,,,0.00375,0.624962,21.3,0,0,0,0
6/1/2018 0:34,359,3.41,0.00395,0.624962,,,,0.00395,0.624962,21,0,0,0,0
6/2/2018 0:34,360,3.41,0.004095,0.624962,,,,0.004095,0.624962,21.2,0,0,0,0
6/3/2018 0:34,361,3.46,0.004177,0.624962,,,,0.004177,0.624962,21.1,0,0,0,0
6/4/2018 0:34,362,3.46,0.004169,0.624962,,,,0.004169,0.624962,20.6,0,0,0,0
6/5/2018 0:34,363,3.41,0.00412,0.624962,,,,0.00412,0.624962,20.3,0,0,0,0
6/6/2018 0:34,364,3.46,0.004114,0.624962,,,,0.004114,0.624962,19.8,0,0,0,0
6/7/2018 0:34,365,3.41,0.004175,0.624962,,,,0.004175,0.624962,20.2,0,0,0,0
6/8/2018 0:34,366,3.46,0.004177,0.624963,,,,0.004177,0.624963,20.7,0,0,0,0
6/9/2018 0:34,367,3.46,0.0044,0.624962,,,,0.0044,0.624962,21,0,0,0,0
6/10/2018 0:34,368,3.46,0.004389,0.624962,,,,0.004389,0.624962,21.1,0,0,0,0
6/11/2018 0:34,369,3.46,0.004395,0.624962,,,,0.004395,0.624962,21.3,0,0,0,0
6/12/2018 0:34,370,3.46,0.004353,0.624963,,,,0.004353,0.624963,21.3,0,0,0,0
6/13/2018 0:34,371,3.46,0.004309,0.624962,,,,0.004309,0.624962,21.3,0,0,0,0
6/14/2018 0:34,372,3.46,0.004278,0.624963,,,,0.004278,0.624963,21.8,0,0,0,0
6/15/2018 0:34,373,3.46,-0.308825,0.624976,,,,-0.308825,0.624976,21.4,0,0,0,0
6/16/2018 0:34,374,3.46,-0.308813,0.624976,,,,-0.308813,0.624976,22.7,0,0,0,0
6/17/2018 0:34,375,3.51,-0.116282,0.624964,,,,-0.116282,0.624964,29.4,0,0,0,0
6/18/2018 0:34,376,3.46,-0.114399,0.624964,,,,-0.114399,0.624964,28.8,0,0,0,0
6/19/2018 0:34,377,3.46,-0.308769,0.624976,,,,-0.308769,0.624976,27.3,0,0,0,0
6/20/2018 0:34,378,3.46,-0.030003,0.624963,,,,-0.030003,0.624963,26.2,0,0,0,0
6/21/2018 0:34,379,3.46,-0.029263,0.624963,,,,-0.029263,0.624963,27.2,0,0,0,0
6/22/2018 0:34,380,3.41,-0.003361,0.624962,,,,-0.003361,0.624962,25.3,0,0,0,0
6/23/2018 0:34,381,3.46,0.241116,0.624961,,,,0.241116,0.624961,26.3,0,0,0,0
6/24/2018 0:34,382,3.46,0.2421,0.624961,,,,0.2421,0.624961,26.6,0,0,0,0
6/25/2018 0:34,383,3.46,0.243126,0.624961,,,,0.243126,0.624961,26.5,0,0,0,0
6/26/2018 0:34,384,3.46,0.245852,0.624961,,,,0.245852,0.624961,26,0,0,0,0
6/27/2018 0:34,385,3.46,0.265352,0.624963,,,,0.265352,0.624963,26.3,0,0,0,0
6/28/2018 0:34,386,3.46,0.26721,0.624964,,,,0.26721,0.624964,26.6,0,0,0,0
6/29/2018 0:34,387,3.46,-0.015676,0.624963,,,,-0.015676,0.624963,25.9,0,0,0,0
6/30/2018 0:34,388,3.46,0.316799,0.624969,,,,0.316799,0.624969,27.3,0,0,0,0
7/1/2018 0:34,389,3.46,0.316797,0.62497,,,,0.316797,0.62497,27.5,0,0,0,0
7/2/2018 0:34,390,3.46,0.316792,0.624969,,,,0.316792,0.624969,28.4,0,0,0,0
7/3/2018 0:34,391,3.46,0.316786,0.624969,,,,0.316786,0.624969,29.2,0,0,0,0
7/4/2018 0:34,392,3.46,0.316788,0.62497,,,,0.316788,0.62497,29.3,0,0,0,0
7/5/2018 0:34,393,3.46,0.31678,0.624969,,,,0.31678,0.624969,30.1,0,0,0,0
7/6/2018 0:34,394,3.46,0.316776,0.624969,,,,0.316776,0.624969,30.6,0,0,0,0
7/7/2018 0:34,395,3.46,0.316786,0.62497,,,,0.316786,0.62497,29.3,0,0,0,0
7/8/2018 0:34,396,3.46,0.316786,0.62497,,,,0.316786,0.62497,29.6,0,0,0,0
7/9/2018 0:34,397,3.46,0.316786,0.62497,,,,0.316786,0.62497,29.6,0,0,0,0
7/10/2018 0:34,398,3.46,0.316782,0.62497,,,,0.316782,0.62497,30.2,0,0,0,0
7/11/2018 0:34,399,3.46,0.316784,0.62497,,,,0.316784,0.62497,29.8,0,0,0,0
7/12/2018 0:34,400,3.41,0.316792,0.624969,,,,0.316792,0.624969,28.6,0,0,0,0
7/13/2018 0:34,401,3.41,0.316792,0.62497,,,,0.316792,0.62497,28.6,0,0,0,0
7/14/2018 0:34,402,3.41,0.316788,0.62497,,,,0.316788,0.62497,29.3,0,0,0,0
7/15/2018 0:34,403,3.46,0.316784,0.62497,,,,0.316784,0.62497,29.8,0,0,0,0
7/16/2018 0:34,404,3.46,0.31678,0.62497,,,,0.31678,0.62497,30.3,0,0,0,0
7/17/2018 0:34,405,3.46,0.316778,0.62497,,,,0.316778,0.62497,30.6,0,0,0,0
7/18/2018 0:34,406,3.41,0.316782,0.62497,,,,0.316782,0.62497,30.2,0,0,0,0
7/19/2018 0:34,407,3.41,0.316786,0.624969,,,,0.316786,0.624969,29.5,0,0,0,0
7/20/2018 0:34,408,3.41,0.316788,0.62497,,,,0.316788,0.62497,29.3,0,0,0,0
7/21/2018 0:34,409,3.41,0.316788,0.62497,,,,0.316788,0.62497,29.1,0,0,0,0
7/22/2018 0:34,410,3.41,0.316788,0.62497,,,,0.316788,0.62497,29.2,0,0,0,0
7/23/2018 0:34,411,3.41,0.316792,0.62497,,,,0.316792,0.62497,28.6,0,0,0,0
7/24/2018 0:34,412,3.41,0.316793,0.62497,,,,0.316793,0.62497,28.3,0,0,0,0
7/25/2018 0:34,413,3.41,0.316795,0.62497,,,,0.316795,0.62497,28.1,0,0,0,0
7/26/2018 0:34,414,3.41,0.316797,0.624974,,,,0.316797,0.624974,27.7,0,0,0,0
7/27/2018 0:34,415,3.41,0.316799,0.62497,,,,0.316799,0.62497,27.5,0,0,0,0
7/28/2018 0:34,416,3.41,0.316797,0.62497,,,,0.316797,0.62497,27.8,0,0,0,0
7/29/2018 0:34,417,3.41,0.316799,0.62497,,,,0.316799,0.62497,27.4,0,0,0,0
7/30/2018 0:34,418,3.41,0.316801,0.62497,,,,0.316801,0.62497,27.1,0,0,0,0
7/31/2018 0:34,419,3.46,0.078169,0.624962,,,,0.078169,0.624962,26.8,0,0,0,0
8/1/2018 0:34,420,3.46,0.045216,0.624962,,,,0.045216,0.624962,27.4,0,0,0,0
8/2/2018 0:34,421,3.46,-0.036283,0.624963,,,,-0.036283,0.624963,27.3,0,0,0,0
8/3/2018 0:34,422,3.46,0.059408,0.624962,,,,0.059408,0.624962,29.5,0,0,0,0
8/4/2018 0:34,423,3.41,-0.044554,0.624963,,,,-0.044554,0.624963,18.6,0,0,0,0
8/5/2018 0:34,424,3.46,0.119753,0.624961,,,,0.119753,0.624961,22.6,0,0,0,0
8/6/2018 0:34,425,3.46,0.115774,0.624961,,,,0.115774,0.624961,22.3,0,0,0,0
8/7/2018 0:34,426,3.41,0.032982,0.624962,,,,0.032982,0.624962,15.1,0,0,0,0
8/8/2018 0:34,427,3.46,0.222374,0.624959,,,,0.222374,0.624959,17.6,0,0,0,0
8/9/2018 0:34,428,3.46,-0.013803,0.624963,,,,-0.013803,0.624963,18.6,0,0,0,0
8/10/2018 0:34,429,3.46,-0.016573,0.624963,,,,-0.016573,0.624963,19.2,0,0,0,0
8/11/2018 0:34,430,3.46,-0.019323,0.624963,,,,-0.019323,0.624963,20.4,0,0,0,0
8/12/2018 0:34,431,3.46,-0.020519,0.624963,,,,-0.020519,0.624963,21.5,0,0,0,0
8/13/2018 0:34,432,3.46,-0.022503,0.624963,,,,-0.022503,0.624963,21.6,0,0,0,0
8/14/2018 0:34,433,3.41,0.048885,0.624962,,,,0.048885,0.624962,21.1,0,0,0,0
8/15/2018 0:34,434,3.46,0.130651,0.624961,,,,0.130651,0.624961,21.3,0,0,0,0
8/16/2018 0:34,435,3.46,0.133503,0.624961,,,,0.133503,0.624961,23.3,0,0,0,0
8/17/2018 0:34,436,3.41,-0.189875,0.624964,,,,-0.189875,0.624964,15.5,0,0,0,0
8/18/2018 0:34,437,3.41,0.316908,0.624967,,,,0.316908,0.624967,10.2,0,0,0,0
8/19/2018 0:34,438,3.46,-0.037693,0.624964,,,,-0.037693,0.624964,16.9,0,0,0,0
8/20/2018 0:34,439,3.41,-0.037342,0.624963,,,,-0.037342,0.624963,13.8,0,0,0,0
8/21/2018 0:34,440,3.41,-0.037132,0.624964,,,,-0.037132,0.624964,15.6,0,0,0,0
8/22/2018 0:34,441,3.36,-0.037544,0.624964,,,,-0.037544,0.624964,5,0,0,0,0
8/23/2018 0:34,442,3.41,-0.037584,0.624963,,,,-0.037584,0.624963,10.8,0,0,0,0
8/24/2018 0:34,443,3.41,-0.037796,0.624963,,,,-0.037796,0.624963,11.9,0,0,0,0
8/25/2018 0:34,444,3.41,-0.037889,0.624964,,,,-0.037889,0.624964,14,0,0,0,0
8/26/2018 0:34,445,3.41,-0.038054,0.624964,,,,-0.038054,0.624964,11.9,0,0,0,0
8/27/2018 0:34,446,3.36,-0.03813,0.624964,,,,-0.03813,0.624964,7.6,0,0,0,0
8/28/2018 0:34,447,3.41,-0.038139,0.624964,,,,-0.038139,0.624964,9.9,0,0,0,0
8/29/2018 0:34,448,3.36,-0.038057,0.624964,,,,-0.038057,0.624964,5.6,0,0,0,0
8/30/2018 0:34,449,3.46,-0.037832,0.624963,,,,-0.037832,0.624963,14.1,0,0,0,0
8/31/2018 0:34,450,3.36,-0.038164,0.624964,,,,-0.038164,0.624964,5.5,0,0,0,0
9/1/2018 0:34,451,3.41,-0.038038,0.624964,,,,-0.038038,0.624964,5.3,0,0,0,0
9/2/2018 0:34,452,3.36,-0.037979,0.624964,,,,-0.037979,0.624964,1.9,0,0,0,0
9/3/2018 0:34,453,3.36,-0.037819,0.624964,,,,-0.037819,0.624964,2.9,0,0,0,0
9/4/2018 0:34,454,3.41,-0.03763,0.624963,,,,-0.03763,0.624963,6.9,0,0,0,0
9/5/2018 0:34,455,3.46,-0.037397,0.624964,,,,-0.037397,0.624964,9.1,0,0,0,0
9/6/2018 0:34,456,3.46,-0.037161,0.624963,,,,-0.037161,0.624963,14.1,0,0,0,0
9/7/2018 0:34,457,3.41,-0.037359,0.624964,,,,-0.037359,0.624964,5.4,0,0,0,0
9/8/2018 0:34,458,3.41,-0.037233,0.624964,,,,-0.037233,0.624964,8.7,0,0,0,0
9/9/2018 0:34,459,3.46,-0.037249,0.624964,,,,-0.037249,0.624964,8.9,0,0,0,0
9/10/2018 0:34,460,3.41,-0.037313,0.624964,,,,-0.037313,0.624964,6,0,0,0,0
9/11/2018 0:34,461,3.36,-0.037262,0.624964,,,,-0.037262,0.624964,0.8,0,0,0,0
9/12/2018 0:34,462,3.46,-0.037018,0.624964,,,,-0.037018,0.624964,9.4,0,0,0,0
9/13/2018 0:34,463,3.46,-0.036537,0.624964,,,,-0.036537,0.624964,6.9,0,0,0,0
9/14/2018 0:34,464,3.41,-0.036669,0.624964,,,,-0.036669,0.624964,4.8,0,0,0,0
9/15/2018 0:34,465,3.46,-0.036366,0.624964,,,,-0.036366,0.624964,9.1,0,0,0,0
9/16/2018 0:34,466,3.46,-0.035265,0.624964,,,,-0.035265,0.624964,10.2,0,0,0,0
9/17/2018 0:34,467,3.46,-0.034969,0.624963,,,,-0.034969,0.624963,12.3,0,0,0,0
9/18/2018 0:34,468,3.36,-0.034998,0.624964,,,,-0.034998,0.624964,3.1,0,0,0,0
9/19/2018 0:34,469,3.41,-0.033092,0.624964,,,,-0.033092,0.624964,4.3,0,0,0,0
9/20/2018 0:34,470,3.41,-0.031796,0.624964,,,,-0.031796,0.624964,3.6,0,0,0,0
9/21/2018 0:34,471,3.46,-0.030508,0.624964,,,,-0.030508,0.624964,8,0,0,0,0
9/22/2018 0:34,472,3.46,-0.029589,0.624964,,,,-0.029589,0.624964,11.9,0,0,0,0
9/23/2018 0:34,473,3.41,-0.029497,0.624964,,,,-0.029497,0.624964,3.3,0,0,0,0
9/24/2018 0:34,474,3.36,-0.02948,0.624964,,,,-0.02948,0.624964,0.6,0,0,0,0
9/25/2018 0:34,475,3.36,-0.029371,0.624964,,,,-0.029371,0.624964,0.3,0,0,0,0
9/26/2018 0:34,476,3.36,-0.029205,0.624964,,,,-0.029205,0.624964,-0.6,0,0,0,0
9/27/2018 0:34,477,3.36,-0.029007,0.624964,,,,-0.029007,0.624964,-0.4,0,0,0,0
9/28/2018 0:34,478,3.36,-0.028587,0.624964,,,,-0.028587,0.624964,2.4,0,0,0,0
9/29/2018 0:34,479,3.36,-0.028273,0.624964,,,,-0.028273,0.624964,-1,0,0,0,0
9/30/2018 0:34,480,3.36,-0.027901,0.624964,,,,-0.027901,0.624964,-2,0,0,0,0
10/1/2018 0:34,481,3.36,-0.027298,0.624964,,,,-0.027298,0.624964,-0.1,0,0,0,0
10/2/2018 0:34,482,3.41,-0.026545,0.624964,,,,-0.026545,0.624964,4.4,0,0,0,0
10/3/2018 0:34,483,3.41,-0.025814,0.624964,,,,-0.025814,0.624964,1,0,0,0,0
10/4/2018 0:34,484,3.36,-0.02504,0.624964,,,,-0.02504,0.624964,-3.4,0,0,0,0
10/5/2018 0:34,485,3.36,-0.024134,0.624964,,,,-0.024134,0.624964,-2.9,0,0,0,0
10/6/2018 0:34,486,3.36,-0.023001,0.624964,,,,-0.023001,0.624964,-1.4,0,0,0,0
10/7/2018 0:34,487,3.36,-0.021854,0.624964,,,,-0.021854,0.624964,-2.6,0,0,0,0
10/8/2018 0:34,488,3.41,-0.020302,0.624964,,,,-0.020302,0.624964,-0.2,0,0,0,0
10/9/2018 0:34,489,3.36,-0.018965,0.624964,,,,-0.018965,0.624964,-3.5,0,0,0,0
10/10/2018 0:34,490,3.36,-0.017597,0.624964,,,,-0.017597,0.624964,-4.4,0,0,0,0
10/11/2018 0:34,491,3.41,-0.016394,0.624964,,,,-0.016394,0.624964,-0.2,0,0,0,0
10/12/2018 0:34,492,3.36,-0.015753,0.624964,,,,-0.015753,0.624964,-4.4,0,0,0,0
10/13/2018 0:34,493,3.36,-0.01478,0.624964,,,,-0.01478,0.624964,-1.7,0,0,0,0
10/14/2018 0:34,494,3.36,-0.014095,0.624964,,,,-0.014095,0.624964,-1.4,0,0,0,0
10/15/2018 0:34,495,3.36,-0.013409,0.624964,,,,-0.013409,0.624964,-3.4,0,0,0,0
10/16/2018 0:34,496,3.36,-0.012854,0.624964,,,,-0.012854,0.624964,-4.9,0,0,0,0
10/17/2018 0:34,497,3.36,-0.012283,0.624964,,,,-0.012283,0.624964,-4.4,0,0,0,0
10/18/2018 0:34,498,3.36,-0.012213,0.624964,,,,-0.012213,0.624964,-4.3,0,0,0,0
10/19/2018 0:34,499,3.36,-0.012123,0.624964,,,,-0.012123,0.624964,-5.7,0,0,0,0
10/20/2018 0:34,500,3.31,-0.012175,0.624964,,,,-0.012175,0.624964,-8.6,0,0,0,0
10/21/2018 0:34,501,3.36,-0.011408,0.624964,,,,-0.011408,0.624964,-6.4,0,0,0,0
10/22/2018 0:34,502,3.36,-0.010845,0.624964,,,,-0.010845,0.624964,-5.7,0,0,0,0
10/23/2018 0:34,503,3.41,-0.009668,0.624964,,,,-0.009668,0.624964,-3.1,0,0,0,0
10/24/2018 0:34,504,3.31,-0.00942,0.624964,,,,-0.00942,0.624964,-11.1,0,0,0,0
10/25/2018 0:34,505,3.41,-0.008739,0.624964,,,,-0.008739,0.624964,-3.6,0,0,0,0
10/26/2018 0:34,506,3.31,-0.008335,0.624964,,,,-0.008335,0.624964,-12.2,0,0,0,0
10/27/2018 0:34,507,3.36,-0.007721,0.624964,,,,-0.007721,0.624964,-5.7,0,0,0,0
10/28/2018 0:34,508,3.36,-0.007717,0.624964,,,,-0.007717,0.624964,-5.5,0,0,0,0
10/29/2018 0:34,509,3.26,-0.008121,0.624965,,,,-0.008121,0.624965,-14.7,0,0,0,0
10/30/2018 0:34,510,3.36,-0.00745,0.624964,,,,-0.00745,0.624964,-7.2,0,0,0,0
10/31/2018 0:34,511,3.31,-0.0072,0.624964,,,,-0.0072,0.624964,-10.7,0,0,0,0
11/1/2018 0:34,512,3.31,-0.007071,0.624964,,,,-0.007071,0.624964,-13.7,0,0,0,0
11/2/2018 0:34,513,3.16,-0.006365,0.624965,,,,-0.006365,0.624965,-24.2,0,0,0,0
11/3/2018 0:34,514,3.36,-0.005407,0.624964,,,,-0.005407,0.624964,-12,0,0,0,0
11/4/2018 0:34,515,3.21,-0.005314,0.624965,,,,-0.005314,0.624965,-23.3,0,0,0,0
11/5/2018 0:34,516,3.36,-0.004288,0.624964,,,,-0.004288,0.624964,-11.1,0,0,0,0
11/6/2018 0:34,517,3.31,-0.003977,0.624964,,,,-0.003977,0.624964,-13.1,0,0,0,0
11/7/2018 0:34,518,3.21,-0.003893,0.624965,,,,-0.003893,0.624965,-22.9,0,0,0,0
11/8/2018 0:34,519,3.26,-0.003275,0.624965,,,,-0.003275,0.624965,-19.7,0,0,0,0
11/9/2018 0:34,520,3.31,-0.002779,0.624964,,,,-0.002779,0.624964,-15.1,0,0,0,0
11/10/2018 0:34,521,3.31,-0.00259,0.624964,,,,-0.00259,0.624964,-13.3,0,0,0,0
11/11/2018 0:34,522,3.36,-0.002317,0.624964,,,,-0.002317,0.624964,-11.8,0,0,0,0
11/12/2018 0:34,523,3.31,-0.002127,0.624964,,,,-0.002127,0.624964,-13.5,0,0,0,0
11/13/2018 0:34,524,3.31,-0.001802,0.624964,,,,-0.001802,0.624964,-15.2,0,0,0,0
11/14/2018 0:34,525,3.21,-0.00186,0.624965,,,,-0.00186,0.624965,-21.7,0,0,0,0
11/15/2018 0:34,526,3.16,-0.001787,0.624965,,,,-0.001787,0.624965,-27.4,0,0,0,0
11/16/2018 0:34,527,3.16,-0.001696,0.624965,,,,-0.001696,0.624965,-28.9,0,0,0,0
11/17/2018 0:34,528,3.16,-0.001423,0.624965,,,,-0.001423,0.624965,-30,0,0,0,0
11/18/2018 0:34,529,3.31,-0.000645,0.624964,,,,-0.000645,0.624964,-18.9,0,0,0,0
11/19/2018 0:34,530,3.21,-0.000504,0.624965,,,,-0.000504,0.624965,-22.9,0,0,0,0
11/20/2018 0:34,531,3.36,0.000057,0.624964,,,,0.000057,0.624964,-10.6,0,0,0,0
11/21/2018 0:34,532,3.41,0.000233,0.624964,,,,0.000233,0.624964,-8,0,0,0,0
11/22/2018 0:34,533,3.36,-0.000332,0.624964,,,,-0.000332,0.624964,-11,0,0,0,0
11/23/2018 0:34,534,3.36,-0.000639,0.624964,,,,-0.000639,0.624964,-10.9,0,0,0,0
11/24/2018 0:34,535,3.31,-0.000929,0.624964,,,,-0.000929,0.624964,-13.6,0,0,0,0
11/25/2018 0:34,536,3.26,-0.001078,0.624964,,,,-0.001078,0.624964,-20.1,0,0,0,0
11/26/2018 0:34,537,3.26,-0.000982,0.624964,,,,-0.000982,0.624964,-18.1,0,0,0,0
11/27/2018 0:34,538,3.31,-0.000853,0.624964,,,,-0.000853,0.624964,-16.4,0,0,0,0
11/28/2018 0:34,539,3.36,-0.000601,0.624964,,,,-0.000601,0.624964,-11,0,0,0,0
11/29/2018 0:34,540,3.36,-0.000561,0.624964,,,,-0.000561,0.624964,-11.6,0,0,0,0
11/30/2018 0:34,541,3.36,-0.000511,0.624964,,,,-0.000511,0.624964,-10,0,0,0,0
12/1/2018 0:34,542,3.36,-0.000587,0.624964,,,,-0.000587,0.624964,-12.4,0,0,0,0
12/2/2018 0:34,543,3.31,-0.0007,0.624964,,,,-0.0007,0.624964,-12.6,0,0,0,0
12/3/2018 0:34,544,3.41,-0.00016,0.624964,,,,-0.00016,0.624964,-4.3,0,0,0,0
12/4/2018 0:34,545,3.36,-0.0014,0.624964,,,,-0.0014,0.624964,-10.1,0,0,0,0
12/5/2018 0:34,546,3.41,-0.001743,0.624964,,,,-0.001743,0.624964,-6.5,0,0,0,0
12/6/2018 0:34,547,3.31,-0.00251,0.624964,,,,-0.00251,0.624964,-12.5,0,0,0,0
12/7/2018 0:34,548,3.36,-0.002661,0.624964,,,,-0.002661,0.624964,-9.4,0,0,0,0
12/8/2018 0:34,549,3.31,-0.003155,0.624965,,,,-0.003155,0.624965,-15.5,0,0,0,0
12/9/2018 0:34,550,3.31,-0.003252,0.624964,,,,-0.003252,0.624964,-13.1,0,0,0,0
12/10/2018 0:34,551,3.31,-0.003521,0.624964,,,,-0.003521,0.624964,-15.9,0,0,0,0
12/11/2018 0:34,552,3.21,-0.003822,0.624965,,,,-0.003822,0.624965,-21.9,0,0,0,0
12/12/2018 0:34,553,3.21,-0.004234,0.624965,,,,-0.004234,0.624965,-21.9,0,0,0,0
12/13/2018 0:34,554,3.26,-0.004135,0.624964,,,,-0.004135,0.624964,-18.2,0,0,0,0
12/14/2018 0:34,555,3.21,-0.00432,0.624964,,,,-0.00432,0.624964,-22.7,0,0,0,0
12/15/2018 0:34,556,3.21,-0.004547,0.624965,,,,-0.004547,0.624965,-22.4,0,0,0,0
12/16/2018 0:34,557,3.21,-0.004629,0.624965,,,,-0.004629,0.624965,-24.1,0,0,0,0
12/17/2018 0:34,558,3.26,-0.004559,0.624964,,,,-0.004559,0.624964,-19.2,0,0,0,0
12/18/2018 0:34,559,3.31,-0.004356,0.624964,,,,-0.004356,0.624964,-16.6,0,0,0,0
12/19/2018 0:34,560,3.36,-0.004129,0.624964,,,,-0.004129,0.624964,-14.1,0,0,0,0
12/20/2018 0:34,561,3.36,-0.003967,0.624964,,,,-0.003967,0.624964,-13,0,0,0,0
12/21/2018 0:34,562,3.31,-0.003937,0.624964,,,,-0.003937,0.624964,-14.9,0,0,0,0
12/22/2018 0:34,563,3.31,-0.00404,0.624964,,,,-0.00404,0.624964,-16.7,0,0,0,0
12/23/2018 0:34,564,3.31,-0.004044,0.624964,,,,-0.004044,0.624964,-14.6,0,0,0,0
12/24/2018 0:34,565,3.31,-0.004082,0.624964,,,,-0.004082,0.624964,-16.7,0,0,0,0
12/25/2018 0:34,566,3.31,-0.004131,0.624965,,,,-0.004131,0.624965,-17.9,0,0,0,0
12/26/2018 0:34,567,3.21,-0.0044,0.624965,,,,-0.0044,0.624965,-23.9,0,0,0,0
12/27/2018 0:34,568,3.21,-0.004618,0.624965,,,,-0.004618,0.624965,-24.5,0,0,0,0
12/28/2018 0:34,569,3.26,-0.004654,0.624965,,,,-0.004654,0.624965,-21.4,0,0,0,0
12/29/2018 0:34,570,3.26,-0.004667,0.624965,,,,-0.004667,0.624965,-22,0,0,0,0
12/30/2018 0:34,571,3.21,-0.004852,0.624964,,,,-0.004852,0.624964,-25.6,0,0,0,0
12/31/2018 0:34,572,3.26,-0.004839,0.624964,,,,-0.004839,0.624964,-21.1,0,0,0,0
1/1/2019 0:34,573,3.36,-0.00452,0.624964,,,,-0.00452,0.624964,-13.1,0,0,0,0
1/2/2019 0:34,574,3.36,-0.00429,0.624964,,,,-0.00429,0.624964,-12.8,0,0,0,0
