Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger Gruber#2,,,,,,,,,,,,,
Serial Number,5123,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.19.4,,,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,,,
Sampling Rate,FIXED,,,,,,,,,,,,,
Current Interval,1:00:00,,,,,,,,,,,,,
Start Time,6/28/2019,13:07:13,,,,,,,,,,,,
Current Time,7/20/2022,16:43:52,Logger Time,7/20/2022,14:08:08,,,,,,,,,
Number Of Sensors,2,,,,,,,,,,,,,
Number Of Records,26786,Dnl using USB,,,,,,,,,,,,
Sensor Upload Num / Status Code,1,20002A,FFFFFFFF,0,Bat Type LSH14Light,,WD 255,PO 0,EXT 157,BO 0,SW 255,PDI 255,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,Tilt 2,,,,Tilt 1,Tilt 2,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x
6/27/2020 2:07,8703,3.51,0.008329,0.023619,,,,0.008329,0.023619,4.6,0,0,0,0
6/27/2020 3:07,8704,3.51,0.007942,0.023693,,,,0.007942,0.023693,4.8,0,0,0,0
6/27/2020 4:07,8705,3.51,0.008312,0.023689,,,,0.008312,0.023689,5.3,0,0,0,0
6/27/2020 5:07,8706,3.51,0.00762,0.023731,,,,0.00762,0.023731,5.8,0,0,0,0
6/27/2020 6:07,8707,3.51,0.008389,0.023834,,,,0.008389,0.023834,6,0,0,0,0
6/27/2020 7:07,8708,3.51,0.008116,0.02363,,,,0.008116,0.02363,7.1,0,0,0,0
6/27/2020 8:07,8709,3.56,0.008532,0.023937,,,,0.008532,0.023937,8.8,0,0,0,0
6/27/2020 9:07,8710,3.56,0.007973,0.023775,,,,0.007973,0.023775,8.3,0,0,0,0
6/27/2020 10:07,8711,3.56,0.007528,0.023911,,,,0.007528,0.023911,11.1,0,0,0,0
6/27/2020 11:07,8712,3.56,0.007715,0.02372,,,,0.007715,0.02372,12,0,0,0,0
6/27/2020 12:07,8713,3.56,0.007942,0.02363,,,,0.007942,0.02363,12.2,0,0,0,0
6/27/2020 13:07,8714,3.56,0.00861,0.023537,,,,0.00861,0.023537,9.7,0,0,0,0
6/27/2020 14:07,8715,3.56,0.008266,0.023804,,,,0.008266,0.023804,9.8,0,0,0,0
6/27/2020 15:07,8716,3.56,0.007977,0.023735,,,,0.007977,0.023735,12.9,0,0,0,0
6/27/2020 16:07,8717,3.71,0.008085,0.023663,,,,0.008085,0.023663,17.4,0,0,0,0
6/27/2020 17:07,8718,3.71,0.008554,0.023581,,,,0.008554,0.023581,17.2,0,0,0,0
6/27/2020 18:07,8719,3.71,0.00828,0.023451,,,,0.00828,0.023451,16.3,0,0,0,0
6/27/2020 19:07,8720,3.71,0.007956,0.023479,,,,0.007956,0.023479,13.6,0,0,0,0
6/27/2020 20:07,8721,3.71,0.008501,0.023424,,,,0.008501,0.023424,14.3,0,0,0,0
6/27/2020 21:07,8722,3.56,0.008358,0.023336,,,,0.008358,0.023336,13.5,0,0,0,0
6/27/2020 22:07,8723,3.56,0.008352,0.023355,,,,0.008352,0.023355,12.6,0,0,0,0
6/27/2020 23:07,8724,3.56,0.008427,0.023392,,,,0.008427,0.023392,10.3,0,0,0,0
6/28/2020 0:07,8725,3.51,0.008478,0.023428,,,,0.008478,0.023428,3.5,0,0,0,0
6/28/2020 1:07,8726,3.51,0.008308,0.023455,,,,0.008308,0.023455,1.8,0,0,0,0
6/28/2020 2:07,8727,3.51,0.008121,0.023489,,,,0.008121,0.023489,1.6,0,0,0,0
6/28/2020 3:07,8728,3.51,0.008043,0.023531,,,,0.008043,0.023531,3.3,0,0,0,0
6/28/2020 4:07,8729,3.51,0.008036,0.023556,,,,0.008036,0.023556,3.1,0,0,0,0
6/28/2020 5:07,8730,3.51,0.007954,0.023556,,,,0.007954,0.023556,5.8,0,0,0,0
6/28/2020 6:07,8731,3.56,0.00794,0.023571,,,,0.00794,0.023571,8.2,0,0,0,0
6/28/2020 7:07,8732,3.56,0.007875,0.023558,,,,0.007875,0.023558,11.4,0,0,0,0
6/28/2020 8:07,8733,3.56,0.007851,0.023468,,,,0.007851,0.023468,15.8,0,0,0,0
6/28/2020 9:07,8734,3.71,0.008034,0.023376,,,,0.008034,0.023376,18.1,0,0,0,0
6/28/2020 10:07,8735,3.71,0.008293,0.023304,,,,0.008293,0.023304,19.4,0,0,0,0
6/28/2020 11:07,8736,3.71,0.008106,0.023207,,,,0.008106,0.023207,22.4,0,0,0,0
6/28/2020 12:07,8737,3.71,0.00811,0.023083,,,,0.00811,0.023083,25.7,0,0,0,0
6/28/2020 13:07,8738,3.71,0.00841,0.023075,,,,0.00841,0.023075,26.6,0,0,0,0
6/28/2020 14:07,8739,3.71,0.008768,0.023005,,,,0.008768,0.023005,25.6,0,0,0,0
6/28/2020 15:07,8740,3.71,0.008436,0.022955,,,,0.008436,0.022955,26.3,0,0,0,0
6/28/2020 16:07,8741,3.71,0.00864,0.022871,,,,0.00864,0.022871,25.9,0,0,0,0
6/28/2020 17:07,8742,3.71,0.009027,0.022881,,,,0.009027,0.022881,25.7,0,0,0,0
6/28/2020 18:07,8743,3.71,0.00914,0.022812,,,,0.00914,0.022812,24.2,0,0,0,0
6/28/2020 19:07,8744,3.71,0.009048,0.022743,,,,0.009048,0.022743,22.9,0,0,0,0
6/28/2020 20:07,8745,3.71,0.009392,0.022772,,,,0.009392,0.022772,19.5,0,0,0,0
6/28/2020 21:07,8746,3.71,0.009001,0.02272,,,,0.009001,0.02272,16.9,0,0,0,0
6/28/2020 22:07,8747,3.71,0.009197,0.022743,,,,0.009197,0.022743,14.7,0,0,0,0
6/28/2020 23:07,8748,3.56,0.009064,0.022692,,,,0.009064,0.022692,11.4,0,0,0,0
6/29/2020 0:07,8749,3.51,0.009041,0.022783,,,,0.009041,0.022783,6.8,0,0,0,0
6/29/2020 1:07,8750,3.51,0.008881,0.022816,,,,0.008881,0.022816,6.1,0,0,0,0
6/29/2020 2:07,8751,3.51,0.00877,0.022873,,,,0.00877,0.022873,4.7,0,0,0,0
6/29/2020 3:07,8752,3.51,0.008692,0.022888,,,,0.008692,0.022888,3.9,0,0,0,0
6/29/2020 4:07,8753,3.51,0.008587,0.022947,,,,0.008587,0.022947,4,0,0,0,0
6/29/2020 5:07,8754,3.51,0.008514,0.022961,,,,0.008514,0.022961,5.1,0,0,0,0
6/29/2020 6:07,8755,3.51,0.008453,0.022991,,,,0.008453,0.022991,6.9,0,0,0,0
6/29/2020 7:07,8756,3.56,0.008581,0.023046,,,,0.008581,0.023046,8.7,0,0,0,0
6/29/2020 8:07,8757,3.56,0.008524,0.022987,,,,0.008524,0.022987,11.2,0,0,0,0
6/29/2020 9:07,8758,3.56,0.008348,0.023026,,,,0.008348,0.023026,14.4,0,0,0,0
6/29/2020 10:07,8759,3.71,0.008614,0.023069,,,,0.008614,0.023069,18.5,0,0,0,0
6/29/2020 11:07,8760,3.71,0.008989,0.023005,,,,0.008989,0.023005,18.6,0,0,0,0
6/29/2020 12:07,8761,3.71,0.008497,0.022881,,,,0.008497,0.022881,23.1,0,0,0,0
6/29/2020 13:07,8762,3.71,0.008917,0.022615,,,,0.008917,0.022615,23.4,0,0,0,0
6/29/2020 14:07,8763,3.71,0.009033,0.022724,,,,0.009033,0.022724,21.3,0,0,0,0
6/29/2020 15:07,8764,3.71,0.008732,0.022627,,,,0.008732,0.022627,25.5,0,0,0,0
6/29/2020 16:07,8765,3.71,0.009222,0.022545,,,,0.009222,0.022545,24.8,0,0,0,0
6/29/2020 17:07,8766,3.71,0.009317,0.022512,,,,0.009317,0.022512,23.8,0,0,0,0
6/29/2020 18:07,8767,3.71,0.009281,0.022461,,,,0.009281,0.022461,24.9,0,0,0,0
6/29/2020 19:07,8768,3.71,0.009336,0.022423,,,,0.009336,0.022423,23.2,0,0,0,0
6/29/2020 20:07,8769,3.71,0.00947,0.022442,,,,0.00947,0.022442,19.6,0,0,0,0
6/29/2020 21:07,8770,3.71,0.00947,0.022406,,,,0.00947,0.022406,15.9,0,0,0,0
6/29/2020 22:07,8771,3.56,0.009432,0.02243,,,,0.009432,0.02243,13.6,0,0,0,0
6/29/2020 23:07,8772,3.56,0.009132,0.022398,,,,0.009132,0.022398,12.4,0,0,0,0
6/30/2020 0:07,8773,3.56,0.008947,0.022457,,,,0.008947,0.022457,11.8,0,0,0,0
6/30/2020 1:07,8774,3.56,0.008942,0.022573,,,,0.008942,0.022573,9.1,0,0,0,0
6/30/2020 2:07,8775,3.56,0.008783,0.022648,,,,0.008783,0.022648,8.7,0,0,0,0
6/30/2020 3:07,8776,3.56,0.008709,0.022711,,,,0.008709,0.022711,9.1,0,0,0,0
6/30/2020 4:07,8777,3.56,0.008587,0.022823,,,,0.008587,0.022823,10.6,0,0,0,0
6/30/2020 5:07,8778,3.56,0.008574,0.022909,,,,0.008574,0.022909,11,0,0,0,0
6/30/2020 6:07,8779,3.56,0.008512,0.022959,,,,0.008512,0.022959,12.4,0,0,0,0
6/30/2020 7:07,8780,3.56,0.008556,0.023006,,,,0.008556,0.023006,13.3,0,0,0,0
6/30/2020 8:07,8781,3.56,0.008532,0.023026,,,,0.008532,0.023026,13.5,0,0,0,0
6/30/2020 9:07,8782,3.71,0.008444,0.023037,,,,0.008444,0.023037,15.8,0,0,0,0
6/30/2020 10:07,8783,3.71,0.008255,0.023005,,,,0.008255,0.023005,18.9,0,0,0,0
6/30/2020 11:07,8784,3.71,0.008301,0.022848,,,,0.008301,0.022848,22.6,0,0,0,0
6/30/2020 12:07,8785,3.71,0.008339,0.022839,,,,0.008339,0.022839,20.6,0,0,0,0
6/30/2020 13:07,8786,3.71,0.008675,0.022757,,,,0.008675,0.022757,20.1,0,0,0,0
6/30/2020 14:07,8787,3.71,0.008442,0.022701,,,,0.008442,0.022701,23.6,0,0,0,0
6/30/2020 15:07,8788,3.71,0.009224,0.022646,,,,0.009224,0.022646,19.8,0,0,0,0
6/30/2020 16:07,8789,3.71,0.008745,0.022675,,,,0.008745,0.022675,20.9,0,0,0,0
6/30/2020 17:07,8790,3.71,0.009739,0.022602,,,,0.009739,0.022602,18,0,0,0,0
6/30/2020 18:07,8791,3.71,0.009216,0.022537,,,,0.009216,0.022537,16.5,0,0,0,0
6/30/2020 19:07,8792,3.71,0.008457,0.022533,,,,0.008457,0.022533,16.7,0,0,0,0
6/30/2020 20:07,8793,3.71,0.009052,0.022688,,,,0.009052,0.022688,16,0,0,0,0
6/30/2020 21:07,8794,3.56,0.009338,0.022564,,,,0.009338,0.022564,14.6,0,0,0,0
6/30/2020 22:07,8795,3.56,0.009016,0.022425,,,,0.009016,0.022425,12.6,0,0,0,0
6/30/2020 23:07,8796,3.56,0.008856,0.022537,,,,0.008856,0.022537,8.5,0,0,0,0
7/1/2020 0:07,8797,3.51,0.009056,0.022522,,,,0.009056,0.022522,7,0,0,0,0
7/1/2020 1:07,8798,3.51,0.008682,0.022703,,,,0.008682,0.022703,7.4,0,0,0,0
7/1/2020 2:07,8799,3.51,0.008696,0.022696,,,,0.008696,0.022696,7.1,0,0,0,0
7/1/2020 3:07,8800,3.51,0.00877,0.022808,,,,0.00877,0.022808,6.8,0,0,0,0
7/1/2020 4:07,8801,3.51,0.009069,0.022755,,,,0.009069,0.022755,6.1,0,0,0,0
7/1/2020 5:07,8802,3.51,0.008898,0.022778,,,,0.008898,0.022778,5.8,0,0,0,0
7/1/2020 6:07,8803,3.51,0.00876,0.0228,,,,0.00876,0.0228,5.9,0,0,0,0
7/1/2020 7:07,8804,3.51,0.009306,0.022865,,,,0.009306,0.022865,6.1,0,0,0,0
7/1/2020 8:07,8805,3.51,0.009306,0.022728,,,,0.009306,0.022728,7,0,0,0,0
7/1/2020 9:07,8806,3.51,0.00877,0.022799,,,,0.00877,0.022799,7.9,0,0,0,0
7/1/2020 10:07,8807,3.56,0.009102,0.022701,,,,0.009102,0.022701,8.6,0,0,0,0
7/1/2020 11:07,8808,3.56,0.008856,0.022884,,,,0.008856,0.022884,8.3,0,0,0,0
7/1/2020 12:07,8809,3.56,0.00872,0.022791,,,,0.00872,0.022791,10.9,0,0,0,0
7/1/2020 13:07,8810,3.56,0.009428,0.022678,,,,0.009428,0.022678,13.1,0,0,0,0
7/1/2020 14:07,8811,3.56,0.008598,0.022701,,,,0.008598,0.022701,14.3,0,0,0,0
7/1/2020 15:07,8812,3.71,0.008993,0.022696,,,,0.008993,0.022696,14.7,0,0,0,0
7/1/2020 16:07,8813,3.56,0.009207,0.022556,,,,0.009207,0.022556,13.6,0,0,0,0
7/1/2020 17:07,8814,3.56,0.009495,0.022533,,,,0.009495,0.022533,12.8,0,0,0,0
7/1/2020 18:07,8815,3.56,0.009222,0.022539,,,,0.009222,0.022539,10.5,0,0,0,0
7/1/2020 19:07,8816,3.56,0.008801,0.022615,,,,0.008801,0.022615,9.2,0,0,0,0
7/1/2020 20:07,8817,3.56,0.008785,0.022573,,,,0.008785,0.022573,8.2,0,0,0,0
7/1/2020 21:07,8818,3.56,0.008888,0.022617,,,,0.008888,0.022617,7,0,0,0,0
7/1/2020 22:07,8819,3.51,0.008917,0.022612,,,,0.008917,0.022612,5.9,0,0,0,0
7/1/2020 23:07,8820,3.51,0.008635,0.022633,,,,0.008635,0.022633,5.3,0,0,0,0
7/2/2020 0:07,8821,3.51,0.008661,0.022667,,,,0.008661,0.022667,4.9,0,0,0,0
7/2/2020 1:07,8822,3.51,0.008593,0.022678,,,,0.008593,0.022678,4.3,0,0,0,0
7/2/2020 2:07,8823,3.51,0.008579,0.022738,,,,0.008579,0.022738,3.9,0,0,0,0
7/2/2020 3:07,8824,3.51,0.008564,0.022829,,,,0.008564,0.022829,3.6,0,0,0,0
7/2/2020 4:07,8825,3.51,0.008799,0.022884,,,,0.008799,0.022884,3.3,0,0,0,0
7/2/2020 5:07,8826,3.51,0.008366,0.022863,,,,0.008366,0.022863,3,0,0,0,0
7/2/2020 6:07,8827,3.51,0.008331,0.022976,,,,0.008331,0.022976,3,0,0,0,0
7/2/2020 7:07,8828,3.51,0.008392,0.023066,,,,0.008392,0.023066,3.1,0,0,0,0
7/2/2020 8:07,8829,3.51,0.008524,0.023199,,,,0.008524,0.023199,3.6,0,0,0,0
7/2/2020 9:07,8830,3.51,0.007917,0.023209,,,,0.007917,0.023209,4.4,0,0,0,0
7/2/2020 10:07,8831,3.51,0.008566,0.023243,,,,0.008566,0.023243,5.6,0,0,0,0
7/2/2020 11:07,8832,3.51,0.008453,0.023247,,,,0.008453,0.023247,6.4,0,0,0,0
7/2/2020 12:07,8833,3.56,0.00865,0.023304,,,,0.00865,0.023304,7.6,0,0,0,0
7/2/2020 13:07,8834,3.56,0.008289,0.0233,,,,0.008289,0.0233,7.9,0,0,0,0
7/2/2020 14:07,8835,3.56,0.009159,0.023294,,,,0.009159,0.023294,7.6,0,0,0,0
7/2/2020 15:07,8836,3.56,0.008621,0.023405,,,,0.008621,0.023405,9.1,0,0,0,0
7/2/2020 16:07,8837,3.56,0.008701,0.023285,,,,0.008701,0.023285,8.8,0,0,0,0
7/2/2020 17:07,8838,3.56,0.009092,0.023396,,,,0.009092,0.023396,8.6,0,0,0,0
7/2/2020 18:07,8839,3.56,0.008116,0.023149,,,,0.008116,0.023149,7.6,0,0,0,0
7/2/2020 19:07,8840,3.56,0.00844,0.023338,,,,0.00844,0.023338,6.3,0,0,0,0
7/2/2020 20:07,8841,3.51,0.008657,0.023483,,,,0.008657,0.023483,5.8,0,0,0,0
7/2/2020 21:07,8842,3.51,0.007944,0.023239,,,,0.007944,0.023239,4.9,0,0,0,0
7/2/2020 22:07,8843,3.51,0.008427,0.023233,,,,0.008427,0.023233,4.3,0,0,0,0
7/2/2020 23:07,8844,3.51,0.00812,0.023455,,,,0.00812,0.023455,4,0,0,0,0
7/3/2020 0:07,8845,3.51,0.008499,0.0236,,,,0.008499,0.0236,3.6,0,0,0,0
7/3/2020 1:07,8846,3.51,0.008097,0.023539,,,,0.008097,0.023539,3.4,0,0,0,0
7/3/2020 2:07,8847,3.51,0.008266,0.023552,,,,0.008266,0.023552,3.4,0,0,0,0
7/3/2020 3:07,8848,3.51,0.007914,0.02352,,,,0.007914,0.02352,3.1,0,0,0,0
7/3/2020 4:07,8849,3.51,0.00716,0.023783,,,,0.00716,0.023783,2.6,0,0,0,0
7/3/2020 5:07,8850,3.51,0.007372,0.023607,,,,0.007372,0.023607,2.2,0,0,0,0
7/3/2020 6:07,8851,3.51,0.008163,0.024002,,,,0.008163,0.024002,2.1,0,0,0,0
7/3/2020 7:07,8852,3.51,0.007343,0.023943,,,,0.007343,0.023943,2,0,0,0,0
7/3/2020 8:07,8853,3.51,0.005041,0.024181,,,,0.005041,0.024181,2.8,0,0,0,0
7/3/2020 9:07,8854,3.51,0.007025,0.024366,,,,0.007025,0.024366,3.8,0,0,0,0
7/3/2020 10:07,8855,3.51,0.004257,0.022873,,,,0.004257,0.022873,4.1,0,0,0,0
7/3/2020 11:07,8856,3.51,0.008881,0.025183,,,,0.008881,0.025183,4.6,0,0,0,0
7/3/2020 12:07,8857,3.51,0.007908,0.024225,,,,0.007908,0.024225,4.6,0,0,0,0
7/3/2020 13:07,8858,3.51,0.009487,0.024345,,,,0.009487,0.024345,4.1,0,0,0,0
7/3/2020 14:07,8859,3.51,0.00876,0.024307,,,,0.00876,0.024307,4.6,0,0,0,0
7/3/2020 15:07,8860,3.51,0.008984,0.024605,,,,0.008984,0.024605,5.4,0,0,0,0
7/3/2020 16:07,8861,3.51,0.008909,0.024546,,,,0.008909,0.024546,5.2,0,0,0,0
7/3/2020 17:07,8862,3.51,0.008041,0.024984,,,,0.008041,0.024984,6.2,0,0,0,0
7/3/2020 18:07,8863,3.56,0.007929,0.025236,,,,0.007929,0.025236,6.9,0,0,0,0
7/3/2020 19:07,8864,3.56,0.007891,0.02519,,,,0.007891,0.02519,6,0,0,0,0
7/3/2020 20:07,8865,3.51,0.008276,0.025337,,,,0.008276,0.025337,5.6,0,0,0,0
7/3/2020 21:07,8866,3.51,0.008205,0.025215,,,,0.008205,0.025215,5.1,0,0,0,0
7/3/2020 22:07,8867,3.51,0.007374,0.025177,,,,0.007374,0.025177,4.6,0,0,0,0
7/3/2020 23:07,8868,3.51,0.007383,0.025576,,,,0.007383,0.025576,5.4,0,0,0,0
7/4/2020 0:07,8869,3.51,0.006212,0.02549,,,,0.006212,0.02549,5.9,0,0,0,0
7/4/2020 1:07,8870,3.51,0.008495,0.025595,,,,0.008495,0.025595,5.7,0,0,0,0
7/4/2020 2:07,8871,3.51,0.007627,0.025837,,,,0.007627,0.025837,5.5,0,0,0,0
7/4/2020 3:07,8872,3.51,0.007324,0.025949,,,,0.007324,0.025949,5,0,0,0,0
7/4/2020 4:07,8873,3.51,0.004358,0.026819,,,,0.004358,0.026819,4.8,0,0,0,0
7/4/2020 5:07,8874,3.51,0.008232,0.026463,,,,0.008232,0.026463,4.2,0,0,0,0
7/4/2020 6:07,8875,3.51,0.00794,0.026497,,,,0.00794,0.026497,3.7,0,0,0,0
7/4/2020 7:07,8876,3.51,0.007782,0.026503,,,,0.007782,0.026503,3.7,0,0,0,0
7/4/2020 8:07,8877,3.51,0.008322,0.026751,,,,0.008322,0.026751,3.6,0,0,0,0
7/4/2020 9:07,8878,3.51,0.00704,0.027012,,,,0.00704,0.027012,3.5,0,0,0,0
7/4/2020 10:07,8879,3.51,0.008446,0.027058,,,,0.008446,0.027058,4.2,0,0,0,0
7/4/2020 11:07,8880,3.51,0.007797,0.0268,,,,0.007797,0.0268,5.8,0,0,0,0
7/4/2020 12:07,8881,3.51,0.006428,0.027521,,,,0.006428,0.027521,4.9,0,0,0,0
7/4/2020 13:07,8882,3.51,0.008718,0.027287,,,,0.008718,0.027287,5.8,0,0,0,0
7/4/2020 14:07,8883,3.51,0.008467,0.027058,,,,0.008467,0.027058,5.1,0,0,0,0
7/4/2020 15:07,8884,3.51,0.008404,0.027105,,,,0.008404,0.027105,3.7,0,0,0,0
7/4/2020 16:07,8885,3.51,0.008291,0.027349,,,,0.008291,0.027349,3.9,0,0,0,0
7/4/2020 17:07,8886,3.51,0.00845,0.027487,,,,0.00845,0.027487,3.6,0,0,0,0
7/4/2020 18:07,8887,3.51,0.008446,0.027224,,,,0.008446,0.027224,4.1,0,0,0,0
7/4/2020 19:07,8888,3.51,0.00811,0.027336,,,,0.00811,0.027336,3.8,0,0,0,0
7/4/2020 20:07,8889,3.51,0.008516,0.027401,,,,0.008516,0.027401,3.2,0,0,0,0
7/4/2020 21:07,8890,3.51,0.008232,0.027451,,,,0.008232,0.027451,2.6,0,0,0,0
7/4/2020 22:07,8891,3.51,0.00897,0.027397,,,,0.00897,0.027397,2.1,0,0,0,0
7/4/2020 23:07,8892,3.51,0.008612,0.027525,,,,0.008612,0.027525,1.8,0,0,0,0
7/5/2020 0:07,8893,3.51,0.008669,0.027445,,,,0.008669,0.027445,1.9,0,0,0,0
7/5/2020 1:07,8894,3.51,0.008734,0.027298,,,,0.008734,0.027298,2.1,0,0,0,0
7/5/2020 2:07,8895,3.51,0.008747,0.027386,,,,0.008747,0.027386,2.2,0,0,0,0
7/5/2020 3:07,8896,3.51,0.008635,0.027399,,,,0.008635,0.027399,2.1,0,0,0,0
7/5/2020 4:07,8897,3.51,0.008686,0.027445,,,,0.008686,0.027445,2.2,0,0,0,0
7/5/2020 5:07,8898,3.51,0.008661,0.02743,,,,0.008661,0.02743,2.4,0,0,0,0
7/5/2020 6:07,8899,3.51,0.00876,0.027372,,,,0.00876,0.027372,2.8,0,0,0,0
7/5/2020 7:07,8900,3.51,0.008762,0.027431,,,,0.008762,0.027431,3.6,0,0,0,0
7/5/2020 8:07,8901,3.51,0.009117,0.027441,,,,0.009117,0.027441,3.9,0,0,0,0
7/5/2020 9:07,8902,3.51,0.008923,0.027397,,,,0.008923,0.027397,4.8,0,0,0,0
7/5/2020 10:07,8903,3.51,0.008995,0.02746,,,,0.008995,0.02746,5.3,0,0,0,0
7/5/2020 11:07,8904,3.56,0.008867,0.027348,,,,0.008867,0.027348,5.7,0,0,0,0
7/5/2020 12:07,8905,3.56,0.008888,0.027308,,,,0.008888,0.027308,7.3,0,0,0,0
7/5/2020 13:07,8906,3.56,0.008774,0.027334,,,,0.008774,0.027334,7.8,0,0,0,0
7/5/2020 14:07,8907,3.56,0.009007,0.027365,,,,0.009007,0.027365,7.1,0,0,0,0
7/5/2020 15:07,8908,3.56,0.008947,0.027378,,,,0.008947,0.027378,8.5,0,0,0,0
7/5/2020 16:07,8909,3.56,0.008423,0.027073,,,,0.008423,0.027073,8.3,0,0,0,0
7/5/2020 17:07,8910,3.56,0.008516,0.027042,,,,0.008516,0.027042,7.9,0,0,0,0
7/5/2020 18:07,8911,3.56,0.008978,0.027023,,,,0.008978,0.027023,7.5,0,0,0,0
7/5/2020 19:07,8912,3.56,0.008387,0.027102,,,,0.008387,0.027102,6.7,0,0,0,0
7/5/2020 20:07,8913,3.56,0.008911,0.027075,,,,0.008911,0.027075,8.1,0,0,0,0
7/5/2020 21:07,8914,3.56,0.008127,0.026995,,,,0.008127,0.026995,6.3,0,0,0,0
7/5/2020 22:07,8915,3.51,0.009174,0.027039,,,,0.009174,0.027039,4.9,0,0,0,0
7/5/2020 23:07,8916,3.51,0.008516,0.02701,,,,0.008516,0.02701,4.4,0,0,0,0
7/6/2020 0:07,8917,3.51,0.008444,0.027063,,,,0.008444,0.027063,3.8,0,0,0,0
7/6/2020 1:07,8918,3.51,0.008642,0.026947,,,,0.008642,0.026947,3.5,0,0,0,0
7/6/2020 2:07,8919,3.51,0.008627,0.026918,,,,0.008627,0.026918,3.2,0,0,0,0
7/6/2020 3:07,8920,3.51,0.008366,0.026884,,,,0.008366,0.026884,3.3,0,0,0,0
7/6/2020 4:07,8921,3.51,0.008705,0.026836,,,,0.008705,0.026836,3.4,0,0,0,0
7/6/2020 5:07,8922,3.51,0.008255,0.026926,,,,0.008255,0.026926,3.6,0,0,0,0
7/6/2020 6:07,8923,3.51,0.008026,0.026951,,,,0.008026,0.026951,4.1,0,0,0,0
7/6/2020 7:07,8924,3.51,0.007975,0.026783,,,,0.007975,0.026783,4.7,0,0,0,0
7/6/2020 8:07,8925,3.51,0.00852,0.026888,,,,0.00852,0.026888,5.4,0,0,0,0
7/6/2020 9:07,8926,3.51,0.008152,0.026802,,,,0.008152,0.026802,5.8,0,0,0,0
7/6/2020 10:07,8927,3.56,0.007858,0.026718,,,,0.007858,0.026718,6.4,0,0,0,0
7/6/2020 11:07,8928,3.56,0.007874,0.026672,,,,0.007874,0.026672,7.1,0,0,0,0
7/6/2020 12:07,8929,3.56,0.009586,0.026608,,,,0.009586,0.026608,7.7,0,0,0,0
7/6/2020 13:07,8930,3.56,0.008055,0.026554,,,,0.008055,0.026554,8.1,0,0,0,0
7/6/2020 14:07,8931,3.56,0.008116,0.026369,,,,0.008116,0.026369,9.2,0,0,0,0
7/6/2020 15:07,8932,3.56,0.008415,0.026407,,,,0.008415,0.026407,10.2,0,0,0,0
7/6/2020 16:07,8933,3.56,0.00901,0.026356,,,,0.00901,0.026356,12.2,0,0,0,0
7/6/2020 17:07,8934,3.56,0.008354,0.02626,,,,0.008354,0.02626,12.7,0,0,0,0
7/6/2020 18:07,8935,3.56,0.00799,0.026234,,,,0.00799,0.026234,11.3,0,0,0,0
7/6/2020 19:07,8936,3.56,0.007978,0.026253,,,,0.007978,0.026253,11.4,0,0,0,0
7/6/2020 20:07,8937,3.56,0.008579,0.026169,,,,0.008579,0.026169,9.8,0,0,0,0
7/6/2020 21:07,8938,3.56,0.008095,0.026022,,,,0.008095,0.026022,7.6,0,0,0,0
7/6/2020 22:07,8939,3.56,0.007877,0.026146,,,,0.007877,0.026146,5.4,0,0,0,0
7/6/2020 23:07,8940,3.51,0.007906,0.026119,,,,0.007906,0.026119,4,0,0,0,0
7/7/2020 0:07,8941,3.51,0.007906,0.026199,,,,0.007906,0.026199,1.1,0,0,0,0
7/7/2020 1:07,8942,3.46,0.007788,0.02623,,,,0.007788,0.02623,-0.5,0,0,0,0
7/7/2020 2:07,8943,3.46,0.007685,0.026201,,,,0.007685,0.026201,-1.6,0,0,0,0
7/7/2020 3:07,8944,3.46,0.007824,0.026102,,,,0.007824,0.026102,0.6,0,0,0,0
7/7/2020 4:07,8945,3.51,0.007923,0.025988,,,,0.007923,0.025988,5.5,0,0,0,0
7/7/2020 5:07,8946,3.56,0.008152,0.025904,,,,0.008152,0.025904,8.9,0,0,0,0
7/7/2020 6:07,8947,3.51,0.007875,0.025982,,,,0.007875,0.025982,4.9,0,0,0,0
7/7/2020 7:07,8948,3.56,0.007923,0.025879,,,,0.007923,0.025879,8.3,0,0,0,0
7/7/2020 8:07,8949,3.56,0.007969,0.025793,,,,0.007969,0.025793,10.7,0,0,0,0
7/7/2020 9:07,8950,3.56,0.007952,0.025698,,,,0.007952,0.025698,11.1,0,0,0,0
7/7/2020 10:07,8951,3.71,0.007999,0.025648,,,,0.007999,0.025648,14.8,0,0,0,0
7/7/2020 11:07,8952,3.71,0.008001,0.025517,,,,0.008001,0.025517,15.6,0,0,0,0
7/7/2020 12:07,8953,3.71,0.008562,0.02541,,,,0.008562,0.02541,16.6,0,0,0,0
7/7/2020 13:07,8954,3.71,0.007805,0.025297,,,,0.007805,0.025297,17.7,0,0,0,0
7/7/2020 14:07,8955,3.71,0.009857,0.024963,,,,0.009857,0.024963,18.9,0,0,0,0
7/7/2020 15:07,8956,3.71,0.008253,0.025024,,,,0.008253,0.025024,18.9,0,0,0,0
7/7/2020 16:07,8957,3.71,0.008663,0.024942,,,,0.008663,0.024942,18.6,0,0,0,0
