Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.19.4,,,,,,,,,,,
9/23/2021 22:09,230,3.16,-0.086466,0.624993,-129.699,,,-0.086466,0.624993,-5.7,0,0,0,0
9/24/2021 10:09,231,3.21,-0.086159,0.624983,-129.2385,,,-0.086159,0.624983,-1.6,0,0,0,0
9/24/2021 22:09,232,3.21,-0.085789,0.624982,-128.6835,,,-0.085789,0.624982,-0.2,0,0,0,0
9/25/2021 10:09,233,3.21,-0.08555,0.624983,-128.325,,,-0.08555,0.624983,-0.8,0,0,0,0
9/25/2021 22:09,234,3.21,-0.085453,0.624983,-128.1795,,,-0.085453,0.624983,-0.7,0,0,0,0
9/26/2021 10:09,235,3.21,-0.085533,0.624982,-128.2995,,,-0.085533,0.624982,-2,0,0,0,0
9/26/2021 22:09,236,3.11,-0.08572,0.000002,-128.58,,,-0.08572,0.000002,-9.5,0,0,0,0
9/27/2021 10:09,237,3.16,-0.08568,0.000016,-128.52,,,-0.08568,0.000016,-4.9,0,0,0,0
9/27/2021 22:09,238,3.11,-0.086046,0.000016,-129.069,,,-0.086046,0.000016,-8.4,0,0,0,0
9/28/2021 10:09,239,3.16,-0.086174,0.000013,-129.261,,,-0.086174,0.000013,-2.8,0,0,0,0
9/28/2021 22:09,240,3.21,-0.085365,0.624992,-128.0475,,,-0.085365,0.624992,-0.3,0,0,0,0
9/29/2021 10:09,241,3.21,-0.084869,0.624995,-127.3035,,,-0.084869,0.624995,-2.1,0,0,0,0
9/29/2021 22:09,242,3.11,-0.085352,0.000014,-128.028,,,-0.085352,0.000014,-9.4,0,0,0,0
9/30/2021 10:09,243,3.01,-0.085436,0.624988,-128.154,,,-0.085436,0.624988,-15.1,0,0,0,0
9/30/2021 22:09,244,3.11,-0.085321,0.624998,-127.9815,,,-0.085321,0.624998,-10.2,0,0,0,0
10/1/2021 10:09,245,3.21,-0.084524,0.624987,-126.786,,,-0.084524,0.624987,-0.9,0,0,0,0
10/1/2021 22:09,246,3.21,-0.084398,0.624987,-126.597,,,-0.084398,0.624987,0.4,0,0,0,0
10/2/2021 10:09,247,3.21,-0.084072,0.624987,-126.108,,,-0.084072,0.624987,1.1,0,0,0,0
10/2/2021 22:09,248,3.21,-0.083717,0.62499,-125.5755,,,-0.083717,0.62499,0.9,0,0,0,0
10/3/2021 10:09,249,3.21,-0.083532,0.624992,-125.298,,,-0.083532,0.624992,-0.1,0,0,0,0
10/3/2021 22:09,250,3.21,-0.083729,0.624992,-125.5935,,,-0.083729,0.624992,-0.5,0,0,0,0
10/4/2021 10:09,251,3.21,-0.083548,0.624994,-125.322,,,-0.083548,0.624994,-1.4,0,0,0,0
10/4/2021 22:09,252,3.11,-0.083605,0.000012,-125.4075,,,-0.083605,0.000012,-8.4,0,0,0,0
10/5/2021 10:09,253,3.16,-0.083691,0.000008,-125.5365,,,-0.083691,0.000008,-3.8,0,0,0,0
10/5/2021 22:09,254,3.21,-0.083456,0.624992,-125.184,,,-0.083456,0.624992,-1.5,0,0,0,0
10/6/2021 10:09,255,3.16,-0.083685,0.000008,-125.5275,,,-0.083685,0.000008,-7.8,0,0,0,0
10/6/2021 22:09,256,3.16,-0.083223,0.00001,-124.8345,,,-0.083223,0.00001,-5.2,0,0,0,0
10/7/2021 10:09,257,3.11,-0.082829,0.000015,-124.2435,,,-0.082829,0.000015,-8.2,0,0,0,0
10/7/2021 22:09,258,3.11,-0.082174,0.624992,-123.261,,,-0.082174,0.624992,-9.5,0,0,0,0
10/8/2021 10:09,259,3.16,-0.081156,0.000013,-121.734,,,-0.081156,0.000013,-3.6,0,0,0,0
10/8/2021 22:09,260,3.21,-0.080137,0.624989,-120.2055,,,-0.080137,0.624989,-1.7,0,0,0,0
10/9/2021 10:09,261,3.21,-0.079859,0.624999,-119.7885,,,-0.079859,0.624999,-2.9,0,0,0,0
10/9/2021 22:09,262,3.21,-0.07937,0.62499,-119.055,,,-0.07937,0.62499,-2.2,0,0,0,0
10/10/2021 10:09,263,3.16,-0.07937,0.000012,-119.055,,,-0.07937,0.000012,-6.8,0,0,0,0
10/10/2021 22:09,264,3.16,-0.078428,0.000002,-117.642,,,-0.078428,0.000002,-4.8,0,0,0,0
10/11/2021 10:09,265,3.21,-0.078171,0.000011,-117.2565,,,-0.078171,0.000011,-4.2,0,0,0,0
10/11/2021 22:09,266,3.16,-0.077948,0.000008,-116.922,,,-0.077948,0.000008,-5.2,0,0,0,0
10/12/2021 10:09,267,3.16,-0.077826,0.624979,-116.739,,,-0.077826,0.624979,-8.4,0,0,0,0
10/12/2021 22:09,268,3.16,-0.07728,0.000011,-115.92,,,-0.07728,0.000011,-5,0,0,0,0
10/13/2021 10:09,269,3.21,-0.076595,0.624993,-114.8925,,,-0.076595,0.624993,-1.4,0,0,0,0
10/13/2021 22:09,270,3.21,-0.076715,0.62499,-115.0725,,,-0.076715,0.62499,-2.6,0,0,0,0
10/14/2021 10:09,271,3.21,-0.076513,0.624997,-114.7695,,,-0.076513,0.624997,-2.7,0,0,0,0
10/14/2021 22:09,272,3.21,-0.075678,0.000001,-113.517,,,-0.075678,0.000001,-3.6,0,0,0,0
10/15/2021 10:09,273,3.16,-0.075613,0.000006,-113.4195,,,-0.075613,0.000006,-5.9,0,0,0,0
10/15/2021 22:09,274,3.06,-0.075672,0.62497,-113.508,,,-0.075672,0.62497,-13.7,0,0,0,0
10/16/2021 10:09,275,3.16,-0.075205,0.000007,-112.8075,,,-0.075205,0.000007,-5.9,0,0,0,0
10/16/2021 22:09,276,3.16,-0.074833,0.000004,-112.2495,,,-0.074833,0.000004,-6.1,0,0,0,0
10/17/2021 10:09,277,3.11,-0.074717,0.624973,-112.0755,,,-0.074717,0.624973,-11,0,0,0,0
10/17/2021 22:09,278,3.11,-0.074314,0.624971,-111.471,,,-0.074314,0.624971,-12.9,0,0,0,0
10/18/2021 10:09,279,3.16,-0.073759,0.000001,-110.6385,,,-0.073759,0.000001,-6.2,0,0,0,0
10/18/2021 22:09,280,3.16,-0.073557,0.624975,-110.3355,,,-0.073557,0.624975,-8.8,0,0,0,0
10/19/2021 10:09,281,3.11,-0.073147,0.624996,-109.7205,,,-0.073147,0.624996,-8.2,0,0,0,0
10/19/2021 22:09,282,3.11,-0.072884,0.624976,-109.326,,,-0.072884,0.624976,-10.7,0,0,0,0
10/20/2021 10:09,283,3.11,-0.072472,0.624973,-108.708,,,-0.072472,0.624973,-10.8,0,0,0,0
10/20/2021 22:09,284,3.11,-0.072069,0.624973,-108.1035,,,-0.072069,0.624973,-11.2,0,0,0,0
10/21/2021 10:09,285,3.21,-0.071381,0.000015,-107.0715,,,-0.071381,0.000015,-3.4,0,0,0,0
10/21/2021 22:09,286,3.21,-0.070936,0.000007,-106.404,,,-0.070936,0.000007,-4.1,0,0,0,0
10/22/2021 10:09,287,3.16,-0.07066,0.000011,-105.99,,,-0.07066,0.000011,-6.2,0,0,0,0
10/22/2021 22:09,288,3.21,-0.069542,0.624996,-104.313,,,-0.069542,0.624996,-1.9,0,0,0,0
10/23/2021 10:09,289,3.21,-0.069145,0.00001,-103.7175,,,-0.069145,0.00001,-3.6,0,0,0,0
10/23/2021 22:09,290,3.16,-0.068497,0.000006,-102.7455,,,-0.068497,0.000006,-3.9,0,0,0,0
10/24/2021 10:09,291,3.16,-0.068344,0.000005,-102.516,,,-0.068344,0.000005,-6,0,0,0,0
10/24/2021 22:09,292,3.11,-0.068125,0.624976,-102.1875,,,-0.068125,0.624976,-9.7,0,0,0,0
10/25/2021 10:09,293,3.16,-0.06769,0.000006,-101.535,,,-0.06769,0.000006,-5.8,0,0,0,0
10/25/2021 22:09,294,3.21,-0.067238,0.000013,-100.857,,,-0.067238,0.000013,-4.1,0,0,0,0
10/26/2021 10:09,295,3.21,-0.066854,0.000013,-100.281,,,-0.066854,0.000013,-3.7,0,0,0,0
10/26/2021 22:09,296,3.21,-0.066519,0.000011,-99.7785,,,-0.066519,0.000011,-4.7,0,0,0,0
10/27/2021 10:09,297,3.21,-0.066181,0.000013,-99.2715,,,-0.066181,0.000013,-3.6,0,0,0,0
10/27/2021 22:09,298,3.21,-0.065813,0.00001,-98.7195,,,-0.065813,0.00001,-3.1,0,0,0,0
10/28/2021 10:09,299,3.21,-0.065504,0.000012,-98.256,,,-0.065504,0.000012,-4.1,0,0,0,0
10/28/2021 22:09,300,3.16,-0.065351,0.000004,-98.0265,,,-0.065351,0.000004,-6,0,0,0,0
10/29/2021 10:09,301,3.16,-0.065105,0.00001,-97.6575,,,-0.065105,0.00001,-5.6,0,0,0,0
10/29/2021 22:09,302,3.21,-0.064739,0.000011,-97.1085,,,-0.064739,0.000011,-5.1,0,0,0,0
10/30/2021 10:09,303,3.11,-0.064737,0.624969,-97.1055,,,-0.064737,0.624969,-13.7,0,0,0,0
10/30/2021 22:09,304,3.11,-0.064411,0.624975,-96.6165,,,-0.064411,0.624975,-11.7,0,0,0,0
10/31/2021 10:09,305,3.16,-0.063997,0.000001,-95.9955,,,-0.063997,0.000001,-7.5,0,0,0,0
10/31/2021 22:09,306,3.21,-0.063271,0.000013,-94.9065,,,-0.063271,0.000013,-2.7,0,0,0,0
11/1/2021 10:09,307,3.16,-0.063036,0.624977,-94.554,,,-0.063036,0.624977,-9.2,0,0,0,0
11/1/2021 22:09,308,3.16,-0.062559,0.624978,-93.8385,,,-0.062559,0.624978,-9.1,0,0,0,0
11/2/2021 10:09,309,3.21,-0.061417,0.000014,-92.1255,,,-0.061417,0.000014,-3.7,0,0,0,0
11/2/2021 22:09,310,3.16,-0.060997,0.00001,-91.4955,,,-0.060997,0.00001,-5.5,0,0,0,0
11/3/2021 10:09,311,3.11,-0.060928,0.624973,-91.392,,,-0.060928,0.624973,-11.4,0,0,0,0
11/3/2021 22:09,312,3.11,-0.060654,0.624993,-90.981,,,-0.060654,0.624993,-9.5,0,0,0,0
11/4/2021 10:09,313,3.16,-0.060255,0.624991,-90.3825,,,-0.060255,0.624991,-7.6,0,0,0,0
11/4/2021 22:09,314,3.21,-0.05929,0.000011,-88.935,,,-0.05929,0.000011,-4.9,0,0,0,0
11/5/2021 10:09,315,3.16,-0.058718,0.624995,-88.077,,,-0.058718,0.624995,-7.2,0,0,0,0
11/5/2021 22:09,316,3.16,-0.058578,0.624996,-87.867,,,-0.058578,0.624996,-7.1,0,0,0,0
11/6/2021 10:09,317,3.16,-0.05835,0.62498,-87.525,,,-0.05835,0.62498,-9.1,0,0,0,0
11/6/2021 22:09,318,3.11,-0.058094,0.624971,-87.141,,,-0.058094,0.624971,-11.9,0,0,0,0
11/7/2021 10:09,319,3.11,-0.057865,0.62497,-86.7975,,,-0.057865,0.62497,-13.6,0,0,0,0
11/7/2021 22:09,320,3.16,-0.057289,0.624981,-85.9335,,,-0.057289,0.624981,-8.7,0,0,0,0
11/8/2021 10:09,321,3.16,-0.056879,0.624978,-85.3185,,,-0.056879,0.624978,-9.4,0,0,0,0
11/8/2021 22:09,322,3.11,-0.056492,0.624975,-84.738,,,-0.056492,0.624975,-10.3,0,0,0,0
11/9/2021 10:09,323,3.06,-0.056362,0.62497,-84.543,,,-0.056362,0.62497,-16,0,0,0,0
11/9/2021 22:09,324,3.16,-0.055687,0.624977,-83.5305,,,-0.055687,0.624977,-9.6,0,0,0,0
11/10/2021 10:09,325,3.16,-0.055193,0.624989,-82.7895,,,-0.055193,0.624989,-7.8,0,0,0,0
11/10/2021 22:09,326,3.16,-0.054779,0.624998,-82.1685,,,-0.054779,0.624998,-7.1,0,0,0,0
11/11/2021 10:09,327,3.11,-0.054647,0.624971,-81.9705,,,-0.054647,0.624971,-12.9,0,0,0,0
11/11/2021 22:09,328,3.06,-0.054482,0.624969,-81.723,,,-0.054482,0.624969,-17.2,0,0,0,0
11/12/2021 10:09,329,3.06,-0.054214,0.624969,-81.321,,,-0.054214,0.624969,-16.7,0,0,0,0
11/12/2021 22:09,330,3.11,-0.053091,0.624974,-79.6365,,,-0.053091,0.624974,-10.4,0,0,0,0
11/13/2021 10:09,331,3.16,-0.052561,0.624977,-78.8415,,,-0.052561,0.624977,-9.6,0,0,0,0
11/13/2021 22:09,332,3.16,-0.05217,0.624973,-78.255,,,-0.05217,0.624973,-11.2,0,0,0,0
11/14/2021 10:09,333,3.11,-0.052021,0.624971,-78.0315,,,-0.052021,0.624971,-13.4,0,0,0,0
11/14/2021 22:09,334,3.06,-0.051853,0.624969,-77.7795,,,-0.051853,0.624969,-15.4,0,0,0,0
11/15/2021 10:09,335,3.06,-0.051706,0.624968,-77.559,,,-0.051706,0.624968,-17.6,0,0,0,0
11/15/2021 22:09,336,2.96,-0.051704,0.624968,-77.556,,,-0.051704,0.624968,-26.9,0,0,0,0
11/16/2021 10:09,337,2.96,-0.051474,0.624968,-77.211,,,-0.051474,0.624968,-27.4,0,0,0,0
11/16/2021 22:09,338,3.06,-0.050858,0.624968,-76.287,,,-0.050858,0.624968,-20.7,0,0,0,0
11/17/2021 10:09,339,3.11,-0.050516,0.624969,-75.774,,,-0.050516,0.624969,-15.8,0,0,0,0
11/17/2021 22:09,340,3.06,-0.049936,0.624968,-74.904,,,-0.049936,0.624968,-19.9,0,0,0,0
11/18/2021 10:09,341,3.11,-0.04974,0.624968,-74.61,,,-0.04974,0.624968,-17.1,0,0,0,0
11/18/2021 22:09,342,3.06,-0.049377,0.624968,-74.0655,,,-0.049377,0.624968,-17.8,0,0,0,0
11/19/2021 10:09,343,3.11,-0.048992,0.624971,-73.488,,,-0.048992,0.624971,-14,0,0,0,0
11/19/2021 22:09,344,3.06,-0.048954,0.624968,-73.431,,,-0.048954,0.624968,-20.2,0,0,0,0
11/20/2021 10:09,345,3.06,-0.048723,0.624969,-73.0845,,,-0.048723,0.624969,-18.4,0,0,0,0
11/20/2021 22:09,346,3.06,-0.048538,0.624968,-72.807,,,-0.048538,0.624968,-20.2,0,0,0,0
11/21/2021 10:09,347,2.85,-0.048866,0.624968,-73.299,,,-0.048866,0.624968,-31.7,0,0,0,0
11/21/2021 22:09,348,2.96,-0.04882,0.624969,-73.23,,,-0.04882,0.624969,-27.9,0,0,0,0
11/22/2021 10:09,349,3.01,-0.048376,0.624968,-72.564,,,-0.048376,0.624968,-23.9,0,0,0,0
11/22/2021 22:09,350,2.96,-0.048574,0.624968,-72.861,,,-0.048574,0.624968,-28.3,0,0,0,0
11/23/2021 10:09,351,3.01,-0.048204,0.624968,-72.306,,,-0.048204,0.624968,-26.1,0,0,0,0
11/23/2021 22:09,352,3.01,-0.048151,0.624968,-72.2265,,,-0.048151,0.624968,-26.3,0,0,0,0
11/24/2021 10:09,353,2.85,-0.048767,0.624969,-73.1505,,,-0.048767,0.624969,-36.7,0,0,0,0
11/24/2021 22:09,354,2.85,-0.049009,0.624969,-73.5135,,,-0.049009,0.624969,-40.7,0,0,0,0
11/25/2021 10:09,355,3.01,-0.048546,0.624968,-72.819,,,-0.048546,0.624968,-26.5,0,0,0,0
11/25/2021 22:09,356,3.11,-0.047995,0.624968,-71.9925,,,-0.047995,0.624968,-19.3,0,0,0,0
11/26/2021 10:09,357,3.11,-0.047318,0.624969,-70.977,,,-0.047318,0.624969,-17.7,0,0,0,0
11/26/2021 22:09,358,3.06,-0.047747,0.624968,-71.6205,,,-0.047747,0.624968,-21.4,0,0,0,0
11/27/2021 10:09,359,3.06,-0.047518,0.624968,-71.277,,,-0.047518,0.624968,-23.3,0,0,0,0
11/27/2021 22:09,360,3.01,-0.048523,0.624968,-72.7845,,,-0.048523,0.624968,-24.9,0,0,0,0
11/28/2021 10:09,361,3.01,-0.050297,0.624968,-75.4455,,,-0.050297,0.624968,-25.6,0,0,0,0
11/28/2021 22:09,362,3.01,-0.051519,0.624968,-77.2785,,,-0.051519,0.624968,-25.9,0,0,0,0
11/29/2021 10:09,363,3.01,-0.052422,0.624968,-78.633,,,-0.052422,0.624968,-27.5,0,0,0,0
11/29/2021 22:09,364,2.85,-0.053604,0.624969,-80.406,,,-0.053604,0.624969,-36.5,0,0,0,0
11/30/2021 10:09,365,2.85,-0.054314,0.624969,-81.471,,,-0.054314,0.624969,-40.7,0,0,0,0
11/30/2021 22:09,366,2.85,-0.054806,0.624969,-82.209,,,-0.054806,0.624969,-42.5,0,0,0,0
12/1/2021 10:09,367,2.85,-0.055151,0.624969,-82.7265,,,-0.055151,0.624969,-41.1,0,0,0,0
12/1/2021 22:09,368,3.01,-0.055017,0.624968,-82.5255,,,-0.055017,0.624968,-28.4,0,0,0,0
12/2/2021 10:09,369,3.01,-0.05513,0.624968,-82.695,,,-0.05513,0.624968,-29.2,0,0,0,0
12/2/2021 22:09,370,2.96,-0.055649,0.624968,-83.4735,,,-0.055649,0.624968,-30.5,0,0,0,0
12/3/2021 10:09,371,2.85,-0.056267,0.624968,-84.4005,,,-0.056267,0.624968,-35.6,0,0,0,0
12/3/2021 22:09,372,2.85,-0.056776,0.624968,-85.164,,,-0.056776,0.624968,-38.3,0,0,0,0
12/4/2021 10:09,373,2.85,-0.057125,0.624969,-85.6875,,,-0.057125,0.624969,-37.9,0,0,0,0
12/4/2021 22:09,374,2.85,-0.057489,0.624968,-86.2335,,,-0.057489,0.624968,-38.6,0,0,0,0
12/5/2021 10:09,375,2.96,-0.057571,0.624968,-86.3565,,,-0.057571,0.624968,-31.5,0,0,0,0
12/5/2021 22:09,376,3.06,-0.057531,0.624968,-86.2965,,,-0.057531,0.624968,-27.4,0,0,0,0
12/6/2021 10:09,377,3.21,-0.056612,0.624969,-84.918,,,-0.056612,0.624969,-15.4,0,0,0,0
12/6/2021 22:09,378,3.21,-0.056475,0.62499,-84.7125,,,-0.056475,0.62499,-11.4,0,0,0,0
12/7/2021 10:09,379,3.16,-0.056822,0.62497,-85.233,,,-0.056822,0.62497,-18.3,0,0,0,0
12/7/2021 22:09,380,3.11,-0.057156,0.624969,-85.734,,,-0.057156,0.624969,-18.7,0,0,0,0
12/8/2021 10:09,381,3.26,-0.056583,0.624997,-84.8745,,,-0.056583,0.624997,-8.5,0,0,0,0
12/8/2021 22:09,382,3.16,-0.05682,0.62497,-85.23,,,-0.05682,0.62497,-16.6,0,0,0,0
12/9/2021 10:09,383,3.01,-0.057669,0.624969,-86.5035,,,-0.057669,0.624969,-27.2,0,0,0,0
12/9/2021 22:09,384,3.01,-0.058098,0.624968,-87.147,,,-0.058098,0.624968,-25,0,0,0,0
12/10/2021 10:09,385,3.06,-0.058241,0.624968,-87.3615,,,-0.058241,0.624968,-23.5,0,0,0,0
12/10/2021 22:09,386,3.01,-0.058601,0.624968,-87.9015,,,-0.058601,0.624968,-27.2,0,0,0,0
12/11/2021 10:09,387,3.06,-0.058563,0.624968,-87.8445,,,-0.058563,0.624968,-24.9,0,0,0,0
12/11/2021 22:09,388,3.11,-0.058113,0.624968,-87.1695,,,-0.058113,0.624968,-20.2,0,0,0,0
12/12/2021 10:09,389,3.11,-0.057999,0.624968,-86.9985,,,-0.057999,0.624968,-18.9,0,0,0,0
12/12/2021 22:09,390,3.11,-0.058033,0.624968,-87.0495,,,-0.058033,0.624968,-21.4,0,0,0,0
12/13/2021 10:09,391,3.01,-0.058214,0.624968,-87.321,,,-0.058214,0.624968,-25.9,0,0,0,0
12/13/2021 22:09,392,2.85,-0.059084,0.624968,-88.626,,,-0.059084,0.624968,-35.5,0,0,0,0
12/14/2021 10:09,393,2.96,-0.059237,0.624968,-88.8555,,,-0.059237,0.624968,-30.4,0,0,0,0
12/14/2021 22:09,394,3.01,-0.059162,0.624968,-88.743,,,-0.059162,0.624968,-29.1,0,0,0,0
12/15/2021 10:09,395,2.85,-0.059462,0.624968,-89.193,,,-0.059462,0.624968,-35.9,0,0,0,0
12/15/2021 22:09,396,2.85,-0.059755,0.624968,-89.6325,,,-0.059755,0.624968,-38.8,0,0,0,0
12/16/2021 10:09,397,2.85,-0.059961,0.624968,-89.9415,,,-0.059961,0.624968,-38.2,0,0,0,0
12/16/2021 22:09,398,2.96,-0.059919,0.624968,-89.8785,,,-0.059919,0.624968,-33.4,0,0,0,0
12/17/2021 10:09,399,3.06,-0.059488,0.624968,-89.232,,,-0.059488,0.624968,-26.1,0,0,0,0
12/17/2021 22:09,400,2.96,-0.0597,0.624968,-89.55,,,-0.0597,0.624968,-32.9,0,0,0,0
12/18/2021 10:09,401,3.11,-0.059248,0.624968,-88.872,,,-0.059248,0.624968,-23.2,0,0,0,0
12/18/2021 22:09,402,3.06,-0.05892,0.624968,-88.38,,,-0.05892,0.624968,-25.1,0,0,0,0
12/19/2021 10:09,403,3.01,-0.059097,0.624968,-88.6455,,,-0.059097,0.624968,-29.9,0,0,0,0
12/19/2021 22:09,404,3.11,-0.058861,0.624968,-88.2915,,,-0.058861,0.624968,-22.6,0,0,0,0
12/20/2021 10:09,405,3.21,-0.05846,0.624971,-87.69,,,-0.05846,0.624971,-14.4,0,0,0,0
12/20/2021 22:09,406,3.21,-0.058628,0.624973,-87.942,,,-0.058628,0.624973,-13.1,0,0,0,0
12/21/2021 10:09,407,3.21,-0.058702,0.624973,-88.053,,,-0.058702,0.624973,-13.5,0,0,0,0
12/21/2021 22:09,408,3.06,-0.058619,0.624968,-87.9285,,,-0.058619,0.624968,-22.1,0,0,0,0
12/22/2021 10:09,409,3.11,-0.058643,0.624968,-87.9645,,,-0.058643,0.624968,-22.1,0,0,0,0
12/22/2021 22:09,410,3.06,-0.058661,0.624968,-87.9915,,,-0.058661,0.624968,-22.5,0,0,0,0
12/23/2021 10:09,411,3.06,-0.058792,0.624968,-88.188,,,-0.058792,0.624968,-24.3,0,0,0,0
12/23/2021 22:09,412,3.11,-0.05868,0.624968,-88.02,,,-0.05868,0.624968,-20.2,0,0,0,0
12/24/2021 10:09,413,3.11,-0.058733,0.624968,-88.0995,,,-0.058733,0.624968,-21.6,0,0,0,0
12/24/2021 22:09,414,3.01,-0.059202,0.624968,-88.803,,,-0.059202,0.624968,-28.1,0,0,0,0
12/25/2021 10:09,415,2.85,-0.05991,0.624968,-89.865,,,-0.05991,0.624968,-35.6,0,0,0,0
12/25/2021 22:09,416,2.85,-0.060202,0.624968,-90.303,,,-0.060202,0.624968,-34.8,0,0,0,0
12/26/2021 10:09,417,3.11,-0.059715,0.624968,-89.5725,,,-0.059715,0.624968,-22,0,0,0,0
12/26/2021 22:09,418,3.16,-0.059326,0.624969,-88.989,,,-0.059326,0.624969,-17.7,0,0,0,0
12/27/2021 10:09,419,3.16,-0.059135,0.624969,-88.7025,,,-0.059135,0.624969,-17.2,0,0,0,0
12/27/2021 22:09,420,3.11,-0.059248,0.624968,-88.872,,,-0.059248,0.624968,-22.1,0,0,0,0
12/28/2021 10:09,421,3.06,-0.059549,0.624968,-89.3235,,,-0.059549,0.624968,-25.7,0,0,0,0
12/28/2021 22:09,422,2.85,-0.060207,0.624968,-90.3105,,,-0.060207,0.624968,-34.4,0,0,0,0
12/29/2021 10:09,423,2.96,-0.060408,0.624968,-90.612,,,-0.060408,0.624968,-30.5,0,0,0,0
12/29/2021 22:09,424,2.85,-0.060623,0.624968,-90.9345,,,-0.060623,0.624968,-36.9,0,0,0,0
12/30/2021 10:09,425,2.85,-0.060791,0.624969,-91.1865,,,-0.060791,0.624969,-37.4,0,0,0,0
12/30/2021 22:09,426,2.85,-0.060867,0.624969,-91.3005,,,-0.060867,0.624969,-39.1,0,0,0,0
12/31/2021 10:09,427,2.85,-0.061075,0.624968,-91.6125,,,-0.061075,0.624968,-41.2,0,0,0,0
12/31/2021 22:09,428,2.85,-0.061119,0.624969,-91.6785,,,-0.061119,0.624969,-39.1,0,0,0,0
1/1/2022 10:09,429,2.96,-0.061022,0.624968,-91.533,,,-0.061022,0.624968,-33.9,0,0,0,0
1/1/2022 22:09,430,3.01,-0.06077,0.624968,-91.155,,,-0.06077,0.624968,-31.2,0,0,0,0
1/2/2022 10:09,431,2.96,-0.06081,0.624968,-91.215,,,-0.06081,0.624968,-32.4,0,0,0,0
1/2/2022 22:09,432,2.96,-0.060862,0.624968,-91.293,,,-0.060862,0.624968,-32.9,0,0,0,0
1/3/2022 10:09,433,2.85,-0.061041,0.624968,-91.5615,,,-0.061041,0.624968,-37.2,0,0,0,0
1/3/2022 22:09,434,3.01,-0.06094,0.624968,-91.41,,,-0.06094,0.624968,-31.5,0,0,0,0
1/4/2022 10:09,435,2.96,-0.060881,0.624968,-91.3215,,,-0.060881,0.624968,-32.4,0,0,0,0
1/4/2022 22:09,436,3.01,-0.060844,0.624968,-91.266,,,-0.060844,0.624968,-30.7,0,0,0,0
1/5/2022 10:09,437,3.06,-0.06065,0.624968,-90.975,,,-0.06065,0.624968,-27,0,0,0,0
1/5/2022 22:09,438,3.21,-0.059725,0.624971,-89.5875,,,-0.059725,0.624971,-13.2,0,0,0,0
1/6/2022 10:09,439,3.11,-0.059721,0.624968,-89.5815,,,-0.059721,0.624968,-20.7,0,0,0,0
1/6/2022 22:09,440,3.11,-0.059736,0.624968,-89.604,,,-0.059736,0.624968,-22.9,0,0,0,0
1/7/2022 10:09,441,3.06,-0.059906,0.624968,-89.859,,,-0.059906,0.624968,-25.1,0,0,0,0
1/7/2022 22:09,442,3.06,-0.060066,0.624968,-90.099,,,-0.060066,0.624968,-25.7,0,0,0,0
1/8/2022 10:09,443,3.01,-0.060305,0.624968,-90.4575,,,-0.060305,0.624968,-28.7,0,0,0,0
1/8/2022 22:09,444,2.96,-0.060522,0.624968,-90.783,,,-0.060522,0.624968,-30.2,0,0,0,0
1/9/2022 10:09,445,2.96,-0.060751,0.624968,-91.1265,,,-0.060751,0.624968,-32.2,0,0,0,0
1/9/2022 22:09,446,2.85,-0.060951,0.624969,-91.4265,,,-0.060951,0.624969,-38.4,0,0,0,0
1/10/2022 10:09,447,2.85,-0.061052,0.624969,-91.578,,,-0.061052,0.624969,-38.2,0,0,0,0
1/10/2022 22:09,448,2.85,-0.061129,0.624968,-91.6935,,,-0.061129,0.624968,-38.8,0,0,0,0
1/11/2022 10:09,449,3.01,-0.060865,0.624968,-91.2975,,,-0.060865,0.624968,-31.1,0,0,0,0
1/11/2022 22:09,450,3.06,-0.06057,0.624968,-90.855,,,-0.06057,0.624968,-27.5,0,0,0,0
1/12/2022 10:09,451,3.06,-0.060442,0.624968,-90.663,,,-0.060442,0.624968,-27.1,0,0,0,0
1/12/2022 22:09,452,3.06,-0.060154,0.624968,-90.231,,,-0.060154,0.624968,-25,0,0,0,0
1/13/2022 10:09,453,3.01,-0.060396,0.624968,-90.594,,,-0.060396,0.624968,-30.3,0,0,0,0
1/13/2022 22:09,454,2.85,-0.06073,0.624968,-91.095,,,-0.06073,0.624968,-34.9,0,0,0,0
1/14/2022 10:09,455,3.01,-0.060555,0.624968,-90.8325,,,-0.060555,0.624968,-29.1,0,0,0,0
1/14/2022 22:09,456,2.85,-0.060795,0.624968,-91.1925,,,-0.060795,0.624968,-35.2,0,0,0,0
1/15/2022 10:09,457,2.85,-0.061007,0.624969,-91.5105,,,-0.061007,0.624969,-39.5,0,0,0,0
1/15/2022 22:09,458,2.85,-0.061163,0.624969,-91.7445,,,-0.061163,0.624969,-39.5,0,0,0,0
1/16/2022 10:09,459,2.85,-0.061314,0.624969,-91.971,,,-0.061314,0.624969,-42.1,0,0,0,0
1/16/2022 22:09,460,2.85,-0.06143,0.624969,-92.145,,,-0.06143,0.624969,-43.6,0,0,0,0
1/17/2022 10:09,461,2.96,-0.061352,0.624968,-92.028,,,-0.061352,0.624968,-35.6,0,0,0,0
1/17/2022 22:09,462,2.96,-0.061142,0.624968,-91.713,,,-0.061142,0.624968,-33.1,0,0,0,0
