"Plot Title: sarlab_hobo_3"
"#","Date Time, GMT-06:00","snow_depth, inches (LGR S/N: 20584852, SEN S/N: 20460899)"
1,07/20/22 03:04:28 PM,3.870
2,07/20/22 09:04:28 PM,1.324
3,07/21/22 03:04:28 AM,1.821
4,07/21/22 09:04:28 AM,2.814
5,07/21/22 03:04:28 PM,1.758
6,07/21/22 09:04:28 PM,3.187
7,07/22/22 03:04:28 AM,-1.284
8,07/22/22 09:04:28 AM,3.187
9,07/22/22 03:04:28 PM,3.000
10,07/22/22 09:04:28 PM,3.373
11,07/23/22 03:04:28 AM,0.330
12,07/23/22 09:04:28 AM,2.379
13,07/23/22 03:04:28 PM,3.373
14,07/23/22 09:04:28 PM,2.193
15,07/24/22 03:04:28 AM,2.131
16,07/24/22 09:04:28 AM,3.062
17,07/24/22 03:04:28 PM,2.628
18,07/24/22 09:04:28 PM,2.131
19,07/25/22 03:04:28 AM,2.628
20,07/25/22 09:04:28 AM,2.938
21,07/25/22 03:04:28 PM,2.193
22,07/25/22 09:04:28 PM,3.311
23,07/26/22 03:04:28 AM,2.255
24,07/26/22 09:04:28 AM,3.745
25,07/26/22 03:04:28 PM,1.883
26,07/26/22 09:04:28 PM,2.379
27,07/27/22 03:04:28 AM,3.311
28,07/27/22 09:04:28 AM,3.000
29,07/27/22 03:04:28 PM,3.559
30,07/27/22 09:04:28 PM,3.249
31,07/28/22 03:04:28 AM,3.683
32,07/28/22 09:04:28 AM,3.373
33,07/28/22 03:04:28 PM,1.634
34,07/28/22 09:04:28 PM,2.690
35,07/29/22 03:04:28 AM,3.435
36,07/29/22 09:04:28 AM,4.242
37,07/29/22 03:04:28 PM,3.621
38,07/29/22 09:04:28 PM,3.249
39,07/30/22 03:04:28 AM,4.366
40,07/30/22 09:04:28 AM,4.615
41,07/30/22 03:04:28 PM,3.745
42,07/30/22 09:04:28 PM,3.000
43,07/31/22 03:04:28 AM,2.504
44,07/31/22 09:04:28 AM,3.559
45,07/31/22 03:04:28 PM,2.814
46,07/31/22 09:04:28 PM,2.566
47,08/01/22 03:04:28 AM,1.448
48,08/01/22 09:04:28 AM,3.249
49,08/01/22 03:04:28 PM,3.870
