Model,IC6656L Tilt Logger,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.14.0,,,,,,,,,,,
9/29/2017 0:34,114,3.41,0.019707,0,,,,0.019707,0,19.9,0,0,0,0
9/30/2017 0:34,115,3.41,0.019941,0,,,,0.019941,0,19.4,0,0,0,0
10/1/2017 0:34,116,3.41,0.020212,0,,,,0.020212,0,19.6,0,0,0,0
10/2/2017 0:34,117,3.41,0.020338,0,,,,0.020338,0,19.2,0,0,0,0
10/3/2017 0:34,118,3.41,0.020641,0,,,,0.020641,0,19.8,0,0,0,0
10/4/2017 0:34,119,3.41,-0.006212,0,,,,-0.006212,0,20.4,0,0,0,0
10/5/2017 0:34,120,3.41,-0.005947,0,,,,-0.005947,0,20.8,0,0,0,0
10/6/2017 0:34,121,3.41,-0.005571,0,,,,-0.005571,0,21,0,0,0,0
10/7/2017 0:34,122,3.41,-0.005297,0,,,,-0.005297,0,20.7,0,0,0,0
10/8/2017 0:34,123,3.41,-0.005285,0,,,,-0.005285,0,20.6,0,0,0,0
10/9/2017 0:34,124,3.41,-0.005056,0,,,,-0.005056,0,21.2,0,0,0,0
10/10/2017 0:34,125,3.41,-0.00486,0,,,,-0.00486,0,20.8,0,0,0,0
10/11/2017 0:34,126,3.41,-0.004519,0,,,,-0.004519,0,20.9,0,0,0,0
10/12/2017 0:34,127,3.41,-0.004057,0,,,,-0.004057,0,20.9,0,0,0,0
10/13/2017 0:34,128,3.41,-0.003849,0,,,,-0.003849,0,20.1,0,0,0,0
10/14/2017 0:34,129,3.41,-0.003796,0,,,,-0.003796,0,20.5,0,0,0,0
10/15/2017 0:34,130,3.41,-0.003761,0,,,,-0.003761,0,20.3,0,0,0,0
10/16/2017 0:34,131,3.41,-0.00408,0,,,,-0.00408,0,20.5,0,0,0,0
10/17/2017 0:34,132,3.41,-0.003431,0,,,,-0.003431,0,19.3,0,0,0,0
10/18/2017 0:34,133,3.41,-0.003546,0,,,,-0.003546,0,21.5,0,0,0,0
10/19/2017 0:34,134,3.41,-0.003447,0,,,,-0.003447,0,22.4,0,0,0,0
10/20/2017 0:34,135,3.41,-0.003384,0,,,,-0.003384,0,22.7,0,0,0,0
10/21/2017 0:34,136,3.41,-0.003172,0,,,,-0.003172,0,22.6,0,0,0,0
10/22/2017 0:34,137,3.36,-0.003016,0,,,,-0.003016,0,22.7,0,0,0,0
10/23/2017 0:34,138,3.36,-0.002914,0,,,,-0.002914,0,22.9,0,0,0,0
10/24/2017 0:34,139,3.36,-0.003008,0,,,,-0.003008,0,23.6,0,0,0,0
10/25/2017 0:34,140,3.36,-0.00308,0,,,,-0.00308,0,23.8,0,0,0,0
10/26/2017 0:34,141,3.36,-0.002817,0,,,,-0.002817,0,22.7,0,0,0,0
10/27/2017 0:34,142,3.36,-0.002672,0,,,,-0.002672,0,21.9,0,0,0,0
10/28/2017 0:34,143,3.41,-0.002449,0,,,,-0.002449,0,21.4,0,0,0,0
10/29/2017 0:34,144,3.41,-0.002481,0,,,,-0.002481,0,21.7,0,0,0,0
10/30/2017 0:34,145,3.41,-0.002504,0,,,,-0.002504,0,20.4,0,0,0,0
10/31/2017 0:34,146,3.41,-0.002516,0,,,,-0.002516,0,20.9,0,0,0,0
11/1/2017 0:34,147,3.41,-0.002071,0,,,,-0.002071,0,21.3,0,0,0,0
11/2/2017 0:34,148,3.41,-0.001898,0,,,,-0.001898,0,21.6,0,0,0,0
11/3/2017 0:34,149,3.41,-0.002106,0,,,,-0.002106,0,21.9,0,0,0,0
11/4/2017 0:34,150,3.41,-0.001713,0,,,,-0.001713,0,21.2,0,0,0,0
11/5/2017 0:34,151,3.41,-0.001585,0,,,,-0.001585,0,20.3,0,0,0,0
11/6/2017 0:34,152,3.41,-0.00174,0,,,,-0.00174,0,19.4,0,0,0,0
11/7/2017 0:34,153,3.41,-0.001583,0,,,,-0.001583,0,20.7,0,0,0,0
11/8/2017 0:34,154,3.41,-0.001492,0,,,,-0.001492,0,20.8,0,0,0,0
11/9/2017 0:34,155,3.41,-0.001431,0,,,,-0.001431,0,20.9,0,0,0,0
11/10/2017 0:34,156,3.41,-0.001469,0,,,,-0.001469,0,21.5,0,0,0,0
11/11/2017 0:34,157,3.41,-0.001148,0,,,,-0.001148,0,21,0,0,0,0
11/12/2017 0:34,158,3.41,-0.001024,0,,,,-0.001024,0,19.6,0,0,0,0
11/13/2017 0:34,159,3.41,-0.000971,0,,,,-0.000971,0,17.2,0,0,0,0
11/14/2017 0:34,160,3.41,-0.00099,0,,,,-0.00099,0,20.3,0,0,0,0
11/15/2017 0:34,161,3.41,-0.000998,0,,,,-0.000998,0,20.8,0,0,0,0
11/16/2017 0:34,162,3.41,-0.001131,0,,,,-0.001131,0,20.6,0,0,0,0
11/17/2017 0:34,163,3.41,-0.001196,0,,,,-0.001196,0,20.9,0,0,0,0
11/18/2017 0:34,164,3.41,-0.000986,0,,,,-0.000986,0,20.8,0,0,0,0
11/19/2017 0:34,165,3.41,-0.001238,0,,,,-0.001238,0,19.9,0,0,0,0
11/20/2017 0:34,166,3.41,-0.001045,0,,,,-0.001045,0,17.1,0,0,0,0
11/21/2017 0:34,167,3.41,-0.000967,0,,,,-0.000967,0,20.2,0,0,0,0
11/22/2017 0:34,168,3.41,-0.001045,0,,,,-0.001045,0,20.6,0,0,0,0
11/23/2017 0:34,169,3.41,-0.000839,0,,,,-0.000839,0,20.9,0,0,0,0
11/24/2017 0:34,170,3.41,-0.000916,0,,,,-0.000916,0,20.9,0,0,0,0
11/25/2017 0:34,171,3.41,-0.000998,0,,,,-0.000998,0,21.3,0,0,0,0
11/26/2017 0:34,172,3.41,-0.000965,0,,,,-0.000965,0,20.9,0,0,0,0
11/27/2017 0:34,173,3.41,-0.000772,0,,,,-0.000772,0,17.8,0,0,0,0
11/28/2017 0:34,174,3.41,-0.000578,0,,,,-0.000578,0,20.3,0,0,0,0
11/29/2017 0:34,175,3.41,-0.000668,0,,,,-0.000668,0,21,0,0,0,0
11/30/2017 0:34,176,3.41,-0.000439,0,,,,-0.000439,0,21.1,0,0,0,0
12/1/2017 0:34,177,3.41,-0.000578,0,,,,-0.000578,0,20.9,0,0,0,0
12/2/2017 0:34,178,3.41,-0.000418,0,,,,-0.000418,0,20.9,0,0,0,0
12/3/2017 0:34,179,3.41,-0.000427,0,,,,-0.000427,0,20.3,0,0,0,0
12/4/2017 0:34,180,3.41,-0.00032,0,,,,-0.00032,0,18.2,0,0,0,0
12/5/2017 0:34,181,3.41,-0.000305,0,,,,-0.000305,0,20.8,0,0,0,0
12/6/2017 0:34,182,3.41,-0.000565,0,,,,-0.000565,0,21.1,0,0,0,0
12/7/2017 0:34,183,3.41,-0.000429,0,,,,-0.000429,0,21.1,0,0,0,0
12/8/2017 0:34,184,3.41,-0.000286,0,,,,-0.000286,0,21.6,0,0,0,0
12/9/2017 0:34,185,3.41,-0.000248,0,,,,-0.000248,0,21.1,0,0,0,0
12/10/2017 0:34,186,3.41,-0.000248,0,,,,-0.000248,0,20.4,0,0,0,0
12/11/2017 0:34,187,3.41,-0.000153,0,,,,-0.000153,0,17.1,0,0,0,0
12/12/2017 0:34,188,3.41,-0.000053,0,,,,-0.000053,0,19.2,0,0,0,0
12/13/2017 0:34,189,3.41,-0.000229,0,,,,-0.000229,0,20.9,0,0,0,0
12/14/2017 0:34,190,3.41,-0.000185,0,,,,-0.000185,0,20.3,0,0,0,0
12/15/2017 0:34,191,3.41,-0.000036,0,,,,-0.000036,0,20.6,0,0,0,0
12/16/2017 0:34,192,3.41,-0.000065,0,,,,-0.000065,0,21.8,0,0,0,0
12/17/2017 0:34,193,3.41,0.000074,0,,,,0.000074,0,20.1,0,0,0,0
12/18/2017 0:34,194,3.41,0.000174,0,,,,0.000174,0,15.7,0,0,0,0
12/19/2017 0:34,195,3.41,0.000084,0,,,,0.000084,0,21.4,0,0,0,0
12/20/2017 0:34,196,3.41,0.000008,0,,,,0.000008,0,21.3,0,0,0,0
12/21/2017 0:34,197,3.41,0.000233,0,,,,0.000233,0,21.8,0,0,0,0
12/22/2017 0:34,198,3.41,0.000298,0,,,,0.000298,0,21.4,0,0,0,0
12/23/2017 0:34,199,3.41,0.000305,0,,,,0.000305,0,20.8,0,0,0,0
12/24/2017 0:34,200,3.41,0.000223,0,,,,0.000223,0,20.4,0,0,0,0
12/25/2017 0:34,201,3.41,0.000389,0,,,,0.000389,0,16.6,0,0,0,0
12/26/2017 0:34,202,3.41,0.000313,0,,,,0.000313,0,21.1,0,0,0,0
12/27/2017 0:34,203,3.41,0.000444,0,,,,0.000444,0,20.3,0,0,0,0
12/28/2017 0:34,204,3.41,0.000526,0,,,,0.000526,0,21.1,0,0,0,0
12/29/2017 0:34,205,3.41,0.000582,0,,,,0.000582,0,20.8,0,0,0,0
12/30/2017 0:34,206,3.41,0.000538,0,,,,0.000538,0,21,0,0,0,0
12/31/2017 0:34,207,3.41,0.000473,0,,,,0.000473,0,18.9,0,0,0,0
1/1/2018 0:34,208,3.41,0.000597,0,,,,0.000597,0,15.6,0,0,0,0
1/2/2018 0:34,209,3.41,0.000628,0,,,,0.000628,0,20.9,0,0,0,0
1/3/2018 0:34,210,3.41,0.000538,0,,,,0.000538,0,22,0,0,0,0
1/4/2018 0:34,211,3.41,0.000542,0,,,,0.000542,0,21.3,0,0,0,0
1/5/2018 0:34,212,3.41,0.000469,0,,,,0.000469,0,20.1,0,0,0,0
1/6/2018 0:34,213,3.41,0.000582,0,,,,0.000582,0,19.8,0,0,0,0
1/7/2018 0:34,214,3.41,0.000662,0,,,,0.000662,0,18.4,0,0,0,0
1/8/2018 0:34,215,3.41,0.000681,0,,,,0.000681,0,16.6,0,0,0,0
1/9/2018 0:34,216,3.41,0.000608,0,,,,0.000608,0,21.2,0,0,0,0
1/10/2018 0:34,217,3.41,0.000742,0,,,,0.000742,0,20.7,0,0,0,0
1/11/2018 0:34,218,3.41,0.000731,0,,,,0.000731,0,20.9,0,0,0,0
1/12/2018 0:34,219,3.41,0.000677,0,,,,0.000677,0,20.8,0,0,0,0
1/13/2018 0:34,220,3.41,0.000713,0,,,,0.000713,0,21,0,0,0,0
1/14/2018 0:34,221,3.41,0.000853,0,,,,0.000853,0,18.7,0,0,0,0
1/15/2018 0:34,222,3.41,0.000952,0,,,,0.000952,0,15.6,0,0,0,0
1/16/2018 0:34,223,3.41,0.000984,0,,,,0.000984,0,20.8,0,0,0,0
1/17/2018 0:34,224,3.41,0.000944,0,,,,0.000944,0,20.2,0,0,0,0
1/18/2018 0:34,225,3.41,0.000904,0,,,,0.000904,0,20.3,0,0,0,0
1/19/2018 0:34,226,3.41,0.000881,0,,,,0.000881,0,20.4,0,0,0,0
1/20/2018 0:34,227,3.41,0.000864,0,,,,0.000864,0,20.9,0,0,0,0
1/21/2018 0:34,228,3.41,0.000885,0,,,,0.000885,0,20.8,0,0,0,0
1/22/2018 0:34,229,3.41,0.000977,0,,,,0.000977,0,18.4,0,0,0,0
1/23/2018 0:34,230,3.41,0.000914,0,,,,0.000914,0,20.8,0,0,0,0
1/24/2018 0:34,231,3.41,0.000795,0,,,,0.000795,0,21.1,0,0,0,0
1/25/2018 0:34,232,3.41,0.001013,0,,,,0.001013,0,20.3,0,0,0,0
1/26/2018 0:34,233,3.41,0.00111,0,,,,0.00111,0,20.8,0,0,0,0
1/27/2018 0:34,234,3.41,0.001436,0,,,,0.001436,0,20.3,0,0,0,0
1/28/2018 0:34,235,3.41,0.001333,0,,,,0.001333,0,20.1,0,0,0,0
1/29/2018 0:34,236,3.41,0.001438,0,,,,0.001438,0,17.6,0,0,0,0
1/30/2018 0:34,237,3.41,0.012281,0,,,,0.012281,0,20.2,0,0,0,0
1/31/2018 0:34,238,3.41,0.012335,0,,,,0.012335,0,20.1,0,0,0,0
2/1/2018 0:34,239,3.41,0.012217,0,,,,0.012217,0,19.8,0,0,0,0
2/2/2018 0:34,240,3.41,0.012266,0,,,,0.012266,0,20.3,0,0,0,0
2/3/2018 0:34,241,3.41,0.01259,0,,,,0.01259,0,20.3,0,0,0,0
2/4/2018 0:34,242,3.41,0.012648,0,,,,0.012648,0,19.4,0,0,0,0
2/5/2018 0:34,243,3.41,0.012674,0,,,,0.012674,0,17.3,0,0,0,0
2/6/2018 0:34,244,3.41,0.012842,0,,,,0.012842,0,20.1,0,0,0,0
2/7/2018 0:34,245,3.41,0.013155,0,,,,0.013155,0,18.6,0,0,0,0
2/8/2018 0:34,246,3.41,0.013134,0,,,,0.013134,0,20.4,0,0,0,0
2/9/2018 0:34,247,3.41,0.012693,0,,,,0.012693,0,20.6,0,0,0,0
2/10/2018 0:34,248,3.41,0.01281,0,,,,0.01281,0,20.9,0,0,0,0
2/11/2018 0:34,249,3.41,0.012842,0,,,,0.012842,0,20.1,0,0,0,0
2/12/2018 0:34,250,3.41,0.012817,0,,,,0.012817,0,17.8,0,0,0,0
2/13/2018 0:34,251,3.41,0.013191,0,,,,0.013191,0,20.9,0,0,0,0
2/14/2018 0:34,252,3.41,0.013258,0,,,,0.013258,0,20.5,0,0,0,0
2/15/2018 0:34,253,3.41,0.012869,0,,,,0.012869,0,20.7,0,0,0,0
2/16/2018 0:34,254,3.41,0.012791,0,,,,0.012791,0,20.7,0,0,0,0
2/17/2018 0:34,255,3.41,0.013063,0,,,,0.013063,0,20.8,0,0,0,0
2/18/2018 0:34,256,3.41,0.013151,0,,,,0.013151,0,19.9,0,0,0,0
2/19/2018 0:34,257,3.41,0.013405,0,,,,0.013405,0,17.7,0,0,0,0
2/20/2018 0:34,258,3.41,0.013357,0,,,,0.013357,0,20.5,0,0,0,0
2/21/2018 0:34,259,3.41,0.013359,0,,,,0.013359,0,20.4,0,0,0,0
2/22/2018 0:34,260,3.41,0.013603,0,,,,0.013603,0,20.4,0,0,0,0
2/23/2018 0:34,261,3.41,0.013704,0,,,,0.013704,0,21,0,0,0,0
2/24/2018 0:34,262,3.41,0.01346,0,,,,0.01346,0,20.8,0,0,0,0
2/25/2018 0:34,263,3.41,0.013611,0,,,,0.013611,0,20.3,0,0,0,0
2/26/2018 0:34,264,3.41,0.013557,0,,,,0.013557,0,19,0,0,0,0
2/27/2018 0:34,265,3.41,0.013695,0,,,,0.013695,0,20.4,0,0,0,0
2/28/2018 0:34,266,3.41,0.013737,0,,,,0.013737,0,20.8,0,0,0,0
3/1/2018 0:34,267,3.41,0.013674,0,,,,0.013674,0,20.8,0,0,0,0
3/2/2018 0:34,268,3.41,0.0138,0,,,,0.0138,0,21,0,0,0,0
3/3/2018 0:34,269,3.41,0.013926,0,,,,0.013926,0,21.1,0,0,0,0
3/4/2018 0:34,270,3.41,0.01405,0,,,,0.01405,0,20.3,0,0,0,0
3/5/2018 0:34,271,3.41,0.014141,0,,,,0.014141,0,18.1,0,0,0,0
3/6/2018 0:34,272,3.41,0.014166,0,,,,0.014166,0,20.6,0,0,0,0
3/7/2018 0:34,273,3.41,0.014114,0,,,,0.014114,0,20.7,0,0,0,0
3/8/2018 0:34,274,3.41,0.014154,0,,,,0.014154,0,20.9,0,0,0,0
3/9/2018 0:34,275,3.46,0.014009,0,,,,0.014009,0,21.4,0,0,0,0
3/10/2018 0:34,276,3.41,0.014063,0,,,,0.014063,0,21.1,0,0,0,0
3/11/2018 0:34,277,3.41,0.014217,0,,,,0.014217,0,19.9,0,0,0,0
3/12/2018 0:34,278,3.41,0.014389,0,,,,0.014389,0,18.3,0,0,0,0
3/13/2018 0:34,279,3.46,0.014364,0,,,,0.014364,0,20.4,0,0,0,0
3/14/2018 0:34,280,3.41,0.014345,0,,,,0.014345,0,20.3,0,0,0,0
3/15/2018 0:34,281,3.41,0.014305,0,,,,0.014305,0,20.5,0,0,0,0
3/16/2018 0:34,282,3.41,0.014418,0,,,,0.014418,0,20.8,0,0,0,0
3/17/2018 0:34,283,3.46,0.014553,0,,,,0.014553,0,20.6,0,0,0,0
3/18/2018 0:34,284,3.41,0.014633,0,,,,0.014633,0,19.7,0,0,0,0
3/19/2018 0:34,285,3.41,0.014763,0,,,,0.014763,0,17,0,0,0,0
