Unnamed: 0,logger_temp_c,h1_mm,dh1_mm,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Data Quality,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h),Elevation
2020-04-10,-12.850000000000001,156.1721149462932,26.31149094088866,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-10,,-2.7,-17.5,-10.1,28.1,0.0,,,0.0,54.0,,,104.8
2020-04-11,-13.2,155.90765702753515,26.04703302213062,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-11,,-4.0,-19.9,-12.0,30.0,0.0,,,0.0,53.0,,,104.8
2020-04-12,-13.3,155.56944801904336,25.708824013638832,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-12,,2.9,-7.5,-2.3,20.3,0.0,,,0.0,53.0,17.0,33.0,104.8
2020-04-13,-11.9,155.23645277204233,25.375828766637795,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-13,,2.1,-5.1,-1.5,19.5,0.0,,,0.0,53.0,,,104.8
2020-04-14,-10.25,155.0040260332861,25.143402027881564,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-14,,2.4,-6.3,-1.9,19.9,0.0,,,0.0,53.0,29.0,32.0,104.8
2020-04-15,-9.1,154.7924577360766,24.931833730672082,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-15,,7.0,-1.4,2.8,15.2,0.0,,,0.0,53.0,,,104.8
2020-04-16,-7.55,154.47659456565492,24.61597056025039,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-16,,4.6,-5.1,-0.3,18.3,0.0,,,2.6,49.0,29.0,41.0,104.8
2020-04-17,-5.35,154.2478912819829,24.38726727657837,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-17,,1.8,-5.2,-1.7,19.7,0.0,,,0.2,47.0,30.0,33.0,104.8
2020-04-18,-5.15,154.1503011629036,24.289677157499057,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-18,,2.4,-8.2,-2.9,20.9,0.0,,,0.0,47.0,34.0,32.0,104.8
2020-04-19,-6.25,154.07431491490476,24.21369090950023,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-19,,-4.9,-12.1,-8.5,26.5,0.0,,,0.2,47.0,,,104.8
2020-04-20,-7.7,153.9864092031915,24.125785197786954,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-20,,-10.4,-13.7,-12.0,30.0,0.0,,,1.6,47.0,,,104.8
2020-04-21,-8.6,153.84188613161243,23.981262126207895,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-21,,-12.2,-14.5,-13.3,31.3,0.0,,,0.2,48.0,29.0,34.0,104.8
2020-04-22,-9.2,153.72194676770204,23.86132276229752,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-22,,-6.8,-15.3,-11.0,29.0,0.0,,,0.5,49.0,31.0,60.0,104.8
2020-04-23,-9.350000000000001,153.5438999469173,23.68327594151276,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-23,,-9.4,-20.0,-14.7,32.7,0.0,,,0.7,51.0,30.0,42.0,104.8
2020-04-24,-10.55,153.49324223336714,23.632618227962624,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-24,,-14.8,-21.2,-18.0,36.0,0.0,,,0.2,49.0,,,104.8
2020-04-25,-11.95,153.36957774019638,23.508953734791845,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-25,,-9.8,-24.0,-16.9,34.9,0.0,,,0.2,48.0,,,104.8
2020-04-26,-12.45,153.15353710850553,23.292913103101,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-26,,-0.5,-14.6,-7.5,25.5,0.0,,,0.0,48.0,1.0,42.0,104.8
2020-04-27,-11.6,152.83692526978126,22.976301264376715,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-27,,-5.4,-13.0,-9.2,27.2,0.0,,,0.0,48.0,34.0,34.0,104.8
2020-04-28,-10.9,152.57544064148072,22.714816636076193,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-28,,-6.6,-12.3,-9.4,27.4,0.0,,,0.0,48.0,,,104.8
2020-04-29,-10.4,152.439110873928,22.57848686852347,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-29,,-11.6,-20.0,-15.8,33.8,0.0,,,0.2,48.0,,,104.8
2020-04-30,-11.350000000000001,152.30427093311377,22.44364692770924,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-04-30,,-5.6,-19.7,-12.7,30.7,0.0,,,0.0,48.0,,,104.8
2020-05-01,-11.6,152.01522139556914,22.154597390164625,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-01,,1.3,-9.4,-4.0,22.0,0.0,,,0.0,48.0,,,104.8
2020-05-02,-10.1,151.74703064587322,21.886406640468678,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-02,,-4.2,-12.2,-8.2,26.2,0.0,,,0.0,48.0,31.0,35.0,104.8
2020-05-03,-9.4,151.55482701187427,21.694203006469735,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-03,,-4.1,-10.6,-7.4,25.4,0.0,,,0.0,47.0,,,104.8
2020-05-04,-8.6,151.37901264498277,21.51838863957822,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-04,,2.7,-12.1,-4.7,22.7,0.0,,,0.2,48.0,,,104.8
2020-05-05,-7.85,151.15551955002232,21.294895544617788,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-05,,1.3,-4.6,-1.7,19.7,0.0,,,2.5,46.0,,,104.8
2020-05-06,-6.7,150.88360257231471,21.02297856691017,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-06,,-3.3,-8.0,-5.7,23.7,0.0,,,5.8,49.0,30.0,32.0,104.8
2020-05-07,-6.4,150.66308878060514,20.802464775200605,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-07,,1.9,-10.4,-4.3,22.3,0.0,,,0.0,52.0,,,104.8
2020-05-08,-6.2,150.49546832544914,20.634844320044607,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-08,,9.2,-2.6,3.3,14.7,0.0,,,0.0,51.0,,,104.8
2020-05-09,-4.5,150.07753401871918,20.21691001331466,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-09,,9.1,0.0,4.5,13.5,0.0,,,0.0,45.0,16.0,38.0,104.8
2020-05-10,-1.35,148.08246363563705,18.221839630232537,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-10,,11.5,1.8,6.7,11.3,0.0,,,0.0,41.0,,,104.8
2020-05-11,-0.4,139.4554050133976,9.594781007993078,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-11,,2.4,-2.0,0.2,17.8,0.0,,,0.0,35.0,1.0,31.0,104.8
2020-05-12,-0.7,136.59013792222248,6.729513916817936,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-12,,-1.0,-8.4,-4.7,22.7,0.0,,,0.0,31.0,3.0,32.0,104.8
2020-05-13,-1.95,135.97849477788242,6.117870772477872,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-13,,-5.2,-10.1,-7.6,25.6,0.0,,,0.2,29.0,3.0,35.0,104.8
2020-05-14,-2.1,135.6603809926277,5.799756987223162,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-14,,-1.4,-6.8,-4.1,22.1,0.0,,,0.0,29.0,,,104.8
2020-05-15,-2.2,135.97402479320522,6.1134007878006855,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-15,,-2.3,-4.8,-3.6,21.6,0.0,,,1.9,29.0,32.0,44.0,104.8
2020-05-16,-2.8,136.14090422533909,6.2802802199345535,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-16,,-3.1,-5.7,-4.4,22.4,0.0,,,0.4,29.0,1.0,34.0,104.8
2020-05-17,-3.2,136.2839437756482,6.42331977024368,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-17,,-4.5,-7.5,-6.0,24.0,0.0,,,0.2,29.0,34.0,34.0,104.8
2020-05-18,-3.7,136.33013363753128,6.4695096321267584,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-18,,-0.7,-6.5,-3.6,21.6,0.0,,,0.2,29.0,,,104.8
2020-05-19,-3.2,136.40016343454164,6.539539429137108,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-19,,1.8,-3.0,-0.6,18.6,0.0,,,0.0,29.0,,,104.8
2020-05-20,-2.9,136.51042313040085,6.649799124996321,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-20,,8.2,-3.9,2.1,15.9,0.0,,,0.0,27.0,,,104.8
2020-05-21,-1.6,136.67581270852133,6.815188703116803,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-21,,11.7,0.0,5.8,12.2,0.0,,,0.0,24.0,,,104.8
2020-05-22,-0.4,136.60131289360618,6.74068888820166,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-22,,13.3,3.1,8.2,9.8,0.0,,,0.0,19.0,,,104.8
2020-05-23,-0.4,139.4144300302783,9.553806024873793,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-23,,12.6,3.3,7.9,10.1,0.0,,,0.0,12.0,10.0,32.0,104.8
2020-05-24,-0.4,142.4428538805709,12.582229875166377,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-24,,13.1,4.9,9.0,9.0,0.0,,,0.0,2.0,11.0,36.0,104.8
2020-05-25,0.15,146.35631981645747,16.49569581105294,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-25,,16.8,4.4,10.6,7.4,0.0,,,0.0,,,,104.8
2020-05-26,6.1,162.6418023177578,32.78117831235326,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-26,,14.4,2.7,8.5,9.5,0.0,,,0.0,,1.0,31.0,104.8
2020-05-27,8.0,176.67638684264892,46.81576283724438,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-27,,15.0,0.2,7.6,10.4,0.0,,,0.0,,,,104.8
2020-05-28,12.75,179.41238144395118,49.55175743854663,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-28,,20.4,5.0,12.7,5.3,0.0,,,0.0,,,,104.8
2020-05-29,6.3,180.66637873129076,50.80575472588622,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-29,,9.7,-0.9,4.4,13.6,0.0,,,0.0,,,,104.8
2020-05-30,3.8499999999999996,180.3722440656659,50.51162006026138,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-30,,12.6,-3.5,4.6,13.4,0.0,,,0.0,,3.0,35.0,104.8
2020-05-31,4.7,179.85992300677253,49.999299001368016,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-05-31,,13.2,-0.5,6.4,11.6,0.0,,,0.0,,5.0,40.0,104.8
2020-06-01,3.25,179.57173963511917,49.711115629714655,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-01,,9.8,-1.0,4.4,13.6,0.0,,,0.0,,3.0,38.0,104.8
2020-06-02,8.4,178.8270697173643,48.96644571195978,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-02,,14.6,-1.4,6.6,11.4,0.0,,,0.0,,8.0,34.0,104.8
2020-06-03,10.2,178.25887731164232,48.398253306237805,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-03,,14.1,2.8,8.4,9.6,0.0,,,0.0,,8.0,32.0,104.8
2020-06-04,9.25,178.01461919746845,48.1539951920639,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-04,,13.9,2.2,8.1,9.9,0.0,,,0.0,,4.0,35.0,104.8
2020-06-05,11.25,177.7606785865015,47.90005458109697,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-05,,15.8,4.3,10.1,7.9,0.0,,,0.0,,6.0,31.0,104.8
2020-06-06,14.3,177.48588479852697,47.625260793122436,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-06,,17.1,6.7,11.9,6.1,0.0,,,0.3,,9.0,34.0,104.8
2020-06-07,14.65,177.29151738309739,47.430893377692854,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-07,,20.1,7.4,13.7,4.3,0.0,,,0.0,,2.0,41.0,104.8
2020-06-08,17.35,177.06512661597156,47.20450261056705,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-08,,19.4,12.3,15.9,2.1,0.0,,,0.0,,14.0,31.0,104.8
2020-06-09,8.25,177.26917623533737,47.40855222993284,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-09,,13.5,4.0,8.7,9.3,0.0,,,0.0,,,,104.8
2020-06-10,9.2,177.9706823629454,48.11005835754089,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-10,,18.1,2.8,10.5,7.5,0.0,,,0.2,,,,104.8
2020-06-11,15.1,177.5186516309903,47.658027625585774,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-11,,22.9,10.1,16.5,1.5,0.0,,,0.0,,5.0,37.0,104.8
2020-06-12,19.3,177.2133233432842,47.35269933787967,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-12,,25.4,7.0,16.2,1.8,0.0,,,0.0,,5.0,34.0,104.8
2020-06-13,23.049999999999997,176.72330410909126,46.86268010368671,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-13,,27.3,14.6,21.0,0.0,3.0,,,0.0,,4.0,34.0,104.8
2020-06-14,24.2,176.341263990124,46.480639984719446,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-14,,27.2,12.2,19.7,0.0,1.7,,,0.0,,13.0,38.0,104.8
2020-06-15,16.65,175.81995632896445,45.959332323559934,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-15,,24.9,12.9,18.9,0.0,0.9,,,0.0,,11.0,33.0,104.8
2020-06-16,17.7,175.65537079254233,45.79474678713781,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-16,,21.8,15.1,18.4,0.0,0.4,,,0.0,,11.0,36.0,104.8
2020-06-17,16.5,175.59132376633391,45.7306997609294,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-17,,19.8,12.8,16.3,1.7,0.0,,,0.0,,,,104.8
2020-06-18,17.15,175.5429160614061,45.68229205600156,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-18,,19.1,9.2,14.1,3.9,0.0,,,0.0,,3.0,31.0,104.8
2020-06-19,8.3,175.43641895965158,45.57579495424706,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-19,,15.6,8.2,11.9,6.1,0.0,,,3.0,,3.0,32.0,104.8
2020-06-20,7.800000000000001,177.13810798903103,47.277483983626496,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-20,,10.0,5.7,7.9,10.1,0.0,,,0.4,,2.0,32.0,104.8
2020-06-21,11.4,177.33992314428008,47.47929913887555,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-21,,15.5,2.8,9.2,8.8,0.0,,,0.0,,,,104.8
2020-06-22,16.75,176.72777230523013,46.86714829982559,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-22,,20.2,11.0,15.6,2.4,0.0,,,0.0,,,,104.8
2020-06-23,4.4,177.41141463027787,47.55079062487336,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-23,,13.9,2.9,8.4,9.6,0.0,,,1.4,,35.0,44.0,104.8
2020-06-24,8.1,177.29896437200495,47.4383403666004,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-24,,12.6,3.6,8.1,9.9,0.0,,,0.0,,,,104.8
2020-06-25,16.2,176.28764367086933,46.4270196654648,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-25,,19.4,8.3,13.8,4.2,0.0,,,0.0,,4.0,31.0,104.8
2020-06-26,9.65,175.5965368534583,45.73591284805377,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-26,,15.5,5.0,10.2,7.8,0.0,,,0.0,,33.0,32.0,104.8
2020-06-27,10.05,175.24204246664664,45.38141846124209,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-27,,13.1,5.6,9.4,8.6,0.0,,,0.0,,30.0,41.0,104.8
2020-06-28,17.5,174.48240223242516,44.62177822702063,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-28,,20.9,6.1,13.5,4.5,0.0,,,0.0,,,,104.8
2020-06-29,15.15,173.9677763563289,44.10715235092438,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-29,,23.6,9.1,16.4,1.6,0.0,,,0.0,,,,104.8
2020-06-30,15.2,173.81137663333493,43.950752627930385,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-06-30,,20.7,10.9,15.8,2.2,0.0,,,0.0,,33.0,34.0,104.8
2020-07-01,7.65,173.81733472837576,43.95671072297122,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-01,,11.1,6.4,8.7,9.3,0.0,,,0.0,,,,104.8
2020-07-02,4.9,174.6179468667623,44.75732286135778,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-02,,7.2,4.0,5.6,12.4,0.0,,,5.9,,30.0,34.0,104.8
2020-07-03,4.35,176.24147127706186,46.380847271657316,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-03,,6.6,2.6,4.6,13.4,0.0,,,14.1,,29.0,50.0,104.8
2020-07-04,4.0,180.3104382724756,50.449814267071076,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-04,,6.8,2.9,4.9,13.1,0.0,,,9.6,,29.0,46.0,104.8
2020-07-05,5.1,180.75499100424588,50.894366998841335,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-05,,7.2,2.5,4.8,13.2,0.0,,,4.5,,36.0,35.0,104.8
2020-07-06,6.1,179.68790685993216,49.827282854527624,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-06,,10.4,4.1,7.2,10.8,0.0,,,0.6,,,,104.8
2020-07-07,10.899999999999999,177.935681743658,48.07505773825345,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-07,,13.7,3.0,8.4,9.6,0.0,,,0.2,,,,104.8
2020-07-08,7.699999999999999,176.8104355562238,46.94981155081926,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-08,,,,,,,,,,,,,104.8
2020-07-09,4.35,175.95102854283115,46.09040453742662,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-09,,9.4,2.3,5.8,12.2,0.0,,,0.0,,33.0,32.0,104.8
2020-07-10,7.75,175.63824194587357,45.77761794046903,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-10,,10.5,3.5,7.0,11.0,0.0,,,0.0,,,,104.8
2020-07-11,15.75,174.46601764779865,44.605393642394134,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-11,,16.6,3.7,10.1,7.9,0.0,,,0.0,,,,104.8
2020-07-12,13.75,173.52166341704364,43.66103941163911,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-12,,17.2,8.3,12.7,5.3,0.0,,,0.0,,,,104.8
2020-07-13,16.950000000000003,172.7858287859182,42.92520478051367,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-13,,21.0,10.8,15.9,2.1,0.0,,,0.0,,,,104.8
2020-07-14,14.649999999999999,172.12371739680512,42.26309339140059,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-14,,18.9,11.7,15.3,2.7,0.0,,,0.0,,,,104.8
2020-07-15,12.85,171.9628430789827,42.102219073578155,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-15,,18.1,9.2,13.7,4.3,0.0,,,0.0,,,,104.8
2020-07-16,14.399999999999999,172.00604090402192,42.14541689861737,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-16,,17.3,9.9,13.6,4.4,0.0,,,5.8,,,,104.8
2020-07-17,12.5,172.231711405133,42.37108739972847,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-17,,19.7,9.0,14.4,3.6,0.0,,,0.0,,4.0,37.0,104.8
2020-07-18,6.65,172.4261000655237,42.56547606011917,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-18,,11.1,5.7,8.4,9.6,0.0,,,3.5,,3.0,38.0,104.8
2020-07-19,9.75,172.383647432531,42.52302342712646,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-19,,11.1,3.6,7.4,10.6,0.0,,,0.0,,,,104.8
2020-07-20,7.7,171.87793702394862,42.01731301854409,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-20,,10.8,5.5,8.1,9.9,0.0,,,0.0,,2.0,31.0,104.8
2020-07-21,4.85,171.9382650787906,42.077641073386076,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-21,,9.5,3.3,6.4,11.6,0.0,,,5.0,,,,104.8
2020-07-22,11.65,171.86974437448023,42.0091203690757,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-22,,12.1,3.3,7.7,10.3,0.0,,,0.5,,,,104.8
2020-07-23,16.4,170.6534868291718,40.792862823767265,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-23,,18.7,4.3,11.5,6.5,0.0,,,0.0,,,,104.8
2020-07-24,20.700000000000003,169.77535161196317,39.91472760655866,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-24,,21.3,10.3,15.8,2.2,0.0,,,0.0,,22.0,31.0,104.8
2020-07-25,14.1,169.380595884666,39.519971879261476,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-25,,16.8,11.3,14.1,3.9,0.0,,,0.0,,,,104.8
2020-07-26,20.2,168.98807187057855,39.127447865174034,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-26,,22.0,9.2,15.6,2.4,0.0,,,0.0,,,,104.8
2020-07-27,18.3,167.9527494634062,38.092125458001675,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-27,,22.4,13.2,17.8,0.2,0.0,,,0.0,,32.0,39.0,104.8
2020-07-28,10.850000000000001,168.78249853988302,38.92187453447849,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-28,,14.9,9.0,11.9,6.1,0.0,,,3.7,,1.0,33.0,104.8
2020-07-29,9.7,169.7582207998236,39.89759679441906,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-29,,16.0,7.7,11.8,6.2,0.0,,,1.3,,,,104.8
2020-07-30,18.6,169.281534123026,39.42091011762146,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-30,,25.2,12.0,18.6,0.0,0.6,,,0.0,,22.0,31.0,104.8
2020-07-31,19.65,168.0823519094116,38.22172790400707,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-07-31,,24.9,16.4,20.7,0.0,2.7,,,0.0,,4.0,35.0,104.8
2020-08-01,12.8,167.81495341175872,37.95432940635418,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-01,,18.0,11.1,14.5,3.5,0.0,,,0.0,,2.0,41.0,104.8
2020-08-02,9.95,167.38741125896644,37.52678725356192,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-02,,12.8,9.4,11.1,6.9,0.0,,,0.0,,36.0,35.0,104.8
2020-08-03,17.55,166.05933077524253,36.19870676983798,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-03,,25.0,10.8,17.9,0.1,0.0,,,0.0,,,,104.8
2020-08-04,10.9,166.16584634210477,36.30522233670024,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-04,,18.4,10.6,14.5,3.5,0.0,,,2.4,,36.0,32.0,104.8
2020-08-05,9.8,166.1718052713498,36.311181265945265,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-05,,13.0,8.0,10.5,7.5,0.0,,,3.4,,,,104.8
2020-08-06,16.25,165.34351182760497,35.48288782220044,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-06,,20.7,11.3,16.0,2.0,0.0,,,0.2,,,,104.8
2020-08-07,13.2,164.91669848216162,35.05607447675709,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-07,,17.7,10.5,14.1,3.9,0.0,,,0.0,,,,104.8
2020-08-08,10.85,164.83848632511217,34.977862319707626,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-08,,14.1,10.1,12.1,5.9,0.0,,,0.0,,28.0,41.0,104.8
2020-08-09,10.4,164.06753325285231,34.20690924744778,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-09,,12.6,9.9,11.2,6.8,0.0,,,0.0,,29.0,36.0,104.8
2020-08-10,9.149999999999999,163.75914982074832,33.89852581534379,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-10,,12.5,6.5,9.5,8.5,0.0,,,0.0,,4.0,32.0,104.8
2020-08-11,8.7,164.10403273316925,34.24340872776472,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-11,,13.4,8.2,10.8,7.2,0.0,,,0.6,,,,104.8
2020-08-12,9.55,163.86119958515985,34.000575579755306,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-12,,12.4,8.0,10.2,7.8,0.0,,,4.7,,,,104.8
2020-08-13,9.5,164.29621299681708,34.435588991412544,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-13,,13.2,8.7,10.9,7.1,0.0,,,3.1,,,,104.8
2020-08-14,9.2,164.40869035539697,34.54806634999244,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-14,,12.9,6.0,9.5,8.5,0.0,,,0.0,,,,104.8
2020-08-15,7.8999999999999995,164.6090634961705,34.748439490765975,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-15,,11.2,5.9,8.5,9.5,0.0,,,2.1,,,,104.8
2020-08-16,8.95,164.37740528040337,34.51678127499885,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-16,,12.1,7.5,9.8,8.2,0.0,,,0.0,,,,104.8
2020-08-17,10.600000000000001,164.07796172678837,34.21733772138384,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-17,,18.0,7.9,12.9,5.1,0.0,,,0.0,,,,104.8
2020-08-18,12.649999999999999,163.22729704735036,33.366673041945816,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-18,,17.5,7.1,12.3,5.7,0.0,,,0.0,,,,104.8
2020-08-19,13.75,162.52709309004484,32.66646908464031,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-19,,19.0,8.1,13.5,4.5,0.0,,,0.0,,,,104.8
2020-08-20,10.5,162.19486644732848,32.334242441923934,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-20,,19.0,8.1,13.5,4.5,0.0,,,0.0,,,,104.8
2020-08-21,12.25,161.5877672689802,31.727143263575655,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-21,,19.3,6.7,13.0,5.0,0.0,,,0.0,,,,104.8
2020-08-22,11.600000000000001,161.25553682609302,31.394912820688504,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-22,,20.9,7.5,14.2,3.8,0.0,,,0.0,,,,104.8
2020-08-23,16.95,160.5851128732794,30.724488867874868,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-23,,23.1,9.6,16.3,1.7,0.0,,,0.0,,,,104.8
2020-08-24,16.05,160.21041809565833,30.34979409025381,-133.532794,68.317527,INUVIK CLIMATE,2202578,2020-08-24,,20.2,11.2,15.7,2.3,0.0,,,0.0,,,,104.8
