"Plot Title: sarlab_hobo_2"
"#","Date Time, GMT-07:00","snow_depth, inches (LGR S/N: 20584850, SEN S/N: 20460900)","Current, mA (LGR S/N: 20584850, SEN S/N: 20460900)"
228,09/02/19 05:23:35 AM,5.484,0.0187
229,09/02/19 11:23:35 AM,5.360,0.0187
230,09/02/19 05:23:35 PM,5.484,0.0187
231,09/02/19 11:23:35 PM,6.540,0.0187
232,09/03/19 05:23:35 AM,6.664,0.0187
233,09/03/19 11:23:35 AM,5.049,0.0187
234,09/03/19 05:23:35 PM,4.863,0.0187
235,09/03/19 11:23:35 PM,4.801,0.0187
236,09/04/19 05:23:35 AM,5.174,0.0187
237,09/04/19 11:23:35 AM,5.111,0.0187
238,09/04/19 05:23:35 PM,5.546,0.0187
239,09/04/19 11:23:35 PM,5.608,0.0187
240,09/05/19 05:23:35 AM,5.919,0.0187
241,09/05/19 11:23:35 AM,5.484,0.0187
242,09/05/19 05:23:35 PM,5.360,0.0187
243,09/05/19 11:23:35 PM,5.360,0.0187
244,09/06/19 05:23:35 AM,5.111,0.0187
245,09/06/19 11:23:35 AM,5.174,0.0187
246,09/06/19 05:23:35 PM,4.491,0.0187
247,09/06/19 11:23:35 PM,5.484,0.0187
248,09/07/19 05:23:35 AM,4.553,0.0187
249,09/07/19 11:23:35 AM,4.739,0.0187
250,09/07/19 05:23:35 PM,4.180,0.0187
251,09/07/19 11:23:35 PM,5.111,0.0187
252,09/08/19 05:23:35 AM,4.677,0.0187
253,09/08/19 11:23:35 AM,4.304,0.0187
254,09/08/19 05:23:35 PM,3.932,0.0187
255,09/08/19 11:23:35 PM,4.863,0.0187
256,09/09/19 05:23:35 AM,5.049,0.0187
257,09/09/19 11:23:35 AM,4.366,0.0187
258,09/09/19 05:23:35 PM,4.056,0.0187
259,09/09/19 11:23:35 PM,5.422,0.0187
260,09/10/19 05:23:35 AM,5.298,0.0187
261,09/10/19 11:23:35 AM,5.236,0.0187
262,09/10/19 05:23:35 PM,4.056,0.0187
263,09/10/19 11:23:35 PM,5.484,0.0187
264,09/11/19 05:23:35 AM,5.422,0.0187
265,09/11/19 11:23:35 AM,4.739,0.0187
266,09/11/19 05:23:35 PM,3.559,0.0187
267,09/11/19 11:23:35 PM,4.987,0.0187
268,09/12/19 05:23:35 AM,5.174,0.0187
269,09/12/19 11:23:35 AM,5.484,0.0187
270,09/12/19 05:23:35 PM,4.615,0.0187
271,09/12/19 11:23:35 PM,4.304,0.0187
272,09/13/19 05:23:35 AM,4.863,0.0187
273,09/13/19 11:23:35 AM,4.801,0.0187
274,09/13/19 05:23:35 PM,5.236,0.0187
275,09/13/19 11:23:35 PM,5.422,0.0187
276,09/14/19 05:23:35 AM,5.608,0.0187
277,09/14/19 11:23:35 AM,5.422,0.0187
278,09/14/19 05:23:35 PM,5.174,0.0187
279,09/14/19 11:23:35 PM,5.298,0.0187
280,09/15/19 05:23:35 AM,5.174,0.0187
281,09/15/19 11:23:35 AM,4.677,0.0187
282,09/15/19 05:23:35 PM,4.677,0.0187
283,09/15/19 11:23:35 PM,5.422,0.0187
284,09/16/19 05:23:35 AM,4.801,0.0187
285,09/16/19 11:23:35 AM,5.174,0.0187
286,09/16/19 05:23:35 PM,5.174,0.0187
287,09/16/19 11:23:35 PM,5.422,0.0187
288,09/17/19 05:23:35 AM,5.484,0.0187
289,09/17/19 11:23:35 AM,4.987,0.0187
290,09/17/19 05:23:35 PM,5.111,0.0187
291,09/17/19 11:23:35 PM,5.236,0.0187
292,09/18/19 05:23:35 AM,5.422,0.0187
293,09/18/19 11:23:35 AM,4.801,0.0187
294,09/18/19 05:23:35 PM,5.236,0.0187
295,09/18/19 11:23:35 PM,4.925,0.0187
296,09/19/19 05:23:35 AM,5.049,0.0187
297,09/19/19 11:23:35 AM,5.732,0.0187
298,09/19/19 05:23:35 PM,5.484,0.0187
299,09/19/19 11:23:35 PM,4.925,0.0187
300,09/20/19 05:23:35 AM,4.739,0.0187
301,09/20/19 11:23:35 AM,5.422,0.0187
302,09/20/19 05:23:35 PM,5.236,0.0187
303,09/20/19 11:23:35 PM,5.174,0.0187
304,09/21/19 05:23:35 AM,5.360,0.0187
305,09/21/19 11:23:35 AM,5.422,0.0187
306,09/21/19 05:23:35 PM,5.608,0.0187
307,09/21/19 11:23:35 PM,5.732,0.0187
308,09/22/19 05:23:35 AM,5.546,0.0187
309,09/22/19 11:23:35 AM,5.732,0.0187
310,09/22/19 05:23:35 PM,5.795,0.0187
311,09/22/19 11:23:35 PM,5.857,0.0187
312,09/23/19 05:23:35 AM,6.043,0.0187
313,09/23/19 11:23:35 AM,6.229,0.0187
314,09/23/19 05:23:35 PM,6.043,0.0187
315,09/23/19 11:23:35 PM,6.167,0.0187
316,09/24/19 05:23:35 AM,6.167,0.0187
317,09/24/19 11:23:35 AM,6.105,0.0187
318,09/24/19 05:23:35 PM,4.615,0.0187
319,09/24/19 11:23:35 PM,5.049,0.0187
320,09/25/19 05:23:35 AM,5.484,0.0187
321,09/25/19 11:23:35 AM,5.298,0.0187
322,09/25/19 05:23:35 PM,4.491,0.0187
323,09/25/19 11:23:35 PM,5.360,0.0187
324,09/26/19 05:23:35 AM,4.987,0.0187
325,09/26/19 11:23:35 AM,5.546,0.0187
326,09/26/19 05:23:35 PM,4.801,0.0187
327,09/26/19 11:23:35 PM,4.739,0.0187
328,09/27/19 05:23:35 AM,5.174,0.0187
329,09/27/19 11:23:35 AM,5.360,0.0187
330,09/27/19 05:23:35 PM,5.236,0.0187
331,09/27/19 11:23:35 PM,5.360,0.0187
332,09/28/19 05:23:35 AM,5.298,0.0187
333,09/28/19 11:23:35 AM,5.484,0.0187
334,09/28/19 05:23:35 PM,6.229,0.0187
335,09/28/19 11:23:35 PM,5.732,0.0187
336,09/29/19 05:23:35 AM,5.546,0.0187
337,09/29/19 11:23:35 AM,5.546,0.0187
338,09/29/19 05:23:35 PM,6.415,0.0187
339,09/29/19 11:23:35 PM,5.981,0.0187
340,09/30/19 05:23:35 AM,5.111,0.0187
341,09/30/19 11:23:35 AM,5.546,0.0187
342,09/30/19 05:23:35 PM,5.670,0.0187
343,09/30/19 11:23:35 PM,5.795,0.0187
344,10/01/19 05:23:35 AM,5.857,0.0187
345,10/01/19 11:23:35 AM,5.298,0.0187
346,10/01/19 05:23:35 PM,5.981,0.0187
347,10/01/19 11:23:35 PM,6.291,0.0187
348,10/02/19 05:23:35 AM,5.919,0.0187
349,10/02/19 11:23:35 AM,5.236,0.0187
350,10/02/19 05:23:35 PM,5.919,0.0187
351,10/02/19 11:23:35 PM,6.229,0.0187
352,10/03/19 05:23:35 AM,5.981,0.0187
353,10/03/19 11:23:35 AM,6.415,0.0187
354,10/03/19 05:23:35 PM,6.167,0.0187
355,10/03/19 11:23:35 PM,6.229,0.0187
356,10/04/19 05:23:35 AM,6.167,0.0187
357,10/04/19 11:23:35 AM,6.291,0.0187
358,10/04/19 05:23:35 PM,5.360,0.0187
359,10/04/19 11:23:35 PM,5.298,0.0187
360,10/05/19 05:23:35 AM,5.174,0.0187
361,10/05/19 11:23:35 AM,5.111,0.0187
362,10/05/19 05:23:35 PM,5.111,0.0187
363,10/05/19 11:23:35 PM,5.236,0.0187
364,10/06/19 05:23:35 AM,6.229,0.0187
365,10/06/19 11:23:35 AM,5.236,0.0187
366,10/06/19 05:23:35 PM,5.484,0.0187
367,10/06/19 11:23:35 PM,5.111,0.0187
368,10/07/19 05:23:35 AM,4.056,0.0187
369,10/07/19 11:23:35 AM,4.056,0.0187
370,10/07/19 05:23:35 PM,5.670,0.0187
371,10/07/19 11:23:35 PM,5.484,0.0187
372,10/08/19 05:23:35 AM,5.981,0.0187
373,10/08/19 11:23:35 AM,5.608,0.0187
374,10/08/19 05:23:35 PM,5.919,0.0187
375,10/08/19 11:23:35 PM,5.732,0.0187
376,10/09/19 05:23:35 AM,6.167,0.0187
377,10/09/19 11:23:35 AM,6.167,0.0187
378,10/09/19 05:23:35 PM,5.049,0.0187
379,10/09/19 11:23:35 PM,6.353,0.0187
380,10/10/19 05:23:35 AM,6.043,0.0187
381,10/10/19 11:23:35 AM,5.236,0.0187
382,10/10/19 05:23:35 PM,6.478,0.0187
383,10/10/19 11:23:35 PM,6.540,0.0187
384,10/11/19 05:23:35 AM,6.415,0.0187
385,10/11/19 11:23:35 AM,6.726,0.0187
386,10/11/19 05:23:35 PM,6.602,0.0187
387,10/11/19 11:23:35 PM,5.795,0.0187
388,10/12/19 05:23:35 AM,5.795,0.0187
389,10/12/19 11:23:35 AM,5.670,0.0187
390,10/12/19 05:23:35 PM,5.981,0.0187
391,10/12/19 11:23:35 PM,5.857,0.0187
392,10/13/19 05:23:35 AM,5.732,0.0187
393,10/13/19 11:23:35 AM,5.857,0.0187
394,10/13/19 05:23:35 PM,5.857,0.0187
395,10/13/19 11:23:35 PM,5.360,0.0187
396,10/14/19 05:23:35 AM,5.546,0.0187
397,10/14/19 11:23:35 AM,5.608,0.0187
398,10/14/19 05:23:35 PM,5.857,0.0187
399,10/14/19 11:23:35 PM,5.608,0.0187
400,10/15/19 05:23:35 AM,5.919,0.0187
401,10/15/19 11:23:35 AM,5.732,0.0187
402,10/15/19 05:23:35 PM,5.981,0.0187
403,10/15/19 11:23:35 PM,6.105,0.0187
404,10/16/19 05:23:35 AM,5.919,0.0187
405,10/16/19 11:23:35 AM,6.105,0.0187
406,10/16/19 05:23:35 PM,6.043,0.0187
407,10/16/19 11:23:35 PM,4.801,0.0187
408,10/17/19 05:23:35 AM,5.484,0.0187
409,10/17/19 11:23:35 AM,5.484,0.0187
410,10/17/19 05:23:35 PM,5.919,0.0187
411,10/17/19 11:23:35 PM,5.732,0.0187
412,10/18/19 05:23:35 AM,5.670,0.0187
413,10/18/19 11:23:35 AM,5.732,0.0187
414,10/18/19 05:23:35 PM,5.919,0.0187
415,10/18/19 11:23:35 PM,5.795,0.0187
416,10/19/19 05:23:35 AM,5.546,0.0187
417,10/19/19 11:23:35 AM,5.732,0.0187
418,10/19/19 05:23:35 PM,5.546,0.0187
419,10/19/19 11:23:35 PM,5.670,0.0187
420,10/20/19 05:23:35 AM,5.670,0.0187
421,10/20/19 11:23:35 AM,5.919,0.0187
422,10/20/19 05:23:35 PM,5.919,0.0187
423,10/20/19 11:23:35 PM,6.043,0.0187
424,10/21/19 05:23:35 AM,6.167,0.0187
425,10/21/19 11:23:35 AM,6.229,0.0187
426,10/21/19 05:23:35 PM,5.857,0.0187
427,10/21/19 11:23:35 PM,6.105,0.0187
428,10/22/19 05:23:35 AM,6.105,0.0187
429,10/22/19 11:23:35 AM,5.422,0.0187
430,10/22/19 05:23:35 PM,6.105,0.0187
431,10/22/19 11:23:35 PM,6.415,0.0187
432,10/23/19 05:23:35 AM,5.981,0.0187
433,10/23/19 11:23:35 AM,6.353,0.0187
434,10/23/19 05:23:35 PM,6.229,0.0187
435,10/23/19 11:23:35 PM,6.850,0.0187
436,10/24/19 05:23:35 AM,7.409,0.0187
437,10/24/19 11:23:35 AM,6.850,0.0187
438,10/24/19 05:23:35 PM,8.154,0.0187
439,10/24/19 11:23:35 PM,7.285,0.0187
440,10/25/19 05:23:35 AM,8.589,0.0187
441,10/25/19 11:23:35 AM,8.278,0.0187
442,10/25/19 05:23:35 PM,7.719,0.0187
443,10/25/19 11:23:35 PM,7.906,0.0187
444,10/26/19 05:23:35 AM,7.906,0.0187
445,10/26/19 11:23:35 AM,7.968,0.0187
446,10/26/19 05:23:35 PM,7.719,0.0187
447,10/26/19 11:23:35 PM,7.471,0.0187
448,10/27/19 05:23:35 AM,7.409,0.0187
449,10/27/19 11:23:35 AM,7.036,0.0187
450,10/27/19 05:23:35 PM,7.657,0.0187
451,10/27/19 11:23:35 PM,7.844,0.0187
452,10/28/19 05:23:35 AM,7.844,0.0187
453,10/28/19 11:23:35 AM,7.781,0.0187
454,10/28/19 05:23:35 PM,7.719,0.0187
455,10/28/19 11:23:35 PM,7.595,0.0187
456,10/29/19 05:23:35 AM,8.092,0.0187
457,10/29/19 11:23:35 AM,8.030,0.0187
458,10/29/19 05:23:35 PM,7.781,0.0187
459,10/29/19 11:23:35 PM,7.409,0.0187
460,10/30/19 05:23:35 AM,7.409,0.0187
461,10/30/19 11:23:35 AM,7.223,0.0187
462,10/30/19 05:23:35 PM,7.347,0.0187
463,10/30/19 11:23:35 PM,7.347,0.0187
464,10/31/19 05:23:35 AM,7.347,0.0187
465,10/31/19 11:23:35 AM,7.719,0.0187
466,10/31/19 05:23:35 PM,7.409,0.0187
467,10/31/19 11:23:35 PM,7.347,0.0187
468,11/01/19 05:23:35 AM,7.161,0.0187
469,11/01/19 11:23:35 AM,6.850,0.0187
470,11/01/19 05:23:35 PM,7.036,0.0187
471,11/01/19 11:23:35 PM,7.347,0.0187
472,11/02/19 05:23:35 AM,8.092,0.0187
473,11/02/19 11:23:35 AM,8.154,0.0187
474,11/02/19 05:23:35 PM,7.968,0.0187
475,11/02/19 11:23:35 PM,8.154,0.0187
476,11/03/19 05:23:35 AM,8.216,0.0187
477,11/03/19 11:23:35 AM,7.968,0.0187
478,11/03/19 05:23:35 PM,8.340,0.0187
479,11/03/19 11:23:35 PM,8.030,0.0187
480,11/04/19 05:23:35 AM,8.278,0.0187
481,11/04/19 11:23:35 AM,8.092,0.0187
482,11/04/19 05:23:35 PM,8.154,0.0187
483,11/04/19 11:23:35 PM,8.030,0.0187
484,11/05/19 05:23:35 AM,7.844,0.0187
485,11/05/19 11:23:35 AM,7.719,0.0187
486,11/05/19 05:23:35 PM,8.154,0.0187
487,11/05/19 11:23:35 PM,7.906,0.0187
488,11/06/19 05:23:35 AM,8.030,0.0187
489,11/06/19 11:23:35 AM,7.968,0.0187
490,11/06/19 05:23:35 PM,7.533,0.0187
491,11/06/19 11:23:35 PM,7.968,0.0187
492,11/07/19 05:23:35 AM,7.719,0.0187
493,11/07/19 11:23:35 AM,7.844,0.0187
494,11/07/19 05:23:35 PM,7.595,0.0187
495,11/07/19 11:23:35 PM,8.278,0.0187
496,11/08/19 05:23:35 AM,8.837,0.0187
497,11/08/19 11:23:35 AM,8.340,0.0187
498,11/08/19 05:23:35 PM,7.781,0.0187
499,11/08/19 11:23:35 PM,8.092,0.0187
500,11/09/19 05:23:35 AM,8.340,0.0187
501,11/09/19 11:23:35 AM,8.527,0.0187
502,11/09/19 05:23:35 PM,8.651,0.0187
503,11/09/19 11:23:35 PM,8.589,0.0187
504,11/10/19 05:23:35 AM,8.527,0.0187
505,11/10/19 11:23:35 AM,8.278,0.0187
506,11/10/19 05:23:35 PM,8.092,0.0187
507,11/10/19 11:23:35 PM,8.465,0.0187
508,11/11/19 05:23:35 AM,8.465,0.0187
509,11/11/19 11:23:35 AM,8.775,0.0187
510,11/11/19 05:23:35 PM,8.775,0.0187
511,11/11/19 11:23:35 PM,8.651,0.0187
512,11/12/19 05:23:35 AM,8.589,0.0187
513,11/12/19 11:23:35 AM,8.837,0.0187
514,11/12/19 05:23:35 PM,8.961,0.0187
515,11/12/19 11:23:35 PM,9.148,0.0187
516,11/13/19 05:23:35 AM,9.148,0.0187
517,11/13/19 11:23:35 AM,9.334,0.0187
518,11/13/19 05:23:35 PM,9.210,0.0187
519,11/13/19 11:23:35 PM,8.899,0.0187
520,11/14/19 05:23:35 AM,8.899,0.0187
521,11/14/19 11:23:35 AM,8.775,0.0187
522,11/14/19 05:23:35 PM,8.589,0.0187
523,11/14/19 11:23:35 PM,9.085,0.0187
524,11/15/19 05:23:35 AM,9.148,0.0187
525,11/15/19 11:23:35 AM,9.023,0.0125
526,11/15/19 05:23:35 PM,9.023,0.0125
527,11/15/19 11:23:35 PM,8.651,0.0125
528,11/16/19 05:23:35 AM,9.148,0.0125
529,11/16/19 11:23:35 AM,9.148,0.0187
530,11/16/19 05:23:35 PM,8.465,0.0125
