Model,Tilt Logger DTL201B/2B
Name,sarlab_tiltlogger_1
Serial Number,UT1011
Firmware Version,3.42,Software Version,1.19.1
Sampling Status,LOGGING
Sampling Rate,FIXED
Current Interval,1:0:0
Start Time,2019/06/28,13:20:54
Current Time,2021/06/01,11:18:49,Logger Time,2021/06/01,09:15:31
Number Of Sensors,1
Number Of Records,14241,Dnl using USB,DTLink enabled
Sensor Upload Num / Status Code,3,28002222,40400,14821,Bat Type LSH20,,WD 2,PO 3,EXT 0,BO 0,SW 0,PDI 0


"TIMESTAMP","RECORD","BATTERY","Tilt 1",,,,"Tilt 1","LOGGER TEMP","RESET","USB","RSSI","STATUS 0x"
,,,,,,Unit Type," ",,,,,"[code][P#]"
,,,,,,Input Units," "
,,,,,,Output Units," "
,,,,,,Offset," "
,,,,,,Cal A =," "
,,,,,,Zero B =," "
,,,,,,Cal C =," "
,,,,,,Temp CF," "
,,,,,,Temp Initial," "
,,,,,,Linked Channel," "
,,,,,,Sensor,"15 degrees"
"UNITS->",,"Volts","sin(angle)",,,,"sin(angle)","deg C"
2019/06/28 13:20:54,1,3.63,-0.008129,,,,-0.008129,23.40,1,1,0,000
2019/06/28 14:20:54,2,3.55,-0.010319,,,,-0.010319,22.10,0,0,0,000
2019/06/28 15:20:54,3,3.55,-0.010315,,,,-0.010315,21.60,0,0,0,000
2019/06/28 16:20:54,4,3.55,-0.010313,,,,-0.010313,21.50,0,0,0,000
2019/06/28 17:20:54,5,3.55,-0.010302,,,,-0.010302,21.30,0,0,0,000
2019/06/28 18:20:54,6,3.55,-0.010284,,,,-0.010284,21.10,0,0,0,000
2019/06/28 19:20:54,7,3.55,-0.005859,,,,-0.005859,21.30,0,0,0,000
2019/06/28 20:20:54,8,3.55,-0.032862,,,,-0.032862,21.30,0,0,0,000
2019/06/28 21:20:54,9,3.56,-0.032763,,,,-0.032763,21.20,0,0,0,000
2019/06/28 22:20:54,10,3.56,-0.032732,,,,-0.032732,21.10,0,0,0,000
2019/06/28 23:20:54,11,3.56,-0.032728,,,,-0.032728,21.10,0,0,0,000
2019/06/29 00:20:54,12,3.57,-0.032698,,,,-0.032698,21.00,0,0,0,000
2019/06/29 01:20:54,13,3.57,-0.032681,,,,-0.032681,20.90,0,0,0,000
2019/06/29 02:20:54,14,3.57,-0.032663,,,,-0.032663,20.80,0,0,0,000
2019/06/29 03:20:54,15,3.57,-0.032640,,,,-0.032640,20.60,0,0,0,000
2019/06/29 04:20:54,16,3.57,-0.032631,,,,-0.032631,20.50,0,0,0,000
2019/06/29 05:20:54,17,3.57,-0.032616,,,,-0.032616,20.40,0,0,0,000
2019/06/29 06:20:54,18,3.57,-0.032614,,,,-0.032614,20.30,0,0,0,000
2019/06/29 07:20:54,19,3.57,-0.032606,,,,-0.032606,20.20,0,0,0,000
2019/06/29 08:20:54,20,3.57,-0.032583,,,,-0.032583,20.20,0,0,0,000
2019/06/29 09:20:54,21,3.57,-0.032587,,,,-0.032587,20.20,0,0,0,000
2019/06/29 10:20:54,22,3.57,-0.032581,,,,-0.032581,20.40,0,0,0,000
2019/06/29 11:20:54,23,3.57,-0.032572,,,,-0.032572,20.60,0,0,0,000
2019/06/29 12:20:54,24,3.57,-0.032585,,,,-0.032585,20.80,0,0,0,000
2019/06/29 13:20:54,25,3.57,-0.032608,,,,-0.032608,21.10,0,0,0,000
2019/06/29 14:20:54,26,3.57,-0.032606,,,,-0.032606,21.20,0,0,0,000
2019/06/29 15:20:54,27,3.57,-0.032616,,,,-0.032616,21.40,0,0,0,000
2019/06/29 16:20:54,28,3.57,-0.032616,,,,-0.032616,21.60,0,0,0,000
2019/06/29 17:20:54,29,3.57,-0.032612,,,,-0.032612,21.80,0,0,0,000
2019/06/29 18:20:54,30,3.57,-0.032600,,,,-0.032600,21.90,0,0,0,000
2019/06/29 19:20:54,31,3.57,-0.032579,,,,-0.032579,22.00,0,0,0,000
2019/06/29 20:20:54,32,3.57,-0.032568,,,,-0.032568,22.00,0,0,0,000
2019/06/29 21:20:54,33,3.57,-0.032558,,,,-0.032558,21.90,0,0,0,000
2019/06/29 22:20:54,34,3.57,-0.032545,,,,-0.032545,21.90,0,0,0,000
2019/06/29 23:20:54,35,3.57,-0.032534,,,,-0.032534,21.80,0,0,0,000
2019/06/30 00:20:54,36,3.57,-0.032532,,,,-0.032532,21.70,0,0,0,000
2019/06/30 01:20:54,37,3.57,-0.032528,,,,-0.032528,21.60,0,0,0,000
2019/06/30 02:20:54,38,3.57,-0.032513,,,,-0.032513,21.50,0,0,0,000
2019/06/30 03:20:54,39,3.57,-0.032528,,,,-0.032528,21.30,0,0,0,000
2019/06/30 04:20:54,40,3.57,-0.032516,,,,-0.032516,21.20,0,0,0,000
2019/06/30 05:20:54,41,3.57,-0.032513,,,,-0.032513,21.10,0,0,0,000
2019/06/30 06:20:54,42,3.57,-0.032501,,,,-0.032501,20.90,0,0,0,000
2019/06/30 07:20:54,43,3.57,-0.032495,,,,-0.032495,20.80,0,0,0,000
2019/06/30 08:20:54,44,3.57,-0.032495,,,,-0.032495,20.90,0,0,0,000
2019/06/30 09:20:54,45,3.57,-0.032505,,,,-0.032505,20.90,0,0,0,000
2019/06/30 10:20:54,46,3.57,-0.032503,,,,-0.032503,21.00,0,0,0,000
2019/06/30 11:20:54,47,3.57,-0.032503,,,,-0.032503,21.10,0,0,0,000
2019/06/30 12:20:54,48,3.57,-0.032495,,,,-0.032495,21.30,0,0,0,000
2019/06/30 13:20:54,49,3.57,-0.032497,,,,-0.032497,21.40,0,0,0,000
2019/06/30 14:20:54,50,3.57,-0.032465,,,,-0.032465,21.80,0,0,0,000
2019/06/30 15:20:54,51,3.57,-0.032492,,,,-0.032492,22.10,0,0,0,000
2019/06/30 16:20:54,52,3.57,-0.032492,,,,-0.032492,22.30,0,0,0,000
2019/06/30 17:20:54,53,3.57,-0.032499,,,,-0.032499,22.40,0,0,0,000
2019/06/30 18:20:54,54,3.57,-0.032490,,,,-0.032490,22.70,0,0,0,000
2019/06/30 19:20:54,55,3.57,-0.032497,,,,-0.032497,22.90,0,0,0,000
2019/06/30 20:20:54,56,3.57,-0.032684,,,,-0.032684,23.10,0,0,0,000
2019/06/30 21:20:54,57,3.57,-0.032497,,,,-0.032497,23.30,0,0,0,000
2019/06/30 22:20:54,58,3.57,-0.032494,,,,-0.032494,23.30,0,0,0,000
2019/06/30 23:20:54,59,3.57,-0.032488,,,,-0.032488,23.10,0,0,0,000
2019/07/01 00:20:54,60,3.57,-0.032476,,,,-0.032476,22.90,0,0,0,000
2019/07/01 01:20:54,61,3.57,-0.032469,,,,-0.032469,22.80,0,0,0,000
2019/07/01 02:20:54,62,3.57,-0.032469,,,,-0.032469,22.60,0,0,0,000
2019/07/01 03:20:54,63,3.57,-0.032463,,,,-0.032463,22.50,0,0,0,000
2019/07/01 04:20:54,64,3.57,-0.032463,,,,-0.032463,22.30,0,0,0,000
2019/07/01 05:20:54,65,3.57,-0.032448,,,,-0.032448,22.10,0,0,0,000
2019/07/01 06:20:54,66,3.57,-0.032446,,,,-0.032446,21.90,0,0,0,000
2019/07/01 07:20:54,67,3.57,-0.032431,,,,-0.032431,21.80,0,0,0,000
2019/07/01 08:20:54,68,3.57,-0.032446,,,,-0.032446,21.80,0,0,0,000
2019/07/01 09:20:54,69,3.57,-0.032438,,,,-0.032438,21.80,0,0,0,000
2019/07/01 10:20:54,70,3.57,-0.032452,,,,-0.032452,21.80,0,0,0,000
2019/07/01 11:20:54,71,3.57,-0.032444,,,,-0.032444,21.90,0,0,0,000
2019/07/01 12:20:54,72,3.57,-0.032442,,,,-0.032442,22.10,0,0,0,000
2019/07/01 13:20:54,73,3.57,-0.032448,,,,-0.032448,22.30,0,0,0,000
2019/07/01 14:20:54,74,3.57,-0.032450,,,,-0.032450,22.60,0,0,0,000
2019/07/01 15:20:54,75,3.57,-0.032455,,,,-0.032455,22.90,0,0,0,000
2019/07/01 16:20:54,76,3.57,-0.032461,,,,-0.032461,23.20,0,0,0,000
2019/07/01 17:20:54,77,3.57,-0.032455,,,,-0.032455,23.40,0,0,0,000
2019/07/01 18:20:54,78,3.57,-0.032473,,,,-0.032473,23.50,0,0,0,000
2019/07/01 19:20:54,79,3.57,-0.032448,,,,-0.032448,23.70,0,0,0,000
2019/07/01 20:20:54,80,3.57,-0.032440,,,,-0.032440,23.60,0,0,0,000
2019/07/01 21:20:54,81,3.57,-0.032406,,,,-0.032406,23.10,0,0,0,000
2019/07/01 22:20:54,82,3.57,-0.032393,,,,-0.032393,22.60,0,0,0,000
2019/07/01 23:20:54,83,3.57,-0.032351,,,,-0.032351,21.40,0,0,0,000
2019/07/02 00:20:54,84,3.57,-0.032358,,,,-0.032358,20.90,0,0,0,000
2019/07/02 01:20:54,85,3.57,-0.032341,,,,-0.032341,20.00,0,0,0,000
2019/07/02 02:20:54,86,3.57,-0.032335,,,,-0.032335,19.40,0,0,0,000
2019/07/02 03:20:54,87,3.57,-0.032339,,,,-0.032339,18.90,0,0,0,000
2019/07/02 04:20:54,88,3.57,-0.032341,,,,-0.032341,18.30,0,0,0,000
2019/07/02 05:20:54,89,3.57,-0.032345,,,,-0.032345,17.70,0,0,0,000
2019/07/02 06:20:54,90,3.57,-0.032339,,,,-0.032339,17.30,0,0,0,000
2019/07/02 07:20:54,91,3.57,-0.032328,,,,-0.032328,17.00,0,0,0,000
2019/07/02 08:20:54,92,3.57,-0.032320,,,,-0.032320,16.80,0,0,0,000
2019/07/02 09:20:54,93,3.57,-0.032001,,,,-0.032001,17.10,0,0,0,000
2019/07/02 10:20:54,94,3.57,-0.032227,,,,-0.032227,17.70,0,0,0,000
2019/07/02 11:20:54,95,3.57,-0.032248,,,,-0.032248,18.30,0,0,0,000
2019/07/02 12:20:54,96,3.57,-0.032244,,,,-0.032244,18.90,0,0,0,000
2019/07/02 13:20:54,97,3.57,-0.304066,,,,-0.304066,19.70,0,0,0,000
2019/07/02 14:20:54,98,3.57,-0.304066,,,,-0.304066,20.10,0,0,0,000
2019/07/02 15:20:54,99,3.57,-0.304064,,,,-0.304064,20.20,0,0,0,000
2019/07/02 16:20:54,100,3.57,-0.304064,,,,-0.304064,20.30,0,0,0,000
2019/07/02 17:20:54,101,3.57,-0.304064,,,,-0.304064,20.40,0,0,0,000
2019/07/02 18:20:54,102,3.57,-0.304062,,,,-0.304062,20.60,0,0,0,000
2019/07/02 19:20:54,103,3.57,-0.304062,,,,-0.304062,20.80,0,0,0,000
2019/07/04 19:20:54,104,3.63,-0.003233,,,,-0.003233,24.60,1,1,0,000
2019/07/04 20:20:54,105,3.71,-0.003248,,,,-0.003248,23.90,0,1,0,000
2019/07/04 21:20:54,106,3.63,-0.003294,,,,-0.003294,23.30,0,1,0,000
2019/07/04 22:20:54,107,3.58,0.322857,,,,0.322857,23.50,0,0,0,000
2019/07/04 23:20:54,108,3.58,0.322861,,,,0.322861,23.10,0,0,0,000
2019/07/05 00:20:54,109,3.58,0.322863,,,,0.322863,22.80,0,0,0,000
2019/07/05 01:20:54,110,3.58,0.322863,,,,0.322863,22.80,0,0,0,000
2019/07/05 02:20:54,111,3.58,0.322865,,,,0.322865,22.80,0,0,0,000
2019/07/05 03:20:54,112,3.58,0.322865,,,,0.322865,22.70,0,0,0,000
2019/07/05 04:20:54,113,3.58,0.322865,,,,0.322865,22.70,0,0,0,000
2019/07/05 05:20:54,114,3.58,0.322865,,,,0.322865,22.60,0,0,0,000
2019/07/05 06:20:54,115,3.58,0.322865,,,,0.322865,22.60,0,0,0,000
2019/07/05 07:20:54,116,3.58,0.322866,,,,0.322866,22.50,0,0,0,000
2019/07/05 08:20:54,117,3.58,-0.001465,,,,-0.001465,20.60,0,0,0,000
2019/07/05 09:20:54,118,3.58,-0.001509,,,,-0.001509,18.80,0,0,0,000
2019/07/05 10:20:54,119,3.58,0.015137,,,,0.015137,19.10,0,0,0,000
2019/07/05 11:20:54,120,3.58,0.014666,,,,0.014666,19.50,0,0,0,000
2019/07/05 12:20:54,121,3.59,0.014839,,,,0.014839,19.60,0,0,0,000
2019/07/05 13:20:54,122,3.58,0.014858,,,,0.014858,19.80,0,0,0,000
2019/07/05 14:20:54,123,3.58,0.014872,,,,0.014872,20.10,0,0,0,000
2019/07/05 15:20:54,124,3.59,0.015186,,,,0.015186,20.30,0,0,0,000
2019/07/05 16:20:54,125,3.58,0.015203,,,,0.015203,20.40,0,0,0,000
2019/07/05 17:20:54,126,3.59,0.014839,,,,0.014839,20.70,0,0,0,000
2019/07/05 18:20:54,127,3.58,0.015377,,,,0.015377,20.80,0,0,0,000
2019/07/05 19:20:54,128,3.59,0.015366,,,,0.015366,20.80,0,0,0,000
2019/07/05 20:20:54,129,3.59,0.015358,,,,0.015358,20.60,0,0,0,000
2019/07/05 21:20:54,130,3.59,0.015364,,,,0.015364,20.70,0,0,0,000
2019/07/05 22:20:54,131,3.59,0.015360,,,,0.015360,20.60,0,0,0,000
2019/07/05 23:20:54,132,3.58,0.015362,,,,0.015362,20.60,0,0,0,000
2019/07/06 00:20:54,133,3.59,0.015347,,,,0.015347,20.50,0,0,0,000
2019/07/06 01:20:54,134,3.59,0.015360,,,,0.015360,20.50,0,0,0,000
2019/07/06 02:20:54,135,3.58,0.015352,,,,0.015352,20.40,0,0,0,000
2019/07/06 03:20:54,136,3.59,0.015358,,,,0.015358,20.30,0,0,0,000
2019/07/06 04:20:54,137,3.58,0.015335,,,,0.015335,20.20,0,0,0,000
2019/07/06 05:20:54,138,3.59,0.015341,,,,0.015341,20.10,0,0,0,000
2019/07/06 06:20:54,139,3.59,0.015316,,,,0.015316,20.10,0,0,0,000
2019/07/06 07:20:54,140,3.59,0.015293,,,,0.015293,20.10,0,0,0,000
2019/07/06 08:20:54,141,3.59,0.103104,,,,0.103104,14.30,0,0,0,000
2019/07/06 09:20:54,142,3.59,-0.024187,,,,-0.024187,14.50,0,0,0,000
2019/07/06 10:20:54,143,3.58,0.198084,,,,0.198084,14.40,0,0,0,000
2019/07/06 11:20:54,144,3.58,0.197960,,,,0.197960,14.00,0,0,0,000
2019/07/06 12:20:54,145,3.58,0.117771,,,,0.117771,15.00,0,0,0,000
2019/07/06 13:20:54,146,3.59,0.035521,,,,0.035521,17.10,0,0,0,000
2019/07/06 14:20:54,147,3.59,0.076939,,,,0.076939,18.80,0,0,0,000
2019/07/06 15:20:54,148,3.60,0.077045,,,,0.077045,21.10,0,0,0,000
2019/07/06 16:20:54,149,3.59,0.077065,,,,0.077065,15.10,0,0,0,000
2019/07/06 17:20:54,150,3.59,0.081005,,,,0.081005,13.50,0,0,0,000
2019/07/06 18:20:54,151,3.59,0.081156,,,,0.081156,12.50,0,0,0,000
2019/07/06 19:20:54,152,3.59,0.081179,,,,0.081179,12.30,0,0,0,000
2019/07/06 20:20:54,153,3.59,0.081161,,,,0.081161,12.20,0,0,0,000
2019/07/06 21:20:54,154,3.59,0.081121,,,,0.081121,8.90,0,0,0,000
2019/07/06 22:20:54,155,3.59,0.081116,,,,0.081116,7.20,0,0,0,000
2019/07/06 23:20:54,156,3.58,0.081137,,,,0.081137,6.30,0,0,0,000
2019/07/07 00:20:54,157,3.58,0.081139,,,,0.081139,5.70,0,0,0,000
2019/07/07 01:20:54,158,3.58,0.081163,,,,0.081163,5.20,0,0,0,000
2019/07/07 02:20:54,159,3.58,0.081158,,,,0.081158,4.60,0,0,0,000
2019/07/07 03:20:54,160,3.58,0.081173,,,,0.081173,4.10,0,0,0,000
2019/07/07 04:20:54,161,3.58,0.081188,,,,0.081188,4.40,0,0,0,000
2019/07/07 05:20:54,162,3.58,0.081221,,,,0.081221,5.80,0,0,0,000
2019/07/07 06:20:54,163,3.57,0.081242,,,,0.081242,8.30,0,0,0,000
2019/07/07 07:20:54,164,3.59,0.081245,,,,0.081245,10.50,0,0,0,000
2019/07/07 08:20:54,165,3.59,0.081322,,,,0.081322,10.70,0,0,0,000
2019/07/07 09:20:54,166,3.59,0.081165,,,,0.081165,14.70,0,0,0,000
2019/07/07 10:20:54,167,3.60,0.081247,,,,0.081247,16.00,0,0,0,000
2019/07/07 11:20:54,168,3.60,-0.066561,,,,-0.066561,17.30,0,0,0,000
2019/07/07 12:20:54,169,3.60,0.122015,,,,0.122015,16.20,0,0,0,000
2019/07/07 13:20:54,170,3.60,0.114435,,,,0.114435,18.80,0,0,0,000
2019/07/07 14:20:54,171,3.59,0.102320,,,,0.102320,18.30,0,0,0,000
2019/07/07 15:20:54,172,3.60,-0.113230,,,,-0.113230,18.60,0,0,0,000
2019/07/07 16:20:54,173,3.60,-0.055174,,,,-0.055174,22.10,0,0,0,000
2019/07/07 17:20:54,174,3.60,-0.055363,,,,-0.055363,22.50,0,0,0,000
2019/07/07 18:20:54,175,3.59,-0.055504,,,,-0.055504,21.10,0,0,0,000
2019/07/07 19:20:54,176,3.59,-0.055666,,,,-0.055666,19.30,0,0,0,000
2019/07/07 20:20:54,177,3.59,-0.055668,,,,-0.055668,14.60,0,0,0,000
2019/07/07 21:20:54,178,3.59,-0.055744,,,,-0.055744,12.80,0,0,0,000
2019/07/07 22:20:54,179,3.59,-0.055716,,,,-0.055716,10.50,0,0,0,000
2019/07/07 23:20:54,180,3.58,-0.055780,,,,-0.055780,8.90,0,0,0,000
2019/07/08 00:20:54,181,3.58,-0.055819,,,,-0.055819,7.10,0,0,0,000
2019/07/08 01:20:54,182,3.58,-0.055822,,,,-0.055822,6.10,0,0,0,000
2019/07/08 02:20:54,183,3.58,-0.055857,,,,-0.055857,4.30,0,0,0,000
2019/07/08 03:20:54,184,3.58,-0.055855,,,,-0.055855,4.30,0,0,0,000
2019/07/08 04:20:54,185,3.57,-0.055866,,,,-0.055866,3.90,0,0,0,000
2019/07/08 05:20:54,186,3.57,-0.055952,,,,-0.055952,5.70,0,0,0,000
2019/07/08 06:20:54,187,3.58,-0.056046,,,,-0.056046,9.60,0,0,0,000
2019/07/08 07:20:54,188,3.58,-0.055944,,,,-0.055944,9.30,0,0,0,000
2019/07/08 08:20:54,189,3.58,-0.055920,,,,-0.055920,11.90,0,0,0,000
2019/07/08 09:20:54,190,3.58,-0.055965,,,,-0.055965,19.90,0,0,0,000
2019/07/08 10:20:54,191,3.60,-0.056078,,,,-0.056078,21.90,0,0,0,000
2019/07/08 11:20:54,192,3.60,-0.056095,,,,-0.056095,22.80,0,0,0,000
2019/07/08 12:20:54,193,3.60,-0.056145,,,,-0.056145,24.00,0,0,0,000
2019/07/08 13:20:54,194,3.60,-0.056355,,,,-0.056355,25.10,0,0,0,000
2019/07/08 14:20:54,195,3.60,-0.056442,,,,-0.056442,26.20,0,0,0,000
2019/07/08 15:20:54,196,3.59,-0.056448,,,,-0.056448,26.90,0,0,0,000
2019/07/08 16:20:54,197,3.59,-0.056715,,,,-0.056715,25.10,0,0,0,000
2019/07/08 17:20:54,198,3.59,-0.056934,,,,-0.056934,19.30,0,0,0,000
2019/07/08 18:20:54,199,3.58,-0.056921,,,,-0.056921,20.60,0,0,0,000
2019/07/08 19:20:54,200,3.59,-0.056879,,,,-0.056879,22.30,0,0,0,000
2019/07/08 20:20:54,201,3.59,-0.057177,,,,-0.057177,20.50,0,0,0,000
2019/07/08 21:20:54,202,3.58,-0.057127,,,,-0.057127,17.90,0,0,0,000
2019/07/08 22:20:54,203,3.58,-0.057129,,,,-0.057129,14.40,0,0,0,000
2019/07/08 23:20:54,204,3.58,-0.057089,,,,-0.057089,9.60,0,0,0,000
2019/07/09 00:20:54,205,3.58,-0.056974,,,,-0.056974,5.90,0,0,0,000
2019/07/09 01:20:54,206,3.58,-0.056982,,,,-0.056982,4.60,0,0,0,000
2019/07/09 02:20:54,207,3.58,-0.056963,,,,-0.056963,3.40,0,0,0,000
2019/07/09 03:20:54,208,3.57,-0.056948,,,,-0.056948,2.30,0,0,0,000
2019/07/09 04:20:54,209,3.57,-0.056944,,,,-0.056944,3.70,0,0,0,000
2019/07/09 05:20:54,210,3.58,-0.056934,,,,-0.056934,5.90,0,0,0,000
2019/07/09 06:20:54,211,3.58,-0.056986,,,,-0.056986,9.80,0,0,0,000
2019/07/09 07:20:54,212,3.58,-0.056992,,,,-0.056992,13.40,0,0,0,000
2019/07/09 08:20:54,213,3.58,-0.056850,,,,-0.056850,17.60,0,0,0,000
2019/07/09 09:20:54,214,3.59,-0.056866,,,,-0.056866,20.90,0,0,0,000
2019/07/09 10:20:54,215,3.59,-0.056862,,,,-0.056862,24.30,0,0,0,000
2019/07/09 11:20:54,216,3.60,-0.056829,,,,-0.056829,26.40,0,0,0,000
2019/07/09 12:20:54,217,3.60,-0.056940,,,,-0.056940,25.90,0,0,0,000
2019/07/09 13:20:54,218,3.59,-0.057140,,,,-0.057140,27.10,0,0,0,000
2019/07/09 14:20:54,219,3.59,-0.057201,,,,-0.057201,29.60,0,0,0,000
2019/07/09 15:20:54,220,3.59,-0.057323,,,,-0.057323,29.00,0,0,0,000
2019/07/09 16:20:54,221,3.59,-0.057337,,,,-0.057337,29.60,0,0,0,000
2019/07/09 17:20:54,222,3.58,-0.057610,,,,-0.057610,29.60,0,0,0,000
2019/07/09 18:20:54,223,3.58,-0.057634,,,,-0.057634,29.00,0,0,0,000
2019/07/09 19:20:54,224,3.58,-0.057714,,,,-0.057714,29.30,0,0,0,000
2019/07/09 20:20:54,225,3.58,-0.057760,,,,-0.057760,28.40,0,0,0,000
2019/07/09 21:20:54,226,3.58,-0.057814,,,,-0.057814,26.40,0,0,0,000
2019/07/09 22:20:54,227,3.58,-0.057808,,,,-0.057808,19.40,0,0,0,000
2019/07/09 23:20:54,228,3.58,-0.057753,,,,-0.057753,14.80,0,0,0,000
2019/07/10 00:20:54,229,3.58,-0.057718,,,,-0.057718,11.40,0,0,0,000
2019/07/10 01:20:54,230,3.58,-0.057659,,,,-0.057659,8.00,0,0,0,000
2019/07/10 02:20:54,231,3.58,-0.057634,,,,-0.057634,7.40,0,0,0,000
2019/07/10 03:20:54,232,3.58,-0.057590,,,,-0.057590,8.40,0,0,0,000
2019/07/10 04:20:54,233,3.58,-0.057547,,,,-0.057547,12.80,0,0,0,000
2019/07/10 05:20:54,234,3.58,-0.057564,,,,-0.057564,14.00,0,0,0,000
2019/07/10 06:20:54,235,3.58,-0.057577,,,,-0.057577,14.60,0,0,0,000
2019/07/10 07:20:54,236,3.59,-0.057381,,,,-0.057381,15.10,0,0,0,000
2019/07/10 08:20:54,237,3.59,-0.057686,,,,-0.057686,16.20,0,0,0,000
2019/07/10 09:20:54,238,3.59,-0.057335,,,,-0.057335,17.40,0,0,0,000
2019/07/10 10:20:54,239,3.59,-0.057291,,,,-0.057291,17.10,0,0,0,000
2019/07/10 11:20:54,240,3.60,-0.057634,,,,-0.057634,17.30,0,0,0,000
2019/07/10 12:20:54,241,3.59,-0.057343,,,,-0.057343,21.30,0,0,0,000
2019/07/10 13:20:54,242,3.59,-0.057463,,,,-0.057463,19.30,0,0,0,000
2019/07/10 14:20:54,243,3.59,-0.057716,,,,-0.057716,21.90,0,0,0,000
2019/07/10 15:20:54,244,3.59,-0.057535,,,,-0.057535,22.30,0,0,0,000
2019/07/10 16:20:54,245,3.58,-0.057724,,,,-0.057724,19.60,0,0,0,000
2019/07/10 17:20:54,246,3.59,-0.057539,,,,-0.057539,17.80,0,0,0,000
2019/07/10 18:20:54,247,3.59,-0.057539,,,,-0.057539,11.00,0,0,0,000
2019/07/10 19:20:54,248,3.58,-0.057550,,,,-0.057550,7.50,0,0,0,000
2019/07/10 20:20:54,249,3.58,-0.057671,,,,-0.057671,6.70,0,0,0,000
2019/07/10 21:20:54,250,3.58,-0.057772,,,,-0.057772,7.10,0,0,0,000
2019/07/10 22:20:54,251,3.58,-0.057583,,,,-0.057583,6.00,0,0,0,000
2019/07/10 23:20:54,252,3.58,-0.057648,,,,-0.057648,5.10,0,0,0,000
2019/07/11 00:20:54,253,3.57,-0.057615,,,,-0.057615,4.90,0,0,0,000
2019/07/11 01:20:54,254,3.57,-0.057550,,,,-0.057550,4.70,0,0,0,000
2019/07/11 02:20:54,255,3.58,-0.057695,,,,-0.057695,4.90,0,0,0,000
2019/07/11 03:20:54,256,3.57,-0.057693,,,,-0.057693,4.80,0,0,0,000
2019/07/11 04:20:54,257,3.58,-0.057673,,,,-0.057673,5.10,0,0,0,000
2019/07/11 05:20:54,258,3.57,-0.057581,,,,-0.057581,5.40,0,0,0,000
2019/07/11 06:20:54,259,3.57,-0.057583,,,,-0.057583,6.00,0,0,0,000
2019/07/11 07:20:54,260,3.58,-0.057587,,,,-0.057587,5.90,0,0,0,000
2019/07/11 08:20:54,261,3.58,-0.057400,,,,-0.057400,6.60,0,0,0,000
2019/07/11 09:20:54,262,3.58,-0.057503,,,,-0.057503,7.60,0,0,0,000
2019/07/11 10:20:54,263,3.58,-0.057377,,,,-0.057377,8.60,0,0,0,000
2019/07/11 11:20:54,264,3.58,-0.057795,,,,-0.057795,10.50,0,0,0,000
2019/07/11 12:20:54,265,3.58,-0.057867,,,,-0.057867,10.90,0,0,0,000
2019/07/11 13:20:54,266,3.59,-0.057320,,,,-0.057320,13.40,0,0,0,000
2019/07/11 14:20:54,267,3.58,-0.057470,,,,-0.057470,13.60,0,0,0,000
2019/07/11 15:20:54,268,3.59,-0.057880,,,,-0.057880,13.90,0,0,0,000
2019/07/11 16:20:54,269,3.58,-0.057539,,,,-0.057539,14.20,0,0,0,000
2019/07/11 17:20:54,270,3.59,-0.057833,,,,-0.057833,16.70,0,0,0,000
2019/07/11 18:20:54,271,3.58,-0.057774,,,,-0.057774,15.30,0,0,0,000
2019/07/11 19:20:54,272,3.59,-0.057932,,,,-0.057932,13.80,0,0,0,000
2019/07/11 20:20:54,273,3.59,-0.057789,,,,-0.057789,10.60,0,0,0,000
2019/07/11 21:20:54,274,3.58,-0.057821,,,,-0.057821,7.80,0,0,0,000
2019/07/11 22:20:54,275,3.58,-0.057850,,,,-0.057850,5.70,0,0,0,000
2019/07/11 23:20:54,276,3.58,-0.057730,,,,-0.057730,4.80,0,0,0,000
2019/07/12 00:20:54,277,3.58,-0.057787,,,,-0.057787,4.20,0,0,0,000
2019/07/12 01:20:54,278,3.57,-0.057747,,,,-0.057747,3.60,0,0,0,000
2019/07/12 02:20:54,279,3.57,-0.057747,,,,-0.057747,3.60,0,0,0,000
2019/07/12 03:20:54,280,3.57,-0.057728,,,,-0.057728,3.30,0,0,0,000
2019/07/12 04:20:54,281,3.57,-0.057671,,,,-0.057671,2.10,0,0,0,000
2019/07/12 05:20:54,282,3.57,-0.057665,,,,-0.057665,2.90,0,0,0,000
2019/07/12 06:20:54,283,3.57,-0.057638,,,,-0.057638,2.80,0,0,0,000
2019/07/12 07:20:54,284,3.57,-0.057602,,,,-0.057602,5.30,0,0,0,000
2019/07/12 08:20:54,285,3.57,-0.057592,,,,-0.057592,6.30,0,0,0,000
2019/07/12 09:20:54,286,3.57,-0.057606,,,,-0.057606,6.70,0,0,0,000
2019/07/12 10:20:54,287,3.58,-0.057566,,,,-0.057566,7.30,0,0,0,000
2019/07/12 11:20:54,288,3.57,-0.057554,,,,-0.057554,8.60,0,0,0,000
2019/07/12 12:20:54,289,3.57,-0.057531,,,,-0.057531,10.00,0,0,0,000
2019/07/12 13:20:54,290,3.58,-0.057495,,,,-0.057495,12.30,0,0,0,000
2019/07/12 14:20:54,291,3.58,-0.057514,,,,-0.057514,15.40,0,0,0,000
2019/07/12 15:20:54,292,3.59,-0.057632,,,,-0.057632,18.70,0,0,0,000
2019/07/12 16:20:54,293,3.59,-0.057640,,,,-0.057640,21.60,0,0,0,000
2019/07/12 17:20:54,294,3.60,-0.057718,,,,-0.057718,21.30,0,0,0,000
2019/07/12 18:20:54,295,3.59,-0.057804,,,,-0.057804,21.80,0,0,0,000
